Ind#,TDose,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pos1,T2w Pos2,T2w Pos3
315,5.8664,118,118,102,23.3,9.2,11.2,131,180,178,180,-45,-70,-38
316,2.3214,143,371,-990,308.2,-101.3,-101.3,99,89,90,83,13,-19,-43
317,8.3868,118,497,664,27.9,53.1,38.6,136,156,166,159,88,115,-1
318,10.727,60,203,224,-13.8,-1.2,-11.7,132,190,203,214,-19,-28,-4
319,10.812,27,89,20,-29.4,-24.1,-30.2,132,231,255,266,-108,-122,-19
320,16.308,50,98,91,-21.9,-27.3,-25.2,122,217,247,256,-39,-50,-36
321,34.058,-13,96,101,-8.1,-15.2,-11.3,128,144,163,159,-43,-42,-33
322,26.998,26,54,-81,21.7,11.7,20.9,122,137,149,137,-61,-69,-32
323,11.53,113,33,-39,21.5,7.6,19.8,124,174,167,167,-46,-69,-21
324,7.5727,148,18,76,7.8,-5.3,4.6,135,168,166,172,-50,-69,-21
325,6.115,85,72,103,11.2,0.3,5.5,134,149,159,169,-55,-70,-36
326,0.94215,172,295,-968,244.9,-97,-97,99,89,90,83,9,-14,-58
327,2.3799,124,508,703,22.9,48.8,50,136,156,166,159,87,118,6
328,2.2446,6,154,257,-8.4,4.4,-4.7,132,190,203,214,-21,-22,-11
329,2.2916,-29,59,35,-13.4,-5.7,-19.2,132,231,255,266,-109,-129,-19
330,5.0588,98,104,87,-19.2,-25.4,-27.7,122,217,247,256,-40,-52,-44
331,11.679,29,78,124,-17.9,-27.1,-23.4,128,144,163,159,-40,-47,-23
332,8.609,-52,49,-46,17,8.3,22,122,137,149,137,-62,-81,-31
333,4.0642,49,67,-58,17.7,9.8,22.5,124,174,167,167,-48,-81,-28
334,3.4495,132,68,17,-2.8,-9.1,-3,135,168,166,172,-49,-61,-23
335,4.3296,86,40,102,-12.1,-11.6,-8.2,134,149,159,169,-68,-83,-28
336,0.58469,-30,-60,-10,-0.7,3.1,-6.6,124,240,243,268,-74,-96,-30
337,1.372,121,72,49,-3.1,-4.8,-13.7,124,289,307,314,-20,-49,-39
338,3.3911,145,81,115,-35.2,-38.6,-42.7,126,266,303,305,-36,-44,-16
339,2.5215,15,-35,107,-13.1,-15.1,-8.5,121,203,224,231,-41,-59,-28
340,1.1047,16,48,131,4,1.4,12.4,123,165,161,182,-35,-56,-35
341,1.0517,-22,66,-9,-10.9,-15.6,-12.2,124,219,225,231,-89,-106,7
342,1.2228,27,-26,-151,-23.6,-7.8,-21.6,126,387,417,407,-91,-128,-30
343,1.5868,36,-3,-65,-17.6,-5.2,-12.8,128,408,461,459,-53,-79,-45
344,1.4582,-43,30,48,-22.6,-27.2,-8.2,131,301,325,380,-43,-65,-13
345,0.9041,14,46,94,-10.3,-11,3.7,132,246,258,282,-62,-79,-15
346,0.81568,49,178,-983,25,116.8,138.6,93,92,97,93,-89,-140,-26
347,3.2416,95,244,455,59.1,98.5,134.7,106,126,138,142,127,162,-22
348,5.6947,95,69,376,16.1,22.6,70.1,130,175,200,217,-29,-29,18
349,5.2795,37,11,-16,-19,-19.3,11.4,126,244,248,244,-130,-145,22
350,5.9756,98,-9,-95,10.3,16.6,4.4,122,342,377,381,-81,-115,-23
351,8.0474,159,39,3,27,25.3,17.5,131,323,362,378,-38,-55,-25
352,7.5398,43,34,35,-8.9,-28.1,-7.2,137,223,230,248,-61,-84,-23
353,4.5414,19,29,47,-18.5,-29.6,-15.6,139,162,177,181,-65,-86,-26
354,2.7581,78,38,49,-9.5,-14.9,-6.1,151,167,163,170,-45,-63,-30
355,2.4781,164,74,107,-8,-7.3,-2,153,174,171,171,-47,-72,-28
356,2.2,45,-18,-985,29.2,80.7,154,93,92,97,93,-62,-110,-35
357,8.8324,354,469,688,41.6,65.9,112.8,106,126,138,142,113,138,-15
358,18.631,127,60,85,-0.5,6.8,64.6,130,175,200,217,-32,-41,14
359,22.531,44,-34,-54,-29.3,-29.6,14.6,126,244,248,244,-133,-158,10
360,21.683,81,-23,-112,14.7,13,13.9,122,342,377,381,-47,-87,-25
361,22.986,159,46,1,37.4,27.4,27.3,131,323,362,378,-29,-38,-28
362,22.829,65,9,31,2.6,-18.6,-0.3,137,223,230,248,-67,-89,-30
363,17.84,14,15,48,-14.3,-27.2,-13,139,162,177,181,-61,-95,-30
364,7.6134,48,27,57,-11.4,-17.8,-7,151,167,163,170,-53,-77,-26
365,3.6465,160,72,103,-7.3,-5.5,-6.7,153,174,171,171,-64,-94,-27
366,3.2876,22,-54,-1057,123.1,215.7,215.7,109,94,109,102,22,-27,-46
367,15.79,329,447,593,36.9,52.8,84.7,133,134,161,164,112,130,-7
368,36.447,129,84,72,-11.4,-5.8,38.8,137,194,198,230,-58,-56,-3
369,41.682,43,-42,-75,-40.5,-41.4,-0.3,132,235,246,254,-112,-140,-4
370,37.697,39,-21,-110,2.5,-0.7,7.5,123,209,244,252,-36,-76,-28
371,44.489,123,59,-6,24.9,18.1,20.4,126,164,181,188,-41,-56,-23
372,44.251,88,-13,28,3.5,-12.2,-0.6,125,150,147,143,-50,-82,-17
373,24.616,44,8,69,-8.2,-19.6,-5.3,124,151,179,179,-38,-64,-30
374,8.9481,45,43,94,-6.3,-12.1,1.6,140,170,194,189,-57,-95,-34
375,4.6998,163,89,99,2.8,1,-1.8,140,192,191,187,-57,-92,-40
376,3.3815,86,-994,-1045,292.6,-116.9,292.6,109,94,109,102,16,-27,-33
377,17.284,100,470,580,31.1,52.9,40.6,133,134,161,164,94,124,-5
378,32.394,106,203,155,-19.2,-9.3,-10.9,137,194,198,230,-68,-67,-1
379,26.265,51,63,-22,-42.8,-40.9,-33.7,132,235,246,254,-116,-130,-2
380,24.307,11,57,25,-21.4,-24.2,-18.2,123,209,244,252,-52,-78,-18
381,50.827,17,93,54,-2.2,-4.6,-1.6,126,164,181,188,-52,-75,-16
382,57.804,94,28,-54,14.6,6.7,11.1,125,150,147,143,-63,-87,-24
383,20.648,132,-6,34,15.6,1.2,13.6,124,151,179,179,-50,-64,-18
384,7.2731,128,15,132,11.7,-3.7,11.6,140,170,194,189,-69,-96,-33
385,5.321,118,118,102,23.3,9.2,11.2,140,192,191,187,-68,-87,-45
386,2.1484,143,371,-990,308.2,-101.3,-101.3,113,90,94,92,-21,-48,-35
387,8.5076,118,497,664,27.9,53.1,38.6,141,128,144,146,90,113,4
388,12.22,60,203,224,-13.8,-1.2,-11.7,140,204,203,228,-46,-56,8
389,8.9353,27,89,20,-29.4,-24.1,-30.2,136,235,254,267,-100,-110,-18
390,9.4066,50,98,91,-21.9,-27.3,-25.2,124,197,228,229,-43,-56,-39
391,21.38,-13,96,101,-8.1,-15.2,-11.3,124,150,174,170,-48,-57,-34
392,28.597,26,54,-81,21.7,11.7,20.9,119,157,161,159,-86,-103,-29
393,12.977,113,33,-39,21.5,7.6,19.8,118,179,196,196,-58,-77,-20
394,6.1742,148,18,76,7.8,-5.3,4.6,134,175,184,187,-62,-83,-27
395,5.4608,85,72,103,11.2,0.3,5.5,135,165,175,175,-59,-75,-53
396,0.68943,172,295,-968,244.9,-97,-97,113,90,94,92,-23,-53,-47
397,2.3895,124,508,703,22.9,48.8,50,141,128,144,146,95,106,10
398,2.8168,6,154,257,-8.4,4.4,-4.7,140,204,203,228,-39,-42,6
399,2.2931,-29,59,35,-13.4,-5.7,-19.2,136,235,254,267,-101,-111,-13
400,3.2069,98,104,87,-19.2,-25.4,-27.7,124,197,228,229,-52,-62,-37
401,6.8029,29,78,124,-17.9,-27.1,-23.4,124,150,174,170,-54,-55,-18
402,8.2586,-52,49,-46,17,8.3,22,119,157,161,159,-67,-98,-11
403,5.0145,49,67,-58,17.7,9.8,22.5,118,179,196,196,-47,-87,-9
404,3.8493,132,68,17,-2.8,-9.1,-3,134,175,184,187,-43,-66,-22
405,4.5372,86,40,102,-12.1,-11.6,-8.2,135,165,175,175,-35,-56,-39
406,0.97456,121,72,49,-3.1,-4.8,-13.7,121,299,330,327,-46,-77,-17
407,2.2228,145,81,115,-35.2,-38.6,-42.7,119,303,345,346,-46,-65,-9
408,2.258,15,-35,107,-13.1,-15.1,-8.5,112,250,281,285,-14,-61,-16
409,1.3503,16,48,131,4,1.4,12.4,122,171,165,171,-15,-62,-18
410,1.0148,27,-26,-151,-23.6,-7.8,-21.6,127,319,326,323,-49,-76,-25
411,1.2176,36,-3,-65,-17.6,-5.2,-12.8,130,418,470,459,-34,-46,-43
412,1.1965,-43,30,48,-22.6,-27.2,-8.2,124,337,386,404,-21,-37,-25
413,0.81523,14,46,94,-10.3,-11,3.7,121,201,221,226,-31,-52,-27
414,2.916,130,50,83,-8.9,-11,-6.7,122,156,164,165,-34,-69,-35
415,3.0402,143,102,90,-2.4,1.9,7,132,171,171,159,-26,-66,-28
416,4.0901,189,161,130,-2.4,-5.4,8.2,157,208,207,189,-26,-59,-29
417,0.24265,49,178,-983,25,116.8,138.6,90,73,79,83,1,-39,-34
418,2.5512,95,244,455,59.1,98.5,134.7,131,136,145,152,139,152,-30
419,5.0751,95,69,376,16.1,22.6,70.1,131,177,205,217,-8,-21,-14
420,4.0583,37,11,-16,-19,-19.3,11.4,130,217,247,241,-63,-89,-17
421,3.9431,98,-9,-95,10.3,16.6,4.4,126,322,350,334,-59,-89,-31
422,5.3623,159,39,3,27,25.3,17.5,139,320,359,370,-43,-57,-33
423,5.7757,43,34,35,-8.9,-28.1,-7.2,139,241,262,281,-41,-61,-20
424,3.767,19,29,47,-18.5,-29.6,-15.6,135,153,159,164,-36,-61,-13
425,2.1261,78,38,49,-9.5,-14.9,-6.1,132,174,159,152,-46,-60,-20
426,1.9102,164,74,107,-8,-7.3,-2,144,177,169,179,-55,-81,-28
427,2.4202,158,98,141,-14,-8.6,-14.8,142,188,181,193,-51,-84,-31
428,3.0683,146,82,130,-10.4,-2.7,-14.3,142,194,208,204,-28,-62,-39
429,4.4201,166,46,85,11.1,-0.4,19.5,148,215,218,197,-7,-40,-36
430,5.7188,205,106,109,12.7,-3.9,15.8,148,192,194,188,-22,-39,-36
431,0.9115,45,-18,-985,29.2,80.7,154,90,73,79,83,36,4,-37
432,6.543,354,469,688,41.6,65.9,112.8,131,136,145,152,122,136,-13
433,13.008,127,60,85,-0.5,6.8,64.6,131,177,205,217,-27,-34,0
434,12.846,44,-34,-54,-29.3,-29.6,14.6,130,217,247,241,-82,-104,-10
435,13.375,81,-23,-112,14.7,13,13.9,126,322,350,334,-39,-76,-23
436,17.163,159,46,1,37.4,27.4,27.3,139,320,359,370,-32,-28,-40
437,17.457,65,9,31,2.6,-18.6,-0.3,139,241,262,281,-50,-60,-33
438,10.386,14,15,48,-14.3,-27.2,-13,135,153,159,164,-47,-69,-20
439,5.0272,48,27,57,-11.4,-17.8,-7,132,174,159,152,-53,-61,-18
440,3.4738,160,72,103,-7.3,-5.5,-6.7,144,177,169,179,-69,-93,-24
441,3.3913,176,110,152,-8.4,-0.6,-15.3,142,188,181,193,-59,-87,-19
442,3.6982,172,125,164,-4.3,6.2,-12.9,142,194,208,204,-45,-72,-34
443,4.7666,179,56,82,14.3,-4.6,17.3,148,215,218,197,-30,-54,-37
444,6.088,199,65,91,16.4,-5.9,13.6,148,192,194,188,-40,-63,-35
445,1.4764,22,-54,-1057,123.1,215.7,215.7,82,87,79,72,102,71,-42
446,9.7537,329,447,593,36.9,52.8,84.7,136,146,168,180,122,140,-6
447,21.408,129,84,72,-11.4,-5.8,38.8,136,180,200,224,-29,-25,-4
448,22.127,43,-42,-75,-40.5,-41.4,-0.3,133,222,236,249,-67,-92,-22
449,25.257,39,-21,-110,2.5,-0.7,7.5,130,270,303,309,-18,-58,-39
450,34.027,123,59,-6,24.9,18.1,20.4,135,162,177,193,-40,-40,-44
451,32.14,88,-13,28,3.5,-12.2,-0.6,141,135,116,137,-41,-63,-27
452,13.672,44,8,69,-8.2,-19.6,-5.3,135,169,165,170,-40,-55,-27
453,5.7031,45,43,94,-6.3,-12.1,1.6,125,168,188,190,-50,-77,-27
454,4.446,163,89,99,2.8,1,-1.8,133,174,185,200,-51,-70,-35
455,4.7078,201,124,146,5.1,10.3,-6.2,143,194,195,197,-40,-59,-37
456,3.8657,214,153,184,7.4,17.6,-2.9,148,181,197,194,-53,-71,-36
457,3.3943,179,89,90,12.9,-4.2,12.1,145,193,204,204,-50,-64,-45
458,5.3123,178,65,65,14.5,-5.3,9.9,136,195,195,216,-44,-66,-39
459,1.3586,86,-994,-1045,292.6,-116.9,292.6,82,87,79,72,92,74,-29
460,9.2683,100,470,580,31.1,52.9,40.6,136,146,168,180,120,145,-9
461,19.887,106,203,155,-19.2,-9.3,-10.9,136,180,200,224,-32,-40,-9
462,16.112,51,63,-22,-42.8,-40.9,-33.7,133,222,236,249,-74,-96,-15
463,15.756,11,57,25,-21.4,-24.2,-18.2,130,270,303,309,-39,-65,-27
464,32.614,17,93,54,-2.2,-4.6,-1.6,135,162,177,193,-37,-58,-19
465,37.339,94,28,-54,14.6,6.7,11.1,141,135,116,137,-26,-53,-20
466,13.127,132,-6,34,15.6,1.2,13.6,135,169,165,170,-35,-56,-16
467,4.7218,128,15,132,11.7,-3.7,11.6,125,168,188,190,-50,-85,-25
468,3.9297,118,118,102,23.3,9.2,11.2,133,174,185,200,-42,-65,-52
469,4.7643,167,138,89,31.3,18.9,13.8,143,194,195,197,-31,-65,-36
470,3.395,223,140,139,25.1,17.5,11.7,148,181,197,194,-37,-65,-27
471,2.4908,190,126,153,2,-4.2,-2.7,145,193,204,204,-32,-60,-40
472,4.8107,142,117,84,3.9,-1,-0.2,136,195,195,216,-30,-49,-41
473,0.71451,143,371,-990,308.2,-101.3,-101.3,79,85,78,71,52,51,-37
474,5.3079,118,497,664,27.9,53.1,38.6,139,145,164,176,107,131,-9
475,9.6815,60,203,224,-13.8,-1.2,-11.7,142,192,197,230,-40,-47,5
476,7.2869,27,89,20,-29.4,-24.1,-30.2,135,216,221,251,-64,-84,-15
477,7.8142,50,98,91,-21.9,-27.3,-25.2,129,271,290,307,-28,-47,-29
478,14.433,-13,96,101,-8.1,-15.2,-11.3,126,176,202,208,-40,-43,-37
479,19.147,26,54,-81,21.7,11.7,20.9,136,162,156,174,-50,-56,-34
480,9.9991,113,33,-39,21.5,7.6,19.8,127,166,169,163,-43,-60,-8
481,4.2071,148,18,76,7.8,-5.3,4.6,132,168,178,188,-62,-82,-12
482,3.5596,85,72,103,11.2,0.3,5.5,142,159,167,171,-39,-57,-53
483,0.30235,172,295,-968,244.9,-97,-97,79,85,78,71,29,20,-34
484,2.1861,124,508,703,22.9,48.8,50,139,145,164,176,102,121,-3
485,3.2061,6,154,257,-8.4,4.4,-4.7,142,192,197,230,-22,-19,1
486,2.3738,-29,59,35,-13.4,-5.7,-19.2,135,216,221,251,-58,-77,-22
487,2.82,98,104,87,-19.2,-25.4,-27.7,129,271,290,307,-25,-47,-40
488,4.83,29,78,124,-17.9,-27.1,-23.4,126,176,202,208,-71,-68,-41
489,6.7342,-52,49,-46,17,8.3,22,136,162,156,174,-73,-72,-34
490,4.9778,49,67,-58,17.7,9.8,22.5,127,166,169,163,-58,-66,-20
491,3.3234,132,68,17,-2.8,-9.1,-3,132,168,178,188,-61,-75,-21
492,1.5361,145,81,115,-35.2,-38.6,-42.7,122,335,378,384,-42,-49,-31
493,1.9218,15,-35,107,-13.1,-15.1,-8.5,125,321,356,369,-11,-30,-26
494,1.4898,16,48,131,4,1.4,12.4,124,192,217,211,-18,-30,-28
495,3.073,130,50,83,-8.9,-11,-6.7,130,172,181,185,-44,-69,-43
496,6.274,143,102,90,-2.4,1.9,7,125,184,207,202,-33,-62,-30
497,12.54,189,161,130,-2.4,-5.4,8.2,153,228,220,233,-19,-37,-44
498,2.3325,95,244,455,59.1,98.5,134.7,137,132,129,126,108,126,4
499,4.1056,95,69,376,16.1,22.6,70.1,132,186,201,203,-16,-11,-6
500,2.6798,37,11,-16,-19,-19.3,11.4,127,186,206,207,-58,-73,-22
501,3.0869,98,-9,-95,10.3,16.6,4.4,130,273,306,306,-73,-95,-26
502,4.8894,159,39,3,27,25.3,17.5,135,371,412,419,-72,-93,-44
503,5.2328,43,34,35,-8.9,-28.1,-7.2,134,298,328,336,-25,-50,-24
504,3.2837,19,29,47,-18.5,-29.6,-15.6,138,212,243,244,-22,-50,-22
505,2.1326,78,38,49,-9.5,-14.9,-6.1,128,149,155,131,-39,-51,-39
506,2.2748,164,74,107,-8,-7.3,-2,128,184,183,164,-48,-63,-43
507,2.9968,158,98,141,-14,-8.6,-14.8,138,191,197,209,-47,-69,-43
508,5.0531,146,82,130,-10.4,-2.7,-14.3,139,190,211,216,-35,-56,-50
509,11.788,166,46,85,11.1,-0.4,19.5,137,194,222,205,-12,-38,-36
510,16.712,205,106,109,12.7,-3.9,15.8,151,212,189,211,-12,-31,-36
511,0.23576,45,-18,-985,29.2,80.7,154,70,79,87,90,-84,-131,-32
512,5.1224,354,469,688,41.6,65.9,112.8,137,132,129,126,93,118,-4
513,9.608,127,60,85,-0.5,6.8,64.6,132,186,201,203,-23,-15,-4
514,6.2744,44,-34,-54,-29.3,-29.6,14.6,127,186,206,207,-83,-83,-19
515,7.0394,81,-23,-112,14.7,13,13.9,130,273,306,306,-52,-76,-26
516,13.612,159,46,1,37.4,27.4,27.3,135,371,412,419,-53,-66,-38
517,14.979,65,9,31,2.6,-18.6,-0.3,134,298,328,336,-38,-75,-21
518,7.2684,14,15,48,-14.3,-27.2,-13,138,212,243,244,-32,-69,-21
519,4.3518,48,27,57,-11.4,-17.8,-7,128,149,155,131,-31,-55,-28
520,4.3489,160,72,103,-7.3,-5.5,-6.7,128,184,183,164,-37,-68,-40
521,5.0349,176,110,152,-8.4,-0.6,-15.3,138,191,197,209,-32,-60,-30
522,7.4758,172,125,164,-4.3,6.2,-12.9,139,190,211,216,-28,-62,-27
523,14.334,179,56,82,14.3,-4.6,17.3,137,194,222,205,-24,-52,-30
524,18.192,199,65,91,16.4,-5.9,13.6,151,212,189,211,-23,-52,-30
525,0.39171,22,-54,-1057,123.1,215.7,215.7,65,91,77,81,-43,-81,-60
526,6.0648,329,447,593,36.9,52.8,84.7,126,159,150,155,89,120,4
527,14.704,129,84,72,-11.4,-5.8,38.8,130,195,205,209,-13,-1,4
528,10.847,43,-42,-75,-40.5,-41.4,-0.3,128,188,199,195,-66,-74,-12
529,11.94,39,-21,-110,2.5,-0.7,7.5,133,281,296,307,-24,-41,-38
530,20.823,123,59,-6,24.9,18.1,20.4,123,289,332,349,-41,-45,-46
531,20.439,88,-13,28,3.5,-12.2,-0.6,131,166,167,188,-18,-54,-27
532,8.9243,44,8,69,-8.2,-19.6,-5.3,134,147,141,146,-17,-40,-26
533,5.861,45,43,94,-6.3,-12.1,1.6,133,176,182,175,-19,-58,-24
534,6.3482,163,89,99,2.8,1,-1.8,134,181,189,194,-28,-51,-34
535,7.1379,201,124,146,5.1,10.3,-6.2,136,194,202,216,-25,-58,-41
536,7.0695,214,153,184,7.4,17.6,-2.9,143,186,204,211,-19,-61,-32
537,9.3087,179,89,90,12.9,-4.2,12.1,133,174,195,197,-30,-54,-41
538,15.876,178,65,65,14.5,-5.3,9.9,138,197,173,188,-12,-39,-36
539,0.29144,86,-994,-1045,292.6,-116.9,292.6,65,91,77,81,-56,-100,-38
540,4.5812,100,470,580,31.1,52.9,40.6,126,159,150,155,85,111,12
541,11.915,106,203,155,-19.2,-9.3,-10.9,130,195,205,209,-13,-12,5
542,10.65,51,63,-22,-42.8,-40.9,-33.7,128,188,199,195,-59,-83,-4
543,12.375,11,57,25,-21.4,-24.2,-18.2,133,281,296,307,-38,-57,-28
544,21.111,17,93,54,-2.2,-4.6,-1.6,123,289,332,349,-51,-70,-26
545,18.622,94,28,-54,14.6,6.7,11.1,131,166,167,188,-18,-43,-24
546,7.5001,132,-6,34,15.6,1.2,13.6,134,147,141,146,-23,-46,-21
547,4.258,128,15,132,11.7,-3.7,11.6,133,176,182,175,-44,-67,-30
548,4.3469,118,118,102,23.3,9.2,11.2,134,181,189,194,-48,-62,-32
549,5.7183,167,138,89,31.3,18.9,13.8,136,194,202,216,-33,-70,-23
550,5.6382,223,140,139,25.1,17.5,11.7,143,186,204,211,-32,-60,-25
551,6.2517,190,126,153,2,-4.2,-2.7,133,174,195,197,-26,-53,-41
552,13.61,142,117,84,3.9,-1,-0.2,138,197,173,188,1,-17,-32
553,0.16594,143,371,-990,308.2,-101.3,-101.3,65,83,82,80,-74,-111,-34
554,2.9928,118,497,664,27.9,53.1,38.6,118,150,154,154,76,99,-1
555,6.2013,60,203,224,-13.8,-1.2,-11.7,137,200,209,224,-34,-30,7
556,5.2002,27,89,20,-29.4,-24.1,-30.2,145,183,195,206,-75,-89,-1
557,7.7531,50,98,91,-21.9,-27.3,-25.2,134,262,281,302,-32,-55,-12
558,13.361,-13,96,101,-8.1,-15.2,-11.3,125,300,345,367,-27,-46,-34
559,10.892,26,54,-81,21.7,11.7,20.9,140,198,204,225,-13,-44,-30
560,5.5204,113,33,-39,21.5,7.6,19.8,143,172,170,168,-26,-53,-22
561,2.6129,148,18,76,7.8,-5.3,4.6,136,151,170,156,-61,-72,-28
562,2.4342,85,72,103,11.2,0.3,5.5,143,145,163,161,-50,-69,-38
563,3.5212,105,109,79,22.9,12.4,12.7,148,165,160,170,-48,-71,-6
564,3.9963,166,112,107,19.2,9.1,6.1,148,171,161,158,-38,-56,-19
565,4.8135,190,95,162,-3.3,-9.4,-11.7,131,162,171,163,-23,-61,-29
566,11.091,140,103,113,-1.5,-0.2,-4,136,217,219,211,-9,-23,-41
567,1.7755,124,508,703,22.9,48.8,50,118,150,154,154,80,110,0
568,2.7536,6,154,257,-8.4,4.4,-4.7,137,200,209,224,-28,-9,8
569,1.9043,-29,59,35,-13.4,-5.7,-19.2,145,183,195,206,-85,-84,-3
570,2.381,98,104,87,-19.2,-25.4,-27.7,134,262,281,302,-37,-56,-4
571,4.3493,29,78,124,-17.9,-27.1,-23.4,125,300,345,367,-45,-59,-27
572,4.7563,-52,49,-46,17,8.3,22,140,198,204,225,-33,-51,-24
573,3.1788,49,67,-58,17.7,9.8,22.5,143,172,170,168,-39,-55,-12
574,1.719,132,68,17,-2.8,-9.1,-3,136,151,170,156,-37,-50,-17
575,3.1291,130,50,83,-8.9,-11,-6.7,138,237,266,271,-26,-53,-38
576,7.615,143,102,90,-2.4,1.9,7,123,243,282,265,-26,-45,-33
577,22.174,189,161,130,-2.4,-5.4,8.2,139,275,294,294,-9,-26,-50
578,0.77527,95,244,455,59.1,98.5,134.7,118,111,112,97,87,87,-9
579,1.6975,95,69,376,16.1,22.6,70.1,133,188,188,193,-3,4,2
580,1.4603,37,11,-16,-19,-19.3,11.4,135,195,202,203,-30,-51,-11
581,1.8655,98,-9,-95,10.3,16.6,4.4,144,237,249,248,-29,-49,-4
582,2.9581,159,39,3,27,25.3,17.5,142,369,393,394,-40,-62,-51
583,3.4715,43,34,35,-8.9,-28.1,-7.2,129,446,456,470,-15,-30,-46
584,2.7309,19,29,47,-18.5,-29.6,-15.6,144,344,361,365,-16,-43,-27
585,2.2824,78,38,49,-9.5,-14.9,-6.1,148,264,284,298,-4,-24,-25
586,2.8964,164,74,107,-8,-7.3,-2,146,213,237,242,-47,-59,-18
587,4.2363,158,98,141,-14,-8.6,-14.8,141,215,240,246,-46,-66,-19
588,6.2407,146,82,130,-10.4,-2.7,-14.3,143,232,257,261,-35,-54,-40
589,13.86,166,46,85,11.1,-0.4,19.5,133,177,223,192,-20,-40,-32
590,29.695,205,106,109,12.7,-3.9,15.8,145,161,178,177,-11,-36,-32
591,1.5871,354,469,688,41.6,65.9,112.8,118,111,112,97,91,90,-19
592,3.8757,127,60,85,-0.5,6.8,64.6,133,188,188,193,3,4,-1
593,3.0786,44,-34,-54,-29.3,-29.6,14.6,135,195,202,203,-59,-78,-7
594,3.4106,81,-23,-112,14.7,13,13.9,144,237,249,248,-38,-60,-9
595,6.4133,159,46,1,37.4,27.4,27.3,142,369,393,394,-46,-51,-40
596,9.5249,65,9,31,2.6,-18.6,-0.3,129,446,456,470,-28,-42,-38
597,7.8919,14,15,48,-14.3,-27.2,-13,144,344,361,365,-13,-36,-31
598,5.1037,48,27,57,-11.4,-17.8,-7,148,264,284,298,-12,-28,-26
599,5.5958,160,72,103,-7.3,-5.5,-6.7,146,213,237,242,-61,-78,-31
600,8.1937,176,110,152,-8.4,-0.6,-15.3,141,215,240,246,-69,-80,-30
601,10.545,172,125,164,-4.3,6.2,-12.9,143,232,257,261,-32,-58,-26
602,18.559,179,56,82,14.3,-4.6,17.3,133,177,223,192,-25,-51,-35
603,34.6,199,65,91,16.4,-5.9,13.6,145,161,178,177,-25,-53,-30
604,1.631,329,447,593,36.9,52.8,84.7,115,128,132,118,100,108,-31
605,4.816,129,84,72,-11.4,-5.8,38.8,126,207,216,225,7,22,-1
606,4.8366,43,-42,-75,-40.5,-41.4,-0.3,128,188,208,197,-53,-76,-14
607,5.3909,39,-21,-110,2.5,-0.7,7.5,137,228,246,244,-8,-29,-23
608,8.1347,123,59,-6,24.9,18.1,20.4,135,358,384,396,-35,-45,-41
609,11.657,88,-13,28,3.5,-12.2,-0.6,124,332,355,381,-18,-41,-40
610,10.21,44,8,69,-8.2,-19.6,-5.3,129,204,224,229,-15,-35,-32
611,9.2616,45,43,94,-6.3,-12.1,1.6,129,198,225,239,-14,-42,-36
612,10.545,163,89,99,2.8,1,-1.8,139,231,263,278,-43,-60,-39
613,11.81,201,124,146,5.1,10.3,-6.2,144,213,242,250,-50,-71,-44
614,10.136,214,153,184,7.4,17.6,-2.9,142,203,231,225,-18,-54,-34
615,14.624,179,89,90,12.9,-4.2,12.1,133,145,169,164,-12,-41,-42
616,36.538,178,65,65,14.5,-5.3,9.9,137,147,144,147,-18,-36,-42
617,1.1016,100,470,580,31.1,52.9,40.6,115,128,132,118,76,93,-16
618,3.6507,106,203,155,-19.2,-9.3,-10.9,126,207,216,225,2,19,0
619,4.5556,51,63,-22,-42.8,-40.9,-33.7,128,188,208,197,-43,-57,-23
620,5.8244,11,57,25,-21.4,-24.2,-18.2,137,228,246,244,0,-9,-31
621,7.0915,17,93,54,-2.2,-4.6,-1.6,135,358,384,396,-52,-65,-30
622,8.113,94,28,-54,14.6,6.7,11.1,124,332,355,381,-43,-61,-22
623,6.2525,132,-6,34,15.6,1.2,13.6,129,204,224,229,-25,-55,-23
624,5.7068,128,15,132,11.7,-3.7,11.6,129,198,225,239,-19,-46,-35
625,6.5165,118,118,102,23.3,9.2,11.2,139,231,263,278,-30,-56,-30
626,8.4113,167,138,89,31.3,18.9,13.8,144,213,242,250,-25,-62,-34
627,8.514,223,140,139,25.1,17.5,11.7,142,203,231,225,-28,-54,-29
628,12.595,190,126,153,2,-4.2,-2.7,133,145,169,164,-21,-50,-30
629,33.488,142,117,84,3.9,-1,-0.2,137,147,144,147,-2,-19,-30
630,0.73599,118,497,664,27.9,53.1,38.6,117,132,128,129,78,81,-14
631,2.6226,60,203,224,-13.8,-1.2,-11.7,120,208,230,247,-7,11,-4
632,2.5071,27,89,20,-29.4,-24.1,-30.2,143,173,211,211,-46,-52,-26
633,3.4395,50,98,91,-21.9,-27.3,-25.2,146,198,246,239,-15,-24,-21
634,4.6044,-13,96,101,-8.1,-15.2,-11.3,140,334,369,380,-44,-54,-32
635,4.8908,26,54,-81,21.7,11.7,20.9,127,316,352,385,-45,-64,-21
636,3.1952,113,33,-39,21.5,7.6,19.8,136,198,222,232,-18,-35,-25
637,2.0601,148,18,76,7.8,-5.3,4.6,135,158,189,193,-21,-31,-31
638,2.3955,85,72,103,11.2,0.3,5.5,135,158,178,180,-32,-60,-37
