Ind#,TDose,T1 Pre,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pre,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pre,T2w Pos1,T2w Pos2,T2w Pos3
271,1.2317,1512,1608,1571,1651,75.6,81.5,84.5,94.5,123,245,271,280,205,139,130,100
272,2.2195,1420,1559,1496,1528,82.9,84.1,76.7,103.8,133,206,237,231,197,142,128,98
273,2.5295,1425,1556,1491,1527,89.3,79.9,72.4,91.5,137,205,247,250,210,154,130,107
274,0.62916,2663,2712,2841,1680,270.9,295.9,387.7,409.5,84,90,87,87,301,239,170,136
275,2.9438,1966,2061,2210,2421,55.1,114.2,153.6,189.8,129,151,157,176,11,146,170,155
276,4.7862,1477,1572,1546,1853,61,77.1,83.6,131.1,141,191,203,217,25,29,20,25
277,5.0998,1411,1448,1422,1395,78.2,59.2,58.9,89.6,128,266,276,273,213,91,78,72
278,8.0375,1516,1614,1507,1421,68,78.3,84.6,72.4,121,348,377,380,257,196,163,118
279,11.83,1505,1664,1544,1508,72.3,99.3,97.6,89.8,129,317,341,353,220,194,189,144
280,8.8529,1516,1559,1550,1551,113.6,104.7,85.5,106.4,131,254,278,288,220,178,156,126
281,4.8981,1525,1544,1554,1572,108.9,90.4,79.3,93.3,138,203,221,221,205,146,128,98
282,3.7523,1498,1576,1536,1547,94.3,84.8,79.4,88.2,144,192,199,204,201,152,129,95
283,3.9457,1406,1570,1480,1513,91.4,83.4,84.1,89.4,140,176,187,183,191,148,121,91
284,3.2203,1387,1545,1485,1528,95.7,81.7,87.1,80.9,127,192,211,224,199,163,127,100
285,1.7862,2642,2687,2624,1657,240.5,269.7,321.2,394.5,84,90,87,87,268,230,170,134
286,8.3107,1660,2014,2129,2348,59.7,101.3,125.6,172.5,129,151,157,176,9,123,145,136
287,17.784,1439,1566,1499,1524,70.1,69.6,76.9,134.7,141,191,203,217,36,28,20,22
288,23.159,1406,1450,1372,1352,87.8,58.5,58.2,102.4,128,266,276,273,231,90,79,60
289,30.236,1525,1606,1502,1413,69.2,83.9,82.2,83.1,121,348,377,380,243,194,166,112
290,34.995,1502,1661,1548,1503,67.3,104.7,94.7,94.6,129,317,341,353,213,158,155,116
291,29.104,1486,1551,1495,1517,107.3,109.9,88.7,107,131,254,278,288,216,146,127,101
292,20.374,1495,1509,1510,1543,110.7,96.4,83.5,97.7,138,203,221,221,204,148,121,87
293,9.6541,1482,1530,1509,1539,98.9,87.5,81.1,91.9,144,192,199,204,194,148,123,90
294,4.352,1399,1559,1471,1502,88.3,81,82.8,81.6,140,176,187,183,196,140,114,80
295,3.3405,1363,1539,1473,1515,90.9,82.5,90.3,75.6,127,192,211,224,188,152,127,89
296,3.1673,2628,2650,2574,1571,193.8,316.9,409.5,409.5,99,93,97,93,215,250,202,149
297,16.878,1623,1952,2070,2216,62.5,99.4,115.3,147.2,130,162,177,192,9,110,149,136
298,40.16,1400,1529,1484,1472,78.7,67.3,72.9,117.5,135,194,209,219,59,20,28,17
299,48.589,1389,1432,1347,1314,99.6,59.1,58.2,99.3,133,243,268,269,227,107,92,66
300,48.477,1520,1559,1499,1410,75.9,78.4,75.2,83.4,122,246,279,297,223,199,172,120
301,52.825,1495,1618,1554,1489,67.6,92.5,85.7,88,121,187,196,193,190,159,149,113
302,49.916,1466,1554,1453,1494,99.6,103.1,87.4,99,126,156,163,155,190,145,125,98
303,30.771,1470,1514,1478,1539,106.1,97.9,86.5,100.8,131,168,160,150,179,132,111,79
304,12.217,1462,1507,1505,1556,97.6,91.3,85.5,99.2,146,186,179,172,189,139,113,84
305,4.8029,1388,1551,1477,1487,82.4,85.2,83.4,80.6,131,180,178,180,202,147,123,80
306,3.2752,2549,2635,1555,1504,116.9,409.5,0,409.5,99,93,97,93,220,251,201,162
307,17.925,1525,1625,1995,2105,57.2,88.3,110.1,97.8,130,162,177,192,23,103,138,142
308,33.733,1324,1430,1527,1479,79.9,60.7,70.6,69,135,194,209,219,68,25,24,26
309,36.18,1342,1393,1405,1320,102,59.2,61.1,68.3,133,243,268,269,224,114,96,80
310,36.914,1458,1469,1515,1483,89,67.6,64.8,70.8,122,246,279,297,212,189,164,130
311,58.568,1440,1457,1533,1494,74.8,72.6,70.2,73.2,121,187,196,193,191,159,148,116
312,56.003,1434,1528,1462,1380,82.4,97,89.1,93.5,126,156,163,155,201,150,136,104
313,22.614,1437,1569,1431,1471,91.6,107.2,92.8,105.2,131,168,160,150,179,124,111,91
314,10.502,1431,1559,1446,1563,94.3,106,90.6,105.9,146,186,179,172,191,134,106,81
315,5.8664,1394,1512,1512,1496,79.7,103,88.9,90.9,131,180,178,180,196,151,126,88
316,2.3214,2511,2654,2882,1521,101.3,409.5,0,0,99,89,90,83,222,235,203,160
317,8.3868,1466,1584,1963,2130,51.1,79,104.2,89.7,136,156,166,159,11,99,126,125
318,10.727,1300,1360,1503,1524,70.4,56.6,69.2,58.7,132,190,203,214,58,39,30,26
319,10.812,1331,1358,1420,1351,89,59.6,64.9,58.8,132,231,255,266,218,110,96,77
320,16.308,1419,1469,1517,1510,91,69.1,63.7,65.8,122,217,247,256,212,173,162,126
321,34.058,1411,1398,1507,1512,79.3,71.2,64.1,68,128,144,163,159,188,145,146,113
322,26.998,1440,1466,1494,1359,72.7,94.4,84.4,93.6,122,137,149,137,206,145,137,105
323,11.53,1440,1553,1473,1401,82.6,104.1,90.2,102.4,124,174,167,167,188,142,119,98
324,7.5727,1429,1577,1447,1505,92.3,100.1,87,96.9,135,168,166,172,180,130,111,90
325,6.115,1413,1498,1485,1516,85.4,96.6,85.7,90.9,134,149,159,169,191,136,121,85
326,0.94215,2509,2681,2804,1541,97,341.9,0,0,99,89,90,83,218,227,204,146
327,2.3799,1426,1550,1934,2129,47.5,70.4,96.3,97.5,136,156,166,159,3,90,121,127
328,2.2446,1292,1298,1446,1549,60.9,52.5,65.3,56.2,132,190,203,214,55,34,33,22
329,2.2916,1336,1307,1395,1371,73.7,60.3,68,54.5,132,231,255,266,221,112,92,73
330,5.0588,1397,1495,1501,1484,90.7,71.5,65.3,63,122,217,247,256,209,169,157,113
331,11.679,1389,1418,1467,1513,86.5,68.6,59.4,63.1,128,144,163,159,182,142,135,112
332,8.609,1459,1407,1508,1413,64.8,81.8,73.1,86.8,122,137,149,137,205,143,124,93
333,4.0642,1459,1508,1526,1401,71.4,89.1,81.2,93.9,124,174,167,167,205,157,124,96
334,3.4495,1431,1563,1499,1448,87.2,84.4,78.1,84.2,135,168,166,172,187,138,126,103
335,4.3296,1422,1508,1462,1524,92.2,80.1,80.6,84,134,149,159,169,198,130,115,87
336,0.58469,1357,1327,1297,1347,58.3,57.6,61.4,51.7,124,240,243,268,201,127,105,75
337,1.372,1390,1511,1462,1439,79.4,76.3,74.6,65.7,124,289,307,314,203,183,154,115
338,3.3911,1359,1504,1440,1474,103.8,68.6,65.2,61.1,126,266,303,305,188,152,144,128
339,2.5215,1459,1474,1424,1566,73.6,60.5,58.5,65.1,121,203,224,231,199,158,140,112
340,1.1047,1463,1479,1511,1594,61.1,65.1,62.5,73.5,123,165,161,182,202,167,146,111
341,1.0517,1420,1398,1486,1411,73.6,62.7,58,61.4,124,219,225,231,130,41,24,31
342,1.2228,1517,1544,1491,1366,82.6,59,74.8,61,126,387,417,407,229,138,101,71
343,1.5868,1550,1586,1547,1485,88,70.4,82.8,75.2,128,408,461,459,234,181,155,110
344,1.4582,1602,1559,1632,1650,101.2,78.6,74,93,131,301,325,380,211,168,146,133
345,0.9041,1577,1591,1623,1671,87.8,77.5,76.8,91.5,132,246,258,282,202,140,123,108
346,0.81568,2663,2712,2841,1680,270.9,295.9,387.7,409.5,93,92,97,93,317,228,177,151
347,3.2416,1966,2061,2210,2421,55.1,114.2,153.6,189.8,106,126,138,142,34,161,196,174
348,5.6947,1477,1572,1546,1853,61,77.1,83.6,131.1,130,175,200,217,34,5,5,23
349,5.2795,1411,1448,1422,1395,78.2,59.2,58.9,89.6,126,244,248,244,167,37,22,44
350,5.9756,1516,1614,1507,1421,68,78.3,84.6,72.4,122,342,377,381,246,165,131,108
351,8.0474,1505,1664,1544,1508,72.3,99.3,97.6,89.8,131,323,362,378,227,189,172,147
352,7.5398,1516,1559,1550,1551,113.6,104.7,85.5,106.4,137,223,230,248,228,167,144,121
353,4.5414,1525,1544,1554,1572,108.9,90.4,79.3,93.3,139,162,177,181,217,152,131,105
354,2.7581,1498,1576,1536,1547,94.3,84.8,79.4,88.2,151,167,163,170,194,149,131,101
355,2.4781,1406,1570,1480,1513,91.4,83.4,84.1,89.4,153,174,171,171,194,147,122,94
356,2.2,2642,2687,2624,1657,240.5,269.7,321.2,394.5,93,92,97,93,288,226,178,143
357,8.8324,1660,2014,2129,2348,59.7,101.3,125.6,172.5,106,126,138,142,32,145,170,155
358,18.631,1439,1566,1499,1524,70.1,69.6,76.9,134.7,130,175,200,217,44,12,3,17
359,22.531,1406,1450,1372,1352,87.8,58.5,58.2,102.4,126,244,248,244,190,57,32,42
360,21.683,1525,1606,1502,1413,69.2,83.9,82.2,83.1,122,342,377,381,232,185,145,120
361,22.986,1502,1661,1548,1503,67.3,104.7,94.7,94.6,131,323,362,378,204,175,166,138
362,22.829,1486,1551,1495,1517,107.3,109.9,88.7,107,137,223,230,248,222,155,133,103
363,17.84,1495,1509,1510,1543,110.7,96.4,83.5,97.7,139,162,177,181,222,161,127,97
364,7.6134,1482,1530,1509,1539,98.9,87.5,81.1,91.9,151,167,163,170,202,149,125,99
365,3.6465,1399,1559,1471,1502,88.3,81,82.8,81.6,153,174,171,171,204,140,110,83
366,3.2876,2628,2650,2574,1571,193.8,316.9,409.5,409.5,109,94,109,102,225,247,198,152
367,15.79,1623,1952,2070,2216,62.5,99.4,115.3,147.2,133,134,161,164,27,139,157,150
368,36.447,1400,1529,1484,1472,78.7,67.3,72.9,117.5,137,194,198,230,59,1,3,0
369,41.682,1389,1432,1347,1314,99.6,59.1,58.2,99.3,132,235,246,254,179,67,39,35
370,37.697,1520,1559,1499,1410,75.9,78.4,75.2,83.4,123,209,244,252,218,182,142,114
371,44.489,1495,1618,1554,1489,67.6,92.5,85.7,88,126,164,181,188,205,164,149,126
372,44.251,1466,1554,1453,1494,99.6,103.1,87.4,99,125,150,147,143,219,169,137,120
373,24.616,1470,1514,1478,1539,106.1,97.9,86.5,100.8,124,151,179,179,202,164,138,108
374,8.9481,1462,1507,1505,1556,97.6,91.3,85.5,99.2,140,170,194,189,218,161,123,89
375,4.6998,1388,1551,1477,1487,82.4,85.2,83.4,80.6,140,192,191,187,216,159,124,84
376,3.3815,2549,2635,1555,1504,116.9,409.5,0,409.5,109,94,109,102,227,243,200,167
377,17.284,1525,1625,1995,2105,57.2,88.3,110.1,97.8,133,134,161,164,32,126,156,151
378,32.394,1324,1430,1527,1479,79.9,60.7,70.6,69,137,194,198,230,68,0,1,0
379,26.265,1342,1393,1405,1320,102,59.2,61.1,68.3,132,235,246,254,172,56,42,40
380,24.307,1458,1469,1515,1483,89,67.6,64.8,70.8,123,209,244,252,211,159,133,115
381,50.827,1440,1457,1533,1494,74.8,72.6,70.2,73.2,126,164,181,188,210,158,135,119
382,57.804,1434,1528,1462,1380,82.4,97,89.1,93.5,125,150,147,143,237,174,150,126
383,20.648,1437,1569,1431,1471,91.6,107.2,92.8,105.2,124,151,179,179,205,155,141,123
384,7.2731,1431,1559,1446,1563,94.3,106,90.6,105.9,140,170,194,189,218,149,122,89
385,5.321,1394,1512,1512,1496,79.7,103,88.9,90.9,140,192,191,187,223,155,136,91
386,2.1484,2511,2654,2882,1521,101.3,409.5,0,0,113,90,94,92,247,226,199,164
387,8.5076,1466,1584,1963,2130,51.1,79,104.2,89.7,141,128,144,146,29,119,142,146
388,12.22,1300,1360,1503,1524,70.4,56.6,69.2,58.7,140,204,203,228,59,13,3,11
389,8.9353,1331,1358,1420,1351,89,59.6,64.9,58.8,136,235,254,267,156,56,46,28
390,9.4066,1419,1469,1517,1510,91,69.1,63.7,65.8,124,197,228,229,192,149,136,97
391,21.38,1411,1398,1507,1512,79.3,71.2,64.1,68,124,150,174,170,188,140,131,97
392,28.597,1440,1466,1494,1359,72.7,94.4,84.4,93.6,119,157,161,159,246,160,143,114
393,12.977,1440,1553,1473,1401,82.6,104.1,90.2,102.4,118,179,196,196,220,162,143,123
394,6.1742,1429,1577,1447,1505,92.3,100.1,87,96.9,134,175,184,187,203,141,120,93
395,5.4608,1413,1498,1485,1516,85.4,96.6,85.7,90.9,135,165,175,175,209,150,134,81
396,0.68943,2509,2681,2804,1541,97,341.9,0,0,113,90,94,92,245,222,192,145
397,2.3895,1426,1550,1934,2129,47.5,70.4,96.3,97.5,141,128,144,146,25,120,131,141
398,2.8168,1292,1298,1446,1549,60.9,52.5,65.3,56.2,140,204,203,228,45,6,3,9
399,2.2931,1336,1307,1395,1371,73.7,60.3,68,54.5,136,235,254,267,149,48,38,25
400,3.2069,1397,1495,1501,1484,90.7,71.5,65.3,63,124,197,228,229,189,137,127,90
401,6.8029,1389,1418,1467,1513,86.5,68.6,59.4,63.1,124,150,174,170,178,124,123,105
402,8.2586,1459,1407,1508,1413,64.8,81.8,73.1,86.8,119,157,161,159,224,157,126,115
403,5.0145,1459,1508,1526,1401,71.4,89.1,81.2,93.9,118,179,196,196,213,166,126,117
404,3.8493,1431,1563,1499,1448,87.2,84.4,78.1,84.2,134,175,184,187,195,152,129,107
405,4.5372,1422,1508,1462,1524,92.2,80.1,80.6,84,135,165,175,175,193,158,137,98
406,0.97456,1390,1511,1462,1439,79.4,76.3,74.6,65.7,121,299,330,327,195,149,118,101
407,2.2228,1359,1504,1440,1474,103.8,68.6,65.2,61.1,119,303,345,346,194,148,129,120
408,2.258,1459,1474,1424,1566,73.6,60.5,58.5,65.1,112,250,281,285,201,187,140,124
409,1.3503,1463,1479,1511,1594,61.1,65.1,62.5,73.5,122,171,165,171,197,182,135,117
410,1.0148,1517,1544,1491,1366,82.6,59,74.8,61,127,319,326,323,173,124,97,72
411,1.2176,1550,1586,1547,1485,88,70.4,82.8,75.2,130,418,470,459,223,189,177,134
412,1.1965,1602,1559,1632,1650,101.2,78.6,74,93,124,337,386,404,227,206,190,165
413,0.81523,1577,1591,1623,1671,87.8,77.5,76.8,91.5,121,201,221,226,187,156,135,108
414,2.916,1431,1561,1481,1514,89.2,80.3,78.2,82.5,122,156,164,165,215,181,146,111
415,3.0402,1422,1565,1524,1512,91,88.6,92.9,98,132,171,171,159,207,181,141,113
416,4.0901,1414,1603,1575,1544,96.6,94.2,91.2,104.8,157,208,207,189,194,168,135,106
417,0.24265,2663,2712,2841,1680,270.9,295.9,387.7,409.5,90,73,79,83,246,247,207,173
418,2.5512,1966,2061,2210,2421,55.1,114.2,153.6,189.8,131,136,145,152,53,192,205,175
419,5.0751,1477,1572,1546,1853,61,77.1,83.6,131.1,131,177,205,217,55,47,34,20
420,4.0583,1411,1448,1422,1395,78.2,59.2,58.9,89.6,130,217,247,241,142,79,53,36
421,3.9431,1516,1614,1507,1421,68,78.3,84.6,72.4,126,322,350,334,197,138,108,77
422,5.3623,1505,1664,1544,1508,72.3,99.3,97.6,89.8,139,320,359,370,240,197,183,150
423,5.7757,1516,1559,1550,1551,113.6,104.7,85.5,106.4,139,241,262,281,248,207,187,167
424,3.767,1525,1544,1554,1572,108.9,90.4,79.3,93.3,135,153,159,164,195,159,134,121
425,2.1261,1498,1576,1536,1547,94.3,84.8,79.4,88.2,132,174,159,152,192,146,132,112
426,1.9102,1406,1570,1480,1513,91.4,83.4,84.1,89.4,144,177,169,179,206,151,125,97
427,2.4202,1387,1545,1485,1528,95.7,81.7,87.1,80.9,142,188,181,193,219,168,135,104
428,3.0683,1388,1534,1470,1518,93.2,82.8,90.5,78.9,142,194,208,204,213,185,151,112
429,4.4201,1395,1561,1441,1480,85.4,96.5,85,104.9,148,215,218,197,190,183,150,114
430,5.7188,1380,1585,1486,1489,88.9,101.6,85,104.7,148,192,194,188,189,167,150,114
431,0.9115,2642,2687,2624,1657,240.5,269.7,321.2,394.5,90,73,79,83,204,240,208,171
432,6.543,1660,2014,2129,2348,59.7,101.3,125.6,172.5,131,136,145,152,40,162,176,163
433,13.008,1439,1566,1499,1524,70.1,69.6,76.9,134.7,131,177,205,217,49,22,15,15
434,12.846,1406,1450,1372,1352,87.8,58.5,58.2,102.4,130,217,247,241,155,73,51,41
435,13.375,1525,1606,1502,1413,69.2,83.9,82.2,83.1,126,322,350,334,191,152,115,92
436,17.163,1502,1661,1548,1503,67.3,104.7,94.7,94.6,139,320,359,370,200,168,172,132
437,17.457,1486,1551,1495,1517,107.3,109.9,88.7,107,139,241,262,281,225,175,165,132
438,10.386,1495,1509,1510,1543,110.7,96.4,83.5,97.7,135,153,159,164,202,155,133,113
439,5.0272,1482,1530,1509,1539,98.9,87.5,81.1,91.9,132,174,159,152,196,143,135,117
440,3.4738,1399,1559,1471,1502,88.3,81,82.8,81.6,144,177,169,179,212,143,119,95
441,3.3913,1363,1539,1473,1515,90.9,82.5,90.3,75.6,142,188,181,193,210,151,123,104
442,3.6982,1352,1524,1477,1516,89.9,85.6,96.1,77,142,194,208,204,203,158,131,97
443,4.7666,1378,1557,1434,1460,82,96.3,77.4,99.3,148,215,218,197,199,169,145,108
444,6.088,1368,1567,1433,1459,82.8,99.2,76.9,96.4,148,192,194,188,208,168,145,110
445,1.4764,2628,2650,2574,1571,193.8,316.9,409.5,409.5,82,87,79,72,152,254,223,181
446,9.7537,1623,1952,2070,2216,62.5,99.4,115.3,147.2,136,146,168,180,34,156,174,168
447,21.408,1400,1529,1484,1472,78.7,67.3,72.9,117.5,136,180,200,224,49,20,24,20
448,22.127,1389,1432,1347,1314,99.6,59.1,58.2,99.3,133,222,236,249,156,89,64,42
449,25.257,1520,1559,1499,1410,75.9,78.4,75.2,83.4,130,270,303,309,186,168,128,89
450,34.027,1495,1618,1554,1489,67.6,92.5,85.7,88,135,162,177,193,199,159,159,115
451,32.14,1466,1554,1453,1494,99.6,103.1,87.4,99,141,135,116,137,226,185,163,136
452,13.672,1470,1514,1478,1539,106.1,97.9,86.5,100.8,135,169,165,170,201,161,146,119
453,5.7031,1462,1507,1505,1556,97.6,91.3,85.5,99.2,125,168,188,190,210,160,133,106
454,4.446,1388,1551,1477,1487,82.4,85.2,83.4,80.6,133,174,185,200,209,158,139,104
455,4.7078,1340,1541,1464,1486,82.5,87.6,92.8,76.3,143,194,195,197,200,160,141,104
456,3.8657,1309,1523,1462,1493,83.2,90.6,100.8,80.3,148,181,197,194,202,149,131,95
457,3.3943,1347,1526,1436,1437,79.9,92.8,75.7,92,145,193,204,204,212,162,148,103
458,5.3123,1352,1530,1417,1417,78.7,93.2,73.4,88.6,136,195,195,216,212,168,146,107
459,1.3586,2549,2635,1555,1504,116.9,409.5,0,409.5,82,87,79,72,151,243,225,196
460,9.2683,1525,1625,1995,2105,57.2,88.3,110.1,97.8,136,146,168,180,32,152,177,168
461,19.887,1324,1430,1527,1479,79.9,60.7,70.6,69,136,180,200,224,64,32,24,15
462,16.112,1342,1393,1405,1320,102,59.2,61.1,68.3,133,222,236,249,162,88,66,51
463,15.756,1458,1469,1515,1483,89,67.6,64.8,70.8,130,270,303,309,190,151,125,98
464,32.614,1440,1457,1533,1494,74.8,72.6,70.2,73.2,135,162,177,193,204,167,146,127
465,37.339,1434,1528,1462,1380,82.4,97,89.1,93.5,141,135,116,137,228,202,175,155
466,13.127,1437,1569,1431,1471,91.6,107.2,92.8,105.2,135,169,165,170,198,163,142,126
467,4.7218,1431,1559,1446,1563,94.3,106,90.6,105.9,125,168,188,190,211,161,126,101
468,3.9297,1394,1512,1512,1496,79.7,103,88.9,90.9,133,174,185,200,218,176,153,101
469,4.7643,1349,1516,1487,1438,74.4,105.7,93.3,88.2,143,194,195,197,211,180,146,110
470,3.395,1286,1509,1426,1425,74.2,99.3,91.7,85.9,148,181,197,194,205,168,140,113
471,2.4908,1242,1432,1368,1395,79.7,81.7,75.5,77,145,193,204,204,209,177,149,109
472,4.8107,1258,1400,1375,1342,77.4,81.3,76.4,77.2,136,195,195,216,205,175,156,115
473,0.71451,2511,2654,2882,1521,101.3,409.5,0,0,79,85,78,71,171,223,222,185
474,5.3079,1466,1584,1963,2130,51.1,79,104.2,89.7,139,145,164,176,33,140,164,155
475,9.6815,1300,1360,1503,1524,70.4,56.6,69.2,58.7,142,192,197,230,68,28,21,26
476,7.2869,1331,1358,1420,1351,89,59.6,64.9,58.8,135,216,221,251,145,81,61,46
477,7.8142,1419,1469,1517,1510,91,69.1,63.7,65.8,129,271,290,307,167,139,120,91
478,14.433,1411,1398,1507,1512,79.3,71.2,64.1,68,126,176,202,208,185,145,142,105
479,19.147,1440,1466,1494,1359,72.7,94.4,84.4,93.6,136,162,156,174,222,172,166,132
480,9.9991,1440,1553,1473,1401,82.6,104.1,90.2,102.4,127,166,169,163,198,155,138,130
481,4.2071,1429,1577,1447,1505,92.3,100.1,87,96.9,132,168,178,188,206,144,124,112
482,3.5596,1413,1498,1485,1516,85.4,96.6,85.7,90.9,142,159,167,171,207,168,150,97
483,0.30235,2509,2681,2804,1541,97,341.9,0,0,79,85,78,71,192,221,212,178
484,2.1861,1426,1550,1934,2129,47.5,70.4,96.3,97.5,139,145,164,176,43,145,164,161
485,3.2061,1292,1298,1446,1549,60.9,52.5,65.3,56.2,142,192,197,230,49,27,30,31
486,2.3738,1336,1307,1395,1371,73.7,60.3,68,54.5,135,216,221,251,131,73,54,32
487,2.82,1397,1495,1501,1484,90.7,71.5,65.3,63,129,271,290,307,156,131,109,69
488,4.83,1389,1418,1467,1513,86.5,68.6,59.4,63.1,126,176,202,208,195,124,127,86
489,6.7342,1459,1407,1508,1413,64.8,81.8,73.1,86.8,136,162,156,174,228,155,156,122
490,4.9778,1459,1508,1526,1401,71.4,89.1,81.2,93.9,127,166,169,163,210,152,144,124
491,3.3234,1431,1563,1499,1448,87.2,84.4,78.1,84.2,132,168,178,188,207,146,132,111
492,1.5361,1359,1504,1440,1474,103.8,68.6,65.2,61.1,122,335,378,384,189,147,140,109
493,1.9218,1459,1474,1424,1566,73.6,60.5,58.5,65.1,125,321,356,369,200,189,170,144
494,1.4898,1463,1479,1511,1594,61.1,65.1,62.5,73.5,124,192,217,211,190,172,160,132
495,3.073,1431,1561,1481,1514,89.2,80.3,78.2,82.5,130,172,181,185,224,180,155,112
496,6.274,1422,1565,1524,1512,91,88.6,92.9,98,125,184,207,202,208,175,146,116
497,12.54,1414,1603,1575,1544,96.6,94.2,91.2,104.8,153,228,220,233,184,165,147,103
498,2.3325,1966,2061,2210,2421,55.1,114.2,153.6,189.8,137,132,129,126,37,145,163,167
499,4.1056,1477,1572,1546,1853,61,77.1,83.6,131.1,132,186,201,203,60,44,49,43
500,2.6798,1411,1448,1422,1395,78.2,59.2,58.9,89.6,127,186,206,207,118,60,45,23
501,3.0869,1516,1614,1507,1421,68,78.3,84.6,72.4,130,273,306,306,186,113,91,65
502,4.8894,1505,1664,1544,1508,72.3,99.3,97.6,89.8,135,371,412,419,222,150,129,85
503,5.2328,1516,1559,1550,1551,113.6,104.7,85.5,106.4,134,298,328,336,254,229,204,180
504,3.2837,1525,1544,1554,1572,108.9,90.4,79.3,93.3,138,212,243,244,225,203,175,153
505,2.1326,1498,1576,1536,1547,94.3,84.8,79.4,88.2,128,149,155,131,199,160,148,109
506,2.2748,1406,1570,1480,1513,91.4,83.4,84.1,89.4,128,184,183,164,204,156,141,98
507,2.9968,1387,1545,1485,1528,95.7,81.7,87.1,80.9,138,191,197,209,225,178,156,113
508,5.0531,1388,1534,1470,1518,93.2,82.8,90.5,78.9,139,190,211,216,219,184,163,113
509,11.788,1395,1561,1441,1480,85.4,96.5,85,104.9,137,194,222,205,191,179,153,117
510,16.712,1380,1585,1486,1489,88.9,101.6,85,104.7,151,212,189,211,178,166,147,111
511,0.23576,2642,2687,2624,1657,240.5,269.7,321.2,394.5,70,79,87,90,315,231,184,152
512,5.1224,1660,2014,2129,2348,59.7,101.3,125.6,172.5,137,132,129,126,24,117,142,138
513,9.608,1439,1566,1499,1524,70.1,69.6,76.9,134.7,132,186,201,203,49,26,34,30
514,6.2744,1406,1450,1372,1352,87.8,58.5,58.2,102.4,127,186,206,207,122,39,39,20
515,7.0394,1525,1606,1502,1413,69.2,83.9,82.2,83.1,130,273,306,306,173,121,97,71
516,13.612,1502,1661,1548,1503,67.3,104.7,94.7,94.6,135,371,412,419,192,139,126,88
517,14.979,1486,1551,1495,1517,107.3,109.9,88.7,107,134,298,328,336,253,215,178,157
518,7.2684,1495,1509,1510,1543,110.7,96.4,83.5,97.7,138,212,243,244,230,198,161,140
519,4.3518,1482,1530,1509,1539,98.9,87.5,81.1,91.9,128,149,155,131,194,163,139,111
520,4.3489,1399,1559,1471,1502,88.3,81,82.8,81.6,128,184,183,164,204,167,136,96
521,5.0349,1363,1539,1473,1515,90.9,82.5,90.3,75.6,138,191,197,209,205,173,145,115
522,7.4758,1352,1524,1477,1516,89.9,85.6,96.1,77,139,190,211,216,199,171,137,110
523,14.334,1378,1557,1434,1460,82,96.3,77.4,99.3,137,194,222,205,196,172,144,114
524,18.192,1368,1567,1433,1459,82.8,99.2,76.9,96.4,151,212,189,211,188,165,136,106
525,0.39171,2628,2650,2574,1571,193.8,316.9,409.5,409.5,65,91,77,81,288,245,207,147
526,6.0648,1623,1952,2070,2216,62.5,99.4,115.3,147.2,126,159,150,155,23,112,143,147
527,14.704,1400,1529,1484,1472,78.7,67.3,72.9,117.5,130,195,205,209,38,25,37,41
528,10.847,1389,1432,1347,1314,99.6,59.1,58.2,99.3,128,188,199,195,116,50,42,30
529,11.94,1520,1559,1499,1410,75.9,78.4,75.2,83.4,133,281,296,307,151,127,110,72
530,20.823,1495,1618,1554,1489,67.6,92.5,85.7,88,123,289,332,349,166,125,121,75
531,20.439,1466,1554,1453,1494,99.6,103.1,87.4,99,131,166,167,188,231,213,177,150
532,8.9243,1470,1514,1478,1539,106.1,97.9,86.5,100.8,134,147,141,146,210,193,170,144
533,5.861,1462,1507,1505,1556,97.6,91.3,85.5,99.2,133,176,182,175,196,177,138,114
534,6.3482,1388,1551,1477,1487,82.4,85.2,83.4,80.6,134,181,189,194,200,172,149,115
535,7.1379,1340,1541,1464,1486,82.5,87.6,92.8,76.3,136,194,202,216,206,181,148,107
536,7.0695,1309,1523,1462,1493,83.2,90.6,100.8,80.3,143,186,204,211,195,176,134,102
537,9.3087,1347,1526,1436,1437,79.9,92.8,75.7,92,133,174,195,197,205,175,151,110
538,15.876,1352,1530,1417,1417,78.7,93.2,73.4,88.6,138,197,173,188,188,176,149,113
539,0.29144,2549,2635,1555,1504,116.9,409.5,0,409.5,65,91,77,81,301,245,201,163
540,4.5812,1525,1625,1995,2105,57.2,88.3,110.1,97.8,126,159,150,155,30,115,141,153
541,11.915,1324,1430,1527,1479,79.9,60.7,70.6,69,130,195,205,209,48,35,36,41
542,10.65,1342,1393,1405,1320,102,59.2,61.1,68.3,128,188,199,195,123,64,40,36
543,12.375,1458,1469,1515,1483,89,67.6,64.8,70.8,133,281,296,307,165,127,108,80
544,21.111,1440,1457,1533,1494,74.8,72.6,70.2,73.2,123,289,332,349,178,127,108,82
545,18.622,1434,1528,1462,1380,82.4,97,89.1,93.5,131,166,167,188,228,210,185,161
546,7.5001,1437,1569,1431,1471,91.6,107.2,92.8,105.2,134,147,141,146,213,190,167,146
547,4.258,1431,1559,1446,1563,94.3,106,90.6,105.9,133,176,182,175,215,171,148,118
548,4.3469,1394,1512,1512,1496,79.7,103,88.9,90.9,134,181,189,194,223,175,161,129
