Ind#,TDose,T1 Pre,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pre,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pre,T2w Pos1,T2w Pos2,T2w Pos3
266,0.060679,1083,1086,1117,1048,39.1,40,53.9,51,105,110,110,116,41,12,16,18
267,0.012411,1114,1063,1086,1002,49,49.3,46,76.9,87,96,100,100,23,20,18,24
268,0.01925,1045,1096,1079,1057,42.1,54.7,51,64.1,79,100,102,99,19,15,16,14
269,0.026142,1050,1105,1062,1102,39.6,47.6,43.7,53.2,94,100,109,106,31,19,12,22
270,0.026128,1101,1057,1036,1072,40.7,49.1,48.7,47.2,86,101,114,100,44,26,14,20
271,0.029586,1077,1063,1013,1050,41.2,55.7,50,40.6,83,104,107,107,37,20,6,28
272,0.019441,1041,1069,1018,1046,38.4,52,44.2,40.7,95,108,105,107,29,36,14,20
273,0.018428,1065,1010,1118,1092,25.8,40.4,45.1,47,97,102,109,106,23,25,14,22
274,0.015235,1079,993,1137,1131,26.3,50.2,53,44.1,92,109,117,114,25,23,15,26
275,0.014399,1073,996,1091,1136,33.5,58.9,53.4,41.6,112,111,114,120,34,24,9,26
276,0.073286,1096,1033,977,987,40.2,53.3,39.2,46,117,121,112,114,44,22,21,14
277,0.12163,1095,1040,1005,952,35.2,51.4,38.3,46.9,94,111,106,109,37,16,18,20
278,0.061311,1041,1079,1093,1041,29.3,43.5,40.2,46.2,97,102,110,116,29,22,20,26
279,0.057319,1053,1094,1094,1036,35.2,40.3,43,48.9,106,106,106,115,37,30,26,16
280,0.075455,1086,1102,1087,1030,40.8,40.1,50.5,50.9,105,110,110,116,48,12,18,18
281,0.014524,1207,1028,1089,1120,49.4,29.5,39.9,51.5,90,106,107,112,40,27,27,25
282,0.011048,1149,1166,1125,1148,36.1,59.8,39,51.1,89,102,102,106,48,15,21,18
283,0.017237,1091,1170,1105,1176,35.7,62.5,39.8,57.7,83,97,94,99,36,27,23,19
284,0.013491,1048,1072,1137,1126,44.8,35.8,41.9,54.8,78,102,109,99,27,10,25,25
285,0.012371,1037,1086,1125,1090,42.5,39.1,45.2,47.8,91,111,112,106,35,13,16,20
286,0.023655,1031,1109,1100,1078,33.6,50.6,49.4,51.7,90,104,112,113,35,16,25,20
287,0.018838,1102,1006,1070,1079,32.5,51,50.6,70.6,91,108,117,119,29,34,28,29
288,0.011478,1143,967,1071,1074,42.7,46.1,47.4,58.9,90,111,122,117,34,28,20,23
289,0.0091919,1128,999,1059,1098,48,42.5,49,48.3,93,118,123,112,24,15,26,29
290,0.0072155,1009,1159,1065,1164,39.7,47.7,52.9,40.1,96,120,116,119,30,17,28,28
291,0.011037,977,1160,1094,1143,37.6,53.2,53.7,40.9,99,121,123,125,35,27,18,21
292,0.017908,1002,1109,1111,1147,45.1,46.3,58,41.2,94,123,130,124,39,25,16,19
293,0.010456,1021,1139,1108,1219,42.8,56.1,55,37.7,105,116,119,116,44,21,16,11
294,0.0052708,1066,1207,1147,1292,33.9,76.4,47.4,35.5,93,120,115,115,42,15,22,22
295,0.027075,1203,990,1055,1097,50.4,26.5,47.5,57.6,90,106,107,112,38,22,21,22
296,0.012422,1153,1111,1111,1091,39.7,59.1,38.3,60.3,89,102,102,106,34,19,19,22
297,0.017128,1117,1148,1093,1136,29.2,64.3,40.9,63,83,97,94,99,29,21,21,22
298,0.015419,1069,1081,1091,1151,41,43.9,43.9,61.6,78,102,109,99,22,19,25,20
299,0.015415,1036,1092,1107,1116,45.3,43.9,39.7,48.4,91,111,112,106,35,21,23,21
300,0.016532,1008,1120,1110,1093,40.2,50,40.8,45.9,90,104,112,113,29,19,25,20
301,0.012059,1062,1022,1105,1069,28.5,51,51.6,64.8,91,108,117,119,30,31,17,23
302,0.0096352,1100,950,1094,1066,37.9,52.1,50.2,57.6,90,111,122,117,32,29,16,21
303,0.007218,1092,964,1055,1081,45.9,53.2,46,44.7,93,118,123,112,35,21,23,28
304,0.0093331,1020,1137,1031,1113,42.8,45.1,46.2,45.7,96,120,116,119,39,25,25,29
305,0.01565,1001,1128,1054,1072,37.6,44.6,50.7,53.1,99,121,123,125,31,25,19,21
306,0.014249,1002,1059,1077,1065,45.6,43.4,65.8,51.1,94,123,130,124,39,19,13,21
307,0.011429,994,1090,1069,1136,48.5,51.5,63.7,43.3,105,116,119,116,41,18,17,19
308,0.010458,999,1137,1086,1213,43.3,71.3,51.8,38.2,93,120,115,115,39,29,29,37
309,0.01355,1208,1042,1020,1067,50.4,28.1,57.8,56.3,83,102,108,115,32,23,19,17
310,0.013483,1141,1050,1080,1051,43.3,44.8,39.4,73.4,86,102,103,113,33,19,17,15
311,0.010172,1118,1082,1082,1065,28.4,51.9,38.1,73.1,98,107,98,105,28,21,28,18
312,0.0098885,1074,1055,1064,1097,39.2,47.4,46.4,65.6,85,103,116,110,28,31,27,19
313,0.012349,1033,1075,1059,1103,46.1,46.6,41.8,53.9,95,111,116,101,40,22,23,23
314,0.020857,997,1121,1071,1110,43.6,48.7,38.7,52.1,94,98,107,100,28,23,24,19
315,0.018383,1036,1039,1092,1073,26.3,51.6,50.5,68.1,93,102,114,104,32,25,7,13
316,0.011716,1061,967,1061,1053,34.9,57.9,55.5,62.3,94,109,118,101,32,28,13,17
317,0.0077288,1053,981,1033,1049,43.2,66.6,50.1,48.1,101,113,120,108,34,17,19,21
318,0.0076396,1010,1125,1017,1066,41.9,50.1,44.1,51,101,116,120,124,35,15,15,16
319,0.016088,1015,1110,1036,1023,35.9,43.3,46.6,62.6,100,120,127,124,34,24,19,17
320,0.019244,1009,1028,1052,1011,44.3,42.2,64.4,54.1,105,126,125,125,41,24,15,16
321,0.020073,989,1067,1065,1072,50.7,42.7,68.5,46.7,107,128,122,119,38,17,19,15
322,0.016731,977,1110,1096,1134,50.4,53.5,60.1,46.2,104,122,124,120,37,20,30,29
323,0.019838,1166,1146,1107,987,44.1,52,59.1,40.2,83,102,108,115,34,29,16,16
324,0.010459,1150,1033,1044,1037,37,36.8,51.5,55.1,86,102,103,113,29,12,16,18
325,0.0090176,1125,959,1052,1051,25.1,32.3,43.5,55.1,98,107,98,105,29,18,16,23
326,0.010467,1097,973,1052,990,37.3,40.8,37.7,50.1,85,103,116,110,26,16,13,18
327,0.024765,1054,1033,1016,988,41.9,44.5,44.2,51.5,95,111,116,101,33,22,14,20
328,0.044951,1014,1080,996,1051,38.4,44.6,49.5,54.8,94,98,107,100,27,25,14,20
329,0.038823,1059,1084,999,1134,23.8,47.8,45.7,69.7,93,102,114,104,31,18,14,14
330,0.027416,1070,1064,960,1103,25.9,54,46.9,68.7,94,109,118,101,32,23,15,14
331,0.016787,1037,1071,944,1086,33.5,61.2,51.5,54.2,101,113,120,108,32,14,15,16
332,0.0078534,970,1092,1065,1071,40.4,48.1,48,49.5,101,116,120,124,35,16,10,14
333,0.0087839,999,1071,1080,1018,36.6,36.4,41.9,52.1,100,120,127,124,36,25,12,10
334,0.013344,1063,1029,1001,956,35.3,43.9,40,29.7,105,126,125,125,36,23,12,14
335,0.019809,1064,1066,1040,1014,40.5,36.9,46,38.5,107,128,122,119,33,11,21,17
336,0.020271,1040,1088,1125,1073,45.4,27.8,52.1,53.5,104,122,124,120,37,12,21,19
337,0.012155,1079,1099,1184,1022,45.8,60.8,52.5,47.1,83,106,107,113,32,22,17,15
338,0.008571,1151,1075,1054,1047,33.7,45.9,53.6,41.8,86,106,108,110,30,15,20,25
339,0.010246,1147,984,1031,1085,23.5,40,51.8,42.3,93,113,110,111,26,14,12,19
340,0.011263,1121,961,1034,1013,33.2,46.7,37.6,42.7,94,112,113,119,24,14,13,17
341,0.017937,1075,1025,1011,979,38.3,48.1,41.6,47.7,103,108,116,109,31,19,6,15
342,0.036841,1040,1075,1009,1014,37.4,45.9,51.6,50.7,103,107,114,112,34,17,17,17
343,0.072954,1079,1100,1032,1119,26.7,48.6,50.5,55.2,101,111,120,118,34,14,12,12
344,0.033083,1107,1101,994,1108,25,52.1,43.1,57.3,106,115,118,115,37,15,6,8
345,0.025353,1078,1108,960,1096,28.8,52.6,43.7,51.7,108,110,124,119,30,19,16,18
346,0.014794,1004,1077,1071,1110,39,46.5,48.9,46.8,93,108,120,123,35,18,14,17
347,0.017487,1024,1022,1101,1048,41.7,40.2,43.3,45.8,94,109,119,112,26,17,17,22
348,0.019894,1093,1004,981,934,36,45.3,38.7,22.5,105,118,116,114,29,18,18,23
349,0.021661,1103,1048,995,992,34.4,44.7,40.2,27.2,110,122,124,120,35,16,25,20
350,0.011226,1082,1064,1081,1050,37.1,37.3,41.6,42.1,105,128,130,119,36,11,16,25
351,0.021074,1007,1033,1202,1090,43.9,58.8,46.3,58.4,83,106,107,113,27,20,15,14
352,0.018353,1087,1115,1050,1058,33.2,50.6,50.3,44.5,86,106,108,110,40,22,23,14
353,0.016487,1117,1066,1007,1076,26.7,46.4,53,39.2,93,113,110,111,33,16,17,17
354,0.024245,1125,978,1011,1012,27.2,51,45.8,39.6,94,112,113,119,21,17,21,17
355,0.016016,1087,1026,999,976,32.6,50.8,44,44.3,103,108,116,109,28,10,15,8
356,0.030487,1060,1072,1012,992,35.2,47.6,49,49.5,103,107,114,112,33,21,23,16
357,0.085351,1102,1113,1085,1082,33.4,51.1,53.9,48.8,101,111,120,118,27,15,10,13
358,0.062807,1128,1120,1063,1080,29,53,48,48.4,106,115,118,115,26,15,10,15
359,0.030632,1119,1124,1016,1071,26.5,49.1,45,49.1,108,110,124,119,26,18,19,20
360,0.037892,1046,1073,1042,1116,33.5,49,47.8,46.8,93,108,120,123,34,8,19,21
361,0.033751,1052,1009,1078,1068,41,49,44.6,45.7,94,109,119,112,34,19,19,22
362,0.012857,1106,979,979,911,42.5,47.7,42.5,32.9,105,118,116,114,39,23,16,18
363,0.010401,1117,1025,963,958,35.1,51.9,43.3,27.1,110,122,124,120,47,16,26,16
364,0.012637,1103,1046,1024,1029,31.5,50.4,41.1,34.3,105,128,130,119,36,13,21,26
365,0.037014,1039,1092,1091,1095,33.2,48.2,47.8,58.5,91,114,107,112,31,21,18,15
366,0.029713,982,1128,1093,1055,38.5,51.4,47.6,49,88,110,109,102,38,24,18,11
367,0.021162,1007,1136,1054,1039,44.7,44.1,42.1,45.5,86,108,110,107,41,19,13,16
368,0.011216,1062,1136,1015,973,36.9,43.8,57.5,46.8,101,114,109,116,26,25,26,18
369,0.011539,1081,1077,1002,949,25.6,45.7,61.1,43.2,109,109,113,113,28,16,21,16
370,0.023005,1086,1053,989,960,25.2,45.4,53.7,40.5,107,121,119,125,29,21,14,13
371,0.019044,1096,1089,1050,1065,37.9,48.7,39.8,49.4,110,120,120,134,20,19,20,15
372,0.034444,1097,1120,1086,1062,36.9,54.7,46.2,50.5,112,117,119,129,27,16,17,18
373,0.0388,1108,1114,1082,1051,27.7,55.1,48.7,50,112,114,118,128,32,16,16,16
374,0.036079,1066,1072,1017,1082,21.3,54,39,46.4,105,121,122,121,38,12,19,20
375,0.020242,1024,1035,1019,1071,30.9,62.1,38.3,39.4,98,119,122,113,35,22,17,11
376,0.021022,1040,1013,1047,952,44.2,56.7,48.4,48.9,107,118,120,115,39,22,19,7
377,0.028728,1078,1040,1025,972,42.1,50.1,53,56.1,117,113,126,120,42,15,20,12
378,0.023879,1089,1065,1012,1035,34.3,54.1,54.2,55.5,108,131,129,126,38,15,19,22
379,0.036494,1118,1126,1045,1040,36.6,49.8,55.1,59.9,91,114,107,112,31,23,20,16
380,0.034658,1015,1120,1123,1066,39.8,55.8,56.6,43.8,88,110,109,102,34,26,20,19
381,0.016129,1028,1112,1104,1066,47.9,48.8,45,44.2,86,108,110,107,43,23,22,21
382,0.0093857,1058,1142,1064,1016,42.6,47.1,59.8,59.8,101,114,109,116,30,28,26,26
383,0.019628,1068,1099,1032,991,30.7,51.3,67.9,52.1,109,109,113,113,27,24,15,19
384,0.071914,1089,1041,1012,1002,23.3,50.5,61.5,42.3,107,121,119,125,25,14,11,10
385,0.026654,1089,1021,1025,1084,34.2,47.2,38.1,45.8,110,120,120,134,23,25,22,23
386,0.01518,1080,1061,1049,1077,35.7,54.5,41.6,48.5,112,117,119,129,31,19,12,22
387,0.024104,1095,1089,1056,1052,31.5,60.2,45,48.4,112,114,118,128,32,17,8,21
388,0.046134,1084,1056,1033,1060,17.6,53.5,34.9,42.7,105,121,122,121,30,22,12,22
389,0.078392,1031,1033,1020,1059,22.3,53.4,33.4,36.1,98,119,122,113,37,22,24,10
390,0.27655,1021,1032,1077,984,37.5,54.8,49.7,39.3,107,118,120,115,37,18,27,12
391,0.035807,1064,1056,1090,1004,40.8,46.8,54.5,51.8,117,113,126,120,30,13,19,19
392,0.055998,1080,1069,1061,1058,37.7,46.4,55.7,56.6,108,131,129,126,30,15,13,20
393,0.01845,1148,1076,1105,989,48.9,49.5,52.5,87.2,93,98,103,102,24,28,24,16
394,0.020685,1084,1101,1109,1068,38.8,61.8,53.1,53.2,88,96,107,99,23,28,26,16
395,0.016193,1094,1079,1095,1114,41.5,51.1,45.1,46.4,87,100,101,106,30,18,24,18
396,0.013719,1097,1053,1055,1071,40.9,56.5,54.3,58.2,95,108,105,100,19,22,22,18
397,0.02695,1058,1066,1031,1059,37.5,65.5,60.3,53.7,92,106,105,103,25,26,16,15
398,0.04356,1047,1048,1029,1059,31.6,60.4,53.7,47.8,99,112,108,111,26,28,21,21
399,0.073668,1075,968,1100,1103,25.1,46.2,46.8,47,103,110,111,116,28,23,18,20
400,0.017382,1077,963,1096,1111,29.1,55.9,53.1,44.3,100,105,110,114,31,19,19,18
401,0.013704,1090,995,1050,1075,35.3,63.4,53,42.7,100,113,108,117,36,24,14,23
402,0.060033,1148,1028,1002,965,34.5,56.6,37.6,45,113,119,113,109,47,26,19,19
403,0.14434,1117,1020,1035,978,28.4,51.2,34.8,44.6,102,113,116,113,43,21,19,12
404,0.44501,1038,1052,1095,1045,27.3,43.6,41.3,42.1,99,109,114,116,34,15,20,21
405,0.092716,1056,1077,1107,1044,33.7,42.5,48.7,45.6,107,105,115,112,33,14,17,29
406,0.12094,1083,1086,1117,1048,39.1,40,53.9,51,105,111,114,119,36,14,15,23
407,0.015823,1114,1063,1086,1002,49,49.3,46,76.9,93,98,103,102,21,33,33,26
408,0.022519,1045,1096,1079,1057,42.1,54.7,51,64.1,88,96,107,99,20,12,20,8
409,0.019583,1050,1105,1062,1102,39.6,47.6,43.7,53.2,87,100,101,106,36,22,24,18
410,0.019335,1101,1057,1036,1072,40.7,49.1,48.7,47.2,95,108,105,100,30,31,21,16
411,0.025559,1077,1063,1013,1050,41.2,55.7,50,40.6,92,106,105,103,33,25,24,20
412,0.0343,1041,1069,1018,1046,38.4,52,44.2,40.7,99,112,108,111,31,41,22,16
413,0.050796,1065,1010,1118,1092,25.8,40.4,45.1,47,103,110,111,116,32,23,24,10
414,0.01611,1079,993,1137,1131,26.3,50.2,53,44.1,100,105,110,114,33,30,32,10
415,0.013121,1073,996,1091,1136,33.5,58.9,53.4,41.6,100,113,108,117,48,26,30,18
416,0.05901,1096,1033,977,987,40.2,53.3,39.2,46,113,119,113,109,56,24,36,12
417,0.3146,1095,1040,1005,952,35.2,51.4,38.3,46.9,102,113,116,113,39,14,24,12
418,0.18496,1041,1079,1093,1041,29.3,43.5,40.2,46.2,99,109,114,116,29,14,24,24
419,0.098387,1053,1094,1094,1036,35.2,40.3,43,48.9,107,105,115,112,41,32,35,28
420,0.10188,1086,1102,1087,1030,40.8,40.1,50.5,50.9,105,111,114,119,48,14,26,30
421,0.024542,1207,1028,1089,1120,49.4,29.5,39.9,51.5,83,99,103,99,38,22,18,18
422,0.012092,1149,1166,1125,1148,36.1,59.8,39,51.1,85,97,103,103,24,11,5,8
423,0.017108,1091,1170,1105,1176,35.7,62.5,39.8,57.7,84,100,99,103,18,29,17,19
424,0.019812,1048,1072,1137,1126,44.8,35.8,41.9,54.8,95,105,110,102,29,23,13,25
425,0.013427,1037,1086,1125,1090,42.5,39.1,45.2,47.8,97,114,114,102,39,26,19,21
426,0.00766,1031,1109,1100,1078,33.6,50.6,49.4,51.7,102,113,121,109,44,20,27,17
427,0.013245,1102,1006,1070,1079,32.5,51,50.6,70.6,94,111,121,115,36,27,24,24
428,0.010787,1143,967,1071,1074,42.7,46.1,47.4,58.9,92,114,121,119,30,14,18,15
429,0.010181,1128,999,1059,1098,48,42.5,49,48.3,88,117,117,114,26,8,16,17
430,0.0059796,1009,1159,1065,1164,39.7,47.7,52.9,40.1,86,122,115,120,38,11,28,23
431,0.0091101,977,1160,1094,1143,37.6,53.2,53.7,40.9,95,119,119,128,38,13,30,21
432,0.011411,1002,1109,1111,1147,45.1,46.3,58,41.2,103,120,126,127,45,15,24,21
433,0.014968,1021,1139,1108,1219,42.8,56.1,55,37.7,105,127,128,124,36,13,24,20
434,0.017305,1066,1207,1147,1292,33.9,76.4,47.4,35.5,91,127,120,117,27,15,24,26
435,0.050112,1203,990,1055,1097,50.4,26.5,47.5,57.6,83,99,103,99,36,17,19,20
436,0.015176,1153,1111,1111,1091,39.7,59.1,38.3,60.3,85,97,103,103,32,11,14,24
437,0.01624,1117,1148,1093,1136,29.2,64.3,40.9,63,84,100,99,103,21,21,15,22
438,0.016794,1069,1081,1091,1151,41,43.9,43.9,61.6,95,105,110,102,25,23,9,21
439,0.011907,1036,1092,1107,1116,45.3,43.9,39.7,48.4,97,114,114,102,39,25,17,15
440,0.010563,1008,1120,1110,1093,40.2,50,40.8,45.9,102,113,121,109,35,19,23,21
441,0.012285,1062,1022,1105,1069,28.5,51,51.6,64.8,94,111,121,115,26,31,23,25
442,0.0092323,1100,950,1094,1066,37.9,52.1,50.2,57.6,92,114,121,119,30,16,23,21
443,0.0048751,1092,964,1055,1081,45.9,53.2,46,44.7,88,117,117,114,37,14,21,27
444,0.0040796,1020,1137,1031,1113,42.8,45.1,46.2,45.7,86,122,115,120,39,23,27,22
445,0.012181,1001,1128,1054,1072,37.6,44.6,50.7,53.1,95,119,119,128,35,23,29,19
446,0.013963,1002,1059,1077,1065,45.6,43.4,65.8,51.1,103,120,126,127,42,16,19,21
447,0.012392,994,1090,1069,1136,48.5,51.5,63.7,43.3,105,127,128,124,38,21,21,15
448,0.020821,999,1137,1086,1213,43.3,71.3,51.8,38.2,91,127,120,117,40,26,22,29
449,0.019099,1208,1042,1020,1067,50.4,28.1,57.8,56.3,85,103,107,108,24,19,19,19
450,0.017056,1141,1050,1080,1051,43.3,44.8,39.4,73.4,89,102,106,107,37,17,18,25
451,0.015831,1118,1082,1082,1065,28.4,51.9,38.1,73.1,95,104,100,102,34,21,27,28
452,0.010871,1074,1055,1064,1097,39.2,47.4,46.4,65.6,100,103,110,102,36,19,17,23
453,0.011004,1033,1075,1059,1103,46.1,46.6,41.8,53.9,90,105,114,102,42,15,15,21
454,0.017746,997,1121,1071,1110,43.6,48.7,38.7,52.1,94,108,117,115,36,15,14,29
455,0.021515,1036,1039,1092,1073,26.3,51.6,50.5,68.1,92,103,119,109,36,21,7,21
456,0.011569,1061,967,1061,1053,34.9,57.9,55.5,62.3,90,110,118,108,34,24,25,23
457,0.0052095,1053,981,1033,1049,43.2,66.6,50.1,48.1,97,115,118,108,37,24,30,29
458,0.0026343,1010,1125,1017,1066,41.9,50.1,44.1,51,96,125,118,122,34,27,30,25
459,0.0091986,1015,1110,1036,1023,35.9,43.3,46.6,62.6,96,123,125,122,32,28,31,27
460,0.0192,1009,1028,1052,1011,44.3,42.2,64.4,54.1,103,123,127,123,41,28,19,27
461,0.024429,989,1067,1065,1072,50.7,42.7,68.5,46.7,99,124,128,127,41,30,11,18
462,0.02195,977,1110,1096,1134,50.4,53.5,60.1,46.2,102,125,124,122,49,22,18,24
463,0.020105,1166,1146,1107,987,44.1,52,59.1,40.2,85,103,107,108,27,29,19,16
464,0.019176,1150,1033,1044,1037,37,36.8,51.5,55.1,89,102,106,107,34,18,23,16
465,0.017286,1125,959,1052,1051,25.1,32.3,43.5,55.1,95,104,100,102,33,20,25,25
466,0.013208,1097,973,1052,990,37.3,40.8,37.7,50.1,100,103,110,102,33,20,24,19
467,0.0095092,1054,1033,1016,988,41.9,44.5,44.2,51.5,90,105,114,102,29,16,16,19
468,0.034659,1014,1080,996,1051,38.4,44.6,49.5,54.8,94,108,117,115,32,12,12,27
469,0.044569,1059,1084,999,1134,23.8,47.8,45.7,69.7,92,103,119,109,31,12,10,19
470,0.026209,1070,1064,960,1103,25.9,54,46.9,68.7,90,110,118,108,28,23,17,17
471,0.020436,1037,1071,944,1086,33.5,61.2,51.5,54.2,97,115,118,108,30,21,24,21
472,0.010728,970,1092,1065,1071,40.4,48.1,48,49.5,96,125,118,122,39,19,23,22
473,0.011582,999,1071,1080,1018,36.6,36.4,41.9,52.1,96,123,125,122,39,24,21,20
474,0.017806,1063,1029,1001,956,35.3,43.9,40,29.7,103,123,127,123,41,26,10,20
475,0.02178,1064,1066,1040,1014,40.5,36.9,46,38.5,99,124,128,127,41,20,10,18
476,0.01788,1040,1088,1125,1073,45.4,27.8,52.1,53.5,102,125,124,122,43,12,13,23
477,0.018035,1079,1099,1184,1022,45.8,60.8,52.5,47.1,83,106,98,109,28,26,17,11
478,0.023811,1151,1075,1054,1047,33.7,45.9,53.6,41.8,87,104,106,103,41,22,17,18
479,0.014463,1147,984,1031,1085,23.5,40,51.8,42.3,90,107,105,99,28,16,12,13
480,0.010646,1121,961,1034,1013,33.2,46.7,37.6,42.7,90,112,110,109,17,19,19,12
481,0.014651,1075,1025,1011,979,38.3,48.1,41.6,47.7,88,108,117,110,23,19,7,12
482,0.02636,1040,1075,1009,1014,37.4,45.9,51.6,50.7,91,110,121,118,15,13,15,17
483,0.069706,1079,1100,1032,1119,26.7,48.6,50.5,55.2,99,112,123,121,24,10,17,12
484,0.043933,1107,1101,994,1108,25,52.1,43.1,57.3,93,116,120,116,30,22,18,17
485,0.035089,1078,1108,960,1096,28.8,52.6,43.7,51.7,101,112,115,109,33,24,25,23
486,0.036939,1004,1077,1071,1110,39,46.5,48.9,46.8,98,113,115,118,41,15,20,15
487,0.025974,1024,1022,1101,1048,41.7,40.2,43.3,45.8,94,112,117,111,37,17,16,15
488,0.019456,1093,1004,981,934,36,45.3,38.7,22.5,101,119,118,111,38,18,16,20
489,0.026816,1103,1048,995,992,34.4,44.7,40.2,27.2,102,116,122,123,44,22,21,10
490,0.01128,1082,1064,1081,1050,37.1,37.3,41.6,42.1,108,112,126,126,36,11,16,23
491,0.024761,1007,1033,1202,1090,43.9,58.8,46.3,58.4,83,106,98,109,24,16,18,20
492,0.036104,1087,1115,1050,1058,33.2,50.6,50.3,44.5,87,104,106,103,45,20,16,21
493,0.036269,1117,1066,1007,1076,26.7,46.4,53,39.2,90,107,105,99,33,16,11,15
494,0.019608,1125,978,1011,1012,27.2,51,45.8,39.6,90,112,110,109,22,16,14,18
495,0.014771,1087,1026,999,976,32.6,50.8,44,44.3,88,108,117,110,22,11,11,14
496,0.024918,1060,1072,1012,992,35.2,47.6,49,49.5,91,110,121,118,17,14,15,13
497,0.035232,1102,1113,1085,1082,33.4,51.1,53.9,48.8,99,112,123,121,24,9,13,11
498,0.052991,1128,1120,1063,1080,29,53,48,48.4,93,116,120,116,20,19,24,20
499,0.037394,1119,1124,1016,1071,26.5,49.1,45,49.1,101,112,115,109,20,26,26,21
500,0.073723,1046,1073,1042,1116,33.5,49,47.8,46.8,98,113,115,118,34,16,23,18
501,0.058739,1052,1009,1078,1068,41,49,44.6,45.7,94,112,117,111,32,22,24,21
502,0.016772,1106,979,979,911,42.5,47.7,42.5,32.9,101,119,118,111,35,21,19,14
503,0.01791,1117,1025,963,958,35.1,51.9,43.3,27.1,102,116,122,123,38,17,25,3
504,0.017232,1103,1046,1024,1029,31.5,50.4,41.1,34.3,108,112,126,126,23,11,21,20
505,0.044026,1039,1092,1091,1095,33.2,48.2,47.8,58.5,88,109,101,103,26,14,24,25
506,0.042173,982,1128,1093,1055,38.5,51.4,47.6,49,87,107,105,100,33,10,16,17
507,0.055951,1007,1136,1054,1039,44.7,44.1,42.1,45.5,84,106,108,100,38,16,13,17
508,0.019079,1062,1136,1015,973,36.9,43.8,57.5,46.8,82,118,110,107,20,17,21,19
509,0.011587,1081,1077,1002,949,25.6,45.7,61.1,43.2,94,108,109,116,18,16,19,23
510,0.017457,1086,1053,989,960,25.2,45.4,53.7,40.5,95,122,124,120,19,17,14,17
511,0.014285,1096,1089,1050,1065,37.9,48.7,39.8,49.4,106,123,126,129,20,20,19,19
512,0.035526,1097,1120,1086,1062,36.9,54.7,46.2,50.5,100,120,119,124,27,17,19,20
513,0.076554,1108,1114,1082,1051,27.7,55.1,48.7,50,96,115,109,124,29,20,15,16
514,0.080175,1066,1072,1017,1082,21.3,54,39,46.4,99,111,107,119,43,14,19,19
515,0.032183,1024,1035,1019,1071,30.9,62.1,38.3,39.4,96,118,118,116,37,20,19,15
516,0.021937,1040,1013,1047,952,44.2,56.7,48.4,48.9,102,123,122,120,40,19,15,6
517,0.034165,1078,1040,1025,972,42.1,50.1,53,56.1,112,118,127,127,37,17,18,3
518,0.13234,1089,1065,1012,1035,34.3,54.1,54.2,55.5,107,116,128,126,33,17,25,17
519,0.056275,1118,1126,1045,1040,36.6,49.8,55.1,59.9,88,109,101,103,27,16,20,16
520,0.044918,1015,1120,1123,1066,39.8,55.8,56.6,43.8,87,107,105,100,25,3,12,8
521,0.022977,1028,1112,1104,1066,47.9,48.8,45,44.2,84,106,108,100,33,15,20,17
522,0.013054,1058,1142,1064,1016,42.6,47.1,59.8,59.8,82,118,110,107,25,19,24,21
523,0.017398,1068,1099,1032,991,30.7,51.3,67.9,52.1,94,108,109,116,29,20,22,21
524,0.050629,1089,1041,1012,1002,23.3,50.5,61.5,42.3,95,122,124,120,29,16,27,14
525,0.034169,1089,1021,1025,1084,34.2,47.2,38.1,45.8,106,123,126,129,32,31,29,21
526,0.021205,1080,1061,1049,1077,35.7,54.5,41.6,48.5,100,120,119,124,40,15,20,15
527,0.04173,1095,1089,1056,1052,31.5,60.2,45,48.4,96,115,109,124,44,17,19,14
528,0.17052,1084,1056,1033,1060,17.6,53.5,34.9,42.7,99,111,107,119,39,20,22,17
529,0.14379,1031,1033,1020,1059,22.3,53.4,33.4,36.1,96,118,118,116,35,22,24,8
530,0.18343,1021,1032,1077,984,37.5,54.8,49.7,39.3,102,123,122,120,44,20,29,6
531,0.065622,1064,1056,1090,1004,40.8,46.8,54.5,51.8,112,118,127,127,40,25,24,12
532,0.11402,1080,1069,1061,1058,37.7,46.4,55.7,56.6,107,116,128,126,33,17,17,19
533,0.032997,1148,1076,1105,989,48.9,49.5,52.5,87.2,85,109,113,101,34,20,28,14
534,0.024002,1084,1101,1109,1068,38.8,61.8,53.1,53.2,88,104,109,101,31,10,20,12
535,0.015674,1094,1079,1095,1114,41.5,51.1,45.1,46.4,88,100,104,106,35,8,24,18
536,0.010816,1097,1053,1055,1071,40.9,56.5,54.3,58.2,89,107,107,104,28,10,23,12
537,0.02361,1058,1066,1031,1059,37.5,65.5,60.3,53.7,93,100,101,108,37,15,21,7
538,0.042793,1047,1048,1029,1059,31.6,60.4,53.7,47.8,98,116,114,109,40,17,28,9
539,0.11011,1075,968,1100,1103,25.1,46.2,46.8,47,99,119,120,115,37,16,19,16
540,0.048121,1077,963,1096,1111,29.1,55.9,53.1,44.3,102,109,113,114,31,16,25,14
541,0.020841,1090,995,1050,1075,35.3,63.4,53,42.7,92,109,104,120,29,21,17,19
542,0.22619,1148,1028,1002,965,34.5,56.6,37.6,45,92,112,102,115,33,24,23,14
543,0.41687,1117,1020,1035,978,28.4,51.2,34.8,44.6,94,111,114,115,31,24,23,8
