Ind#,TDose,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pos1,T2w Pos2,T2w Pos3
48,2.7507,63,81,112,8.9,10.1,31.6,194,424,501,510,-21,-28,-17
49,1.7375,37,30,49,11.6,10.1,16.9,172,465,560,546,-38,-68,6
50,1.7096,47,18,32,11.9,11.5,7.4,193,444,494,485,-45,-86,-4
51,1.9607,31,-3,-24,14.2,14.2,5.4,188,480,517,519,-66,-80,-34
52,1.4501,41,10,-24,12.7,16.4,2.8,178,456,506,506,-75,-97,-42
53,0.64566,84,52,44,5.3,13.7,-5,194,496,549,542,-76,-104,-27
54,0.36697,132,94,99,2.6,13.1,-2.5,208,513,576,565,22,5,-30
55,0.11704,219,367,321,78.5,12.2,-59.8,101,144,146,150,-52,-68,-36
56,0.56927,321,464,575,82.2,18.9,-3.4,152,216,262,261,-30,-28,-19
57,1.2091,214,236,420,10.6,24.2,34.9,140,293,350,363,-37,-35,-12
58,19.318,155,142,205,11.1,23,32.1,166,295,355,372,-45,-52,-13
59,196.74,142,146,177,16.1,20.4,32.4,167,303,354,373,-28,-50,3
60,8.7835,75,113,161,10.1,12.1,34.3,189,462,523,535,-57,-84,-3
61,3.5164,15,66,116,2.6,4.1,34.5,189,525,595,589,-48,-57,-15
62,2.3552,40,74,105,0,5.9,14.9,163,519,604,606,-40,-64,-1
63,2.6191,50,52,86,-3,8.8,2.5,176,497,560,540,-31,-58,-10
64,2.6929,29,10,23,-6.3,7.4,-3.7,185,523,579,565,-78,-97,-24
65,5.9083,26,1,-53,-2.4,8.7,7.1,170,543,592,585,-103,-120,-21
66,4.4141,54,26,-41,-2,10.1,6.3,176,550,606,596,-81,-114,-21
67,1.0698,96,62,-17,-2.9,9,5.9,204,566,637,621,25,17,-40
68,0.17029,53,341,252,155.4,249.4,5,101,144,146,150,-49,-52,-40
69,0.30201,185,370,488,148,114.3,16.2,152,216,262,261,5,-3,-19
70,0.49606,143,184,261,28.2,24.1,27.1,140,293,350,363,-28,-30,-4
71,22.219,143,116,134,10.2,11.5,15.3,166,295,355,372,-15,-21,-26
72,117.71,125,115,123,6.3,13.7,10.8,167,303,354,373,-61,-61,-20
73,2.6097,51,53,84,7.1,11.7,17.6,189,462,523,535,-28,-44,-35
74,2.5059,4,17,62,0.9,3.3,19.6,189,525,595,589,-20,-27,-37
75,1.7694,30,69,104,-8.3,-4.6,4.2,163,519,604,606,-11,-46,-18
76,1.6525,38,55,101,0.5,2.1,3.4,176,497,560,540,-17,-59,-16
77,154.75,27,11,57,6.2,3.5,5.4,185,523,579,565,-52,-81,-21
78,85.947,61,24,-20,-10.8,-12.8,13,170,543,592,585,-84,-105,-17
79,3.0332,64,42,-83,-6.6,-6.3,20.7,176,550,606,596,-54,-82,-30
80,1.971,57,28,-133,4.9,7.7,23.9,204,566,637,621,15,0,-45
81,0.31865,55,341,220,189.9,187,64.7,129,158,142,149,-51,-59,-20
82,0.26929,136,342,388,83.5,86.8,36.3,154,228,274,284,52,20,4
83,0.67354,104,161,169,23.2,23.3,24.5,141,273,315,352,-23,-35,-9
84,40.922,138,124,83,8.6,12.4,14.6,160,308,364,392,23,-9,-34
85,9.0375,144,134,130,3.6,14.7,7,171,348,405,420,-48,-57,-24
86,0.86217,59,49,76,9.9,16.4,11.4,173,520,555,562,-9,-32,-45
87,1.3159,6,-10,29,12.9,12.9,14.3,171,556,600,589,5,-14,-37
88,0.94601,4,16,54,4.4,-3.8,2.3,165,482,549,561,-29,-67,-10
89,0.98634,4,1,56,10.6,-3.3,3.1,170,474,532,546,-46,-82,-14
90,267.07,-4,-33,36,18.1,-1.2,10.8,182,475,546,557,-7,-36,-21
91,118.12,70,8,8,-6.6,-13.5,9.8,184,564,626,637,-28,-58,-16
92,1.2861,96,42,-45,-16.1,-15.1,3.9,187,611,675,682,-50,-75,-42
93,0.9865,91,38,-98,-5,0.89999,6.6,201,539,618,623,22,-13,-20
94,0.22522,85,145,116,12.9,19.1,20.1,141,273,315,352,-58,-75,-7
95,24.541,125,146,67,7.8,14.5,14.2,160,308,364,392,20,-20,-14
96,0.65955,162,192,172,6.1,15,7,171,348,405,420,-21,-65,10
97,0.25518,67,77,95,12.1,14.4,5.1,173,520,555,562,-29,-72,-2
98,0.44185,-14,-41,6,9.4,-12.3,-0.4,170,474,532,546,-60,-88,-5
99,15.91,-4,-52,15,9.1,-12.8,6.5,182,475,546,557,-4,-38,-14
100,2.2351,87,5,28,-8.6,-5.3,8.5,184,564,626,637,-13,-32,-30
101,0.68021,127,47,-1,-22.7,-9.9,-6.2,187,611,675,682,-55,-81,-25
102,0.11869,135,121,149,17.9,18.2,11.9,144,261,281,307,-61,-72,-13
103,0.69939,88,124,135,14.4,11.4,0.8,165,289,319,353,22,5,-16
104,0.25939,110,205,205,17.8,8.3,1.9,165,366,407,423,-28,-50,-3
105,0.23868,-27,-106,-227,-22.9,-34.9,-10.3,178,484,495,521,-19,-42,-19
106,0.21088,56,-21,-58,-29.4,-28.3,7.1,175,458,495,511,-23,-31,-21
107,0.36416,246,196,203,-11,23.4,37.3,173,609,630,653,-28,-31,-29
108,0.21819,-141,-175,-222,-3.9,-8.1,-5.4,179,369,454,474,-39,-59,-25
109,0.25337,-88,-127,-136,6.1,4.5,1.6,197,377,417,432,11,-28,-30
110,0.97924,100,68,14,6.5,21.5,-7.3,199,410,462,466,-21,-23,-18
111,2.0681,140,128,95,7.6,24.1,-6.3,206,445,500,481,-58,-50,-36
112,0.23747,148,241,193,2.4,-1,7.4,170,294,322,323,-26,-26,-32
113,0.69552,36,98,8,-8.2,-9,-6,177,305,341,351,-37,-47,-30
114,0.69159,-101,-159,-250,-24.5,-22.7,-18,154,384,471,465,-62,-80,-16
115,0.99037,-118,-188,-223,-21.9,-21,-12.7,173,370,489,489,-20,-54,-28
116,1.2879,-8,-134,-124,-12.2,-11,-16.7,179,385,433,435,6,-28,-30
117,2.3303,174,162,201,14,29.1,-13.8,185,374,447,443,-67,-85,-16
118,2.2227,219,223,286,16.6,30.3,-7.2,196,434,511,479,-76,-82,-44
119,16455,269,384,313,108.3,133.1,12.4,106,112,112,120,-53,-83,-12
120,0.59619,338,458,316,113.1,133.4,36,131,142,159,169,-28,-39,-6
121,0.63505,254,427,236,39.1,37.2,36.5,162,213,249,255,16,12,-7
122,0.57543,216,289,186,15.4,9.7,14.2,177,244,302,300,-15,-30,-28
123,0.70687,247,285,279,5.5,2.7,7.7,173,257,314,310,30,13,-21
124,2.4162,216,256,220,1.1,0.2,4.2,170,294,322,323,-11,-24,-20
125,4.1152,105,126,21,-7.9,-6.3,-5.1,177,305,341,351,-52,-73,-11
126,3.0846,-37,-107,-228,-18,-14.8,-11.2,154,384,471,465,-74,-105,-15
127,35.649,-8,-73,-148,-10.2,-9.9,-4.4,173,370,489,489,5,-10,-54
128,72.211,57,-65,-64,1.6,-0.6,-7.7,179,385,433,435,-10,-26,-38
129,3.4873,208,202,172,24.7,30.5,-12.1,185,374,447,443,-83,-107,-34
130,3.1845,220,217,309,27.5,33.4,-3.3,196,434,511,479,-54,-75,-48
131,148.37,341,218,356,81.4,147.2,-47.7,90,132,137,130,-30,-43,-15
132,3.3996,281,343,298,122.1,139.9,-18,123,141,150,168,-33,-51,-27
133,2.3009,277,471,429,202.9,201.6,9.4,150,179,197,219,-33,-16,-16
134,2.4625,215,245,248,29.9,41.8,45.4,164,279,320,329,6,-8,-12
135,2.53,177,203,176,23.7,21.8,38,171,278,366,364,-21,-44,-7
136,4.4682,222,199,231,9.5,11.2,20.2,168,271,324,324,36,-1,3
137,11.968,194,181,214,7.4,11.1,19.4,175,320,365,373,-18,-37,-15
138,15.809,113,97,80,7,9.7,19.3,192,409,484,500,-55,-71,-4
139,8.9179,32,-14,-65,12.5,7.4,12.3,169,512,623,621,-54,-66,-20
140,6.1907,47,-6,-33,22.1,11.6,11,173,429,571,566,-13,-39,-30
141,10.479,47,9,-56,34.1,18,12.4,182,452,516,512,-21,-37,-10
142,3.4502,90,79,40,26.8,19.3,-2.9,174,417,487,487,-65,-77,-41
143,2.3844,279,233,203,48.5,-50.7,-113.9,90,132,137,130,-20,-20,-30
144,1.8288,292,349,310,80.9,10.6,-49.6,123,141,150,168,-17,-29,-49
145,15.9,319,464,516,74,38.5,1.3,150,179,197,219,-26,-22,-5
146,17.179,211,232,295,13,31.6,42,164,279,320,329,4,-13,1
147,19.682,169,169,202,16.7,25.5,41.4,171,278,366,364,-25,-31,-7
148,34.026,179,168,201,14.7,18.7,32.3,168,271,324,324,5,-17,6
149,55.879,126,145,192,10.5,14.1,31.5,175,320,365,373,-41,-51,-30
150,43.001,63,81,112,8.9,10.1,31.6,192,409,484,500,-44,-52,-18
151,18.762,37,30,49,11.6,10.1,16.9,169,512,623,621,-46,-67,-18
152,10.682,47,18,32,11.9,11.5,7.4,173,429,571,566,-21,-58,-10
153,17.642,31,-3,-24,14.2,14.2,5.4,182,452,516,512,-36,-60,-10
154,3.6564,41,10,-24,12.7,16.4,2.8,174,417,487,487,-56,-77,-40
155,1.9245,84,52,44,5.3,13.7,-5,189,495,586,564,-46,-74,-33
156,1.183,132,94,99,2.6,13.1,-2.5,195,626,682,665,6,-1,-43
157,0.76188,151,253,162,57.4,-52.7,-119.6,79,136,144,131,-42,-68,1
158,1.5548,219,367,321,78.5,12.2,-59.8,129,159,172,176,-33,-74,-10
159,58.624,321,464,575,82.2,18.9,-3.4,154,202,231,234,-10,-21,3
160,60.409,214,236,420,10.6,24.2,34.9,142,288,367,378,12,10,-14
161,38.737,155,142,205,11.1,23,32.1,158,277,351,362,-7,3,-21
162,1682.5,142,146,177,16.1,20.4,32.4,170,272,319,318,-5,-1,-18
163,32563,75,113,161,10.1,12.1,34.3,171,319,390,401,-44,-61,-12
164,50.031,15,66,116,2.6,4.1,34.5,173,496,574,594,-67,-84,-18
165,20.457,40,74,105,0,5.9,14.9,153,541,617,623,-57,-87,-21
166,13.323,50,52,86,-3,8.8,2.5,154,404,493,502,6,-21,-26
167,10.064,29,10,23,-6.3,7.4,-3.7,174,415,487,491,-20,-45,-38
168,15.865,26,1,-53,-2.4,8.7,7.1,163,395,441,467,-66,-77,-37
169,109.65,54,26,-41,-2,10.1,6.3,173,506,576,594,-82,-82,-44
170,3.7589,96,62,-17,-2.9,9,5.9,188,663,720,710,-9,7,-59
171,0.70433,-13,264,126,184.4,219.4,17.7,79,136,144,131,-49,-77,7
172,1.2849,53,341,252,155.4,249.4,5,129,159,172,176,-59,-74,-15
173,22.065,185,370,488,148,114.3,16.2,154,202,231,234,-7,-12,-15
174,18.324,143,184,261,28.2,24.1,27.1,142,288,367,378,-31,-26,-18
175,14.718,143,116,134,10.2,11.5,15.3,158,277,351,362,-4,-5,-16
176,3603.7,125,115,123,6.3,13.7,10.8,170,272,319,318,-15,-6,-2
177,1.7598e+16,51,53,84,7.1,11.7,17.6,171,319,390,401,-29,-45,-4
178,18.927,4,17,62,0.9,3.3,19.6,173,496,574,594,-79,-87,-4
179,8.3794,30,69,104,-8.3,-4.6,4.2,153,541,617,623,-39,-53,-22
180,6.7329,38,55,101,0.5,2.1,3.4,154,404,493,502,9,-16,-31
181,11.524,27,11,57,6.2,3.5,5.4,174,415,487,491,8,-8,-39
182,63.081,61,24,-20,-10.8,-12.8,13,163,395,441,467,-56,-68,-22
183,13.972,64,42,-83,-6.6,-6.3,20.7,173,506,576,594,-87,-123,-4
184,3.615,57,28,-133,4.9,7.7,23.9,188,663,720,710,-16,-49,-28
185,0.80638,-21,233,34,227.1,227.1,94.6,82,148,139,146,-45,-55,-22
186,1.3947,55,341,220,189.9,187,64.7,144,170,179,182,-65,-58,-38
187,2.9005,136,342,388,83.5,86.8,36.3,149,222,264,267,27,12,-10
188,2.3477,104,161,169,23.2,23.3,24.5,140,275,362,385,-47,-55,-11
189,39.435,138,124,83,8.6,12.4,14.6,178,300,328,363,13,-16,-13
190,13.391,144,134,130,3.6,14.7,7,174,348,394,391,-30,-27,13
191,5.1249,59,49,76,9.9,16.4,11.4,168,399,474,474,-24,-29,-27
192,5.494,6,-10,29,12.9,12.9,14.3,148,510,561,575,-40,-48,-31
193,3.1196,4,16,54,4.4,-3.8,2.3,128,442,502,509,-2,-13,-39
194,4.1337,4,1,56,10.6,-3.3,3.1,126,350,417,434,-45,-64,-37
195,93.996,-4,-33,36,18.1,-1.2,10.8,160,361,432,452,-17,-36,-35
196,7.9395,70,8,8,-6.6,-13.5,9.8,162,323,387,418,-15,-53,-12
197,2.5161,96,42,-45,-16.1,-15.1,3.9,170,531,603,630,-73,-109,-31
198,1.5063,91,38,-98,-5,0.89999,6.6,185,778,827,830,-37,-77,-18
199,0.97024,118,355,267,128.8,71.4,96.8,144,170,179,182,-51,-56,-25
200,2.4049,156,346,349,37.4,44.8,55.5,149,222,264,267,45,39,-2
201,1.4859,85,145,116,12.9,19.1,20.1,140,275,362,385,-58,-67,-11
202,15.263,125,146,67,7.8,14.5,14.2,178,300,328,363,22,5,-22
203,1.2501,162,192,172,6.1,15,7,174,348,394,391,-46,-34,-9
204,1.7643,67,77,95,12.1,14.4,5.1,168,399,474,474,-57,-73,-19
205,2.273,7,-15,19,19.3,12.8,5.6,148,510,561,575,-20,-34,-39
206,1.4185,-11,-34,0,13.9,-3.7,1.1,128,442,502,509,-29,-41,-18
207,3.0286,-14,-41,6,9.4,-12.3,-0.4,126,350,417,434,-115,-143,-16
208,108.7,-4,-52,15,9.1,-12.8,6.5,160,361,432,452,-71,-115,-9
209,1.7352,87,5,28,-8.6,-5.3,8.5,162,323,387,418,-9,-39,-25
210,1.536,127,47,-1,-22.7,-9.9,-6.2,170,531,603,630,-68,-71,-41
211,0.4879,309,470,525,83.8,51.8,118.6,147,150,165,178,-29,-48,-9
212,0.64088,555,631,676,60.3,51.8,82.1,141,202,239,258,39,39,-3
213,0.66922,135,121,149,17.9,18.2,11.9,149,271,307,339,-57,-55,-17
214,0.4943,88,124,135,14.4,11.4,0.8,176,309,302,343,18,17,-17
215,0.61384,110,205,205,17.8,8.3,1.9,160,403,438,447,-58,-61,0
216,0.47694,-99,-195,-209,-21,-39.5,-29.1,123,286,344,355,-41,-62,-15
217,0.38538,-27,-106,-227,-22.9,-34.9,-10.3,112,290,336,355,-103,-140,-8
218,0.35237,56,-21,-58,-29.4,-28.3,7.1,158,325,373,382,-91,-130,-12
219,0.54377,246,196,203,-11,23.4,37.3,151,281,355,352,-37,-61,-18
220,0.33348,-141,-175,-222,-3.9,-8.1,-5.4,151,403,524,536,-173,-187,-24
221,0.4287,-88,-127,-136,6.1,4.5,1.6,164,334,475,493,-51,-87,-52
222,0.57652,100,68,14,6.5,21.5,-7.3,176,410,504,524,-12,-20,-64
223,0.93206,140,128,95,7.6,24.1,-6.3,178,450,554,564,-27,-23,-71
224,0.42894,200,280,246,7.3,4.9,15.5,173,232,282,285,3,-7,-4
225,1.1145,148,241,193,2.4,-1,7.4,177,287,318,319,-28,-40,-4
226,2.0754,36,98,8,-8.2,-9,-6,176,311,354,361,-52,-46,-40
227,1.8236,-101,-159,-250,-24.5,-22.7,-18,161,394,448,446,-140,-134,-35
228,1.8896,-118,-188,-223,-21.9,-21,-12.7,165,409,529,530,-96,-108,-56
229,20.142,-8,-134,-124,-12.2,-11,-16.7,162,324,435,449,6,-12,-59
230,63.727,174,162,201,14,29.1,-13.8,168,338,416,423,-24,-54,-13
231,2.5665,219,223,286,16.6,30.3,-7.2,171,355,434,423,-61,-97,-24
232,1.3078,269,384,313,108.3,133.1,12.4,90,111,103,106,-45,-67,-18
233,1.3672,338,458,316,113.1,133.4,36,141,168,207,207,-45,-60,-6
234,1.9934,254,427,236,39.1,37.2,36.5,164,202,257,258,16,-5,9
235,1.5683,216,289,186,15.4,9.7,14.2,166,244,273,270,-32,-51,-1
236,2.1597,247,285,279,5.5,2.7,7.7,173,232,282,285,-1,-12,-13
237,7.1827,216,256,220,1.1,0.2,4.2,177,287,318,319,-25,-42,-16
238,15.325,105,126,21,-7.9,-6.3,-5.1,176,311,354,361,-65,-76,-19
239,12.157,-37,-107,-228,-18,-14.8,-11.2,161,394,448,446,-91,-104,-27
240,55.334,-8,-73,-148,-10.2,-9.9,-4.4,165,409,529,530,-9,-22,-46
241,542.87,57,-65,-64,1.6,-0.6,-7.7,162,324,435,449,-7,-16,-27
242,9.1355,208,202,172,24.7,30.5,-12.1,168,338,416,423,-24,-61,-17
243,5.3989,220,217,309,27.5,33.4,-3.3,171,355,434,423,-40,-77,-13
244,20.572,341,218,356,81.4,147.2,-47.7,88,138,140,136,-30,-57,21
245,5.1255,281,343,298,122.1,139.9,-18,111,145,138,136,-27,-68,3
246,10.691,277,471,429,202.9,201.6,9.4,160,211,237,253,-9,-34,7
247,17.749,215,245,248,29.9,41.8,45.4,172,248,294,296,36,6,-14
248,21.036,177,203,176,23.7,21.8,38,170,307,355,362,-22,-29,-17
249,32.414,222,199,231,9.5,11.2,20.2,174,252,307,312,29,-8,-5
250,77.089,194,181,214,7.4,11.1,19.4,167,302,337,344,-9,-35,-10
251,118.96,113,97,80,7,9.7,19.3,164,350,419,435,-67,-83,6
252,57.37,32,-14,-65,12.5,7.4,12.3,171,436,505,514,-35,-59,-14
253,24.386,47,-6,-33,22.1,11.6,11,174,450,537,548,-5,-33,-22
254,9.2435,47,9,-56,34.1,18,12.4,171,307,372,381,-16,-26,-6
255,4.9367,90,79,40,26.8,19.3,-2.9,164,267,315,326,-24,-26,-53
256,5.5774,136,123,160,19.8,20.1,-7.8,173,273,347,340,-31,-43,-27
257,8.5513,279,233,203,48.5,-50.7,-113.9,88,138,140,136,-27,-53,15
258,14.561,292,349,310,80.9,10.6,-49.6,111,145,138,136,-31,-43,-41
259,1261.3,319,464,516,74,38.5,1.3,160,211,237,253,-41,-37,-22
260,1815.8,211,232,295,13,31.6,42,172,248,294,296,16,-10,-27
261,627.08,169,169,202,16.7,25.5,41.4,170,307,355,362,0,-11,-30
262,402.91,179,168,201,14.7,18.7,32.3,174,252,307,312,23,-13,1
263,496.87,126,145,192,10.5,14.1,31.5,167,302,337,344,-5,-20,-14
264,506.2,63,81,112,8.9,10.1,31.6,164,350,419,435,-50,-62,-8
265,170.43,37,30,49,11.6,10.1,16.9,171,436,505,514,-15,-46,-29
266,34.842,47,18,32,11.9,11.5,7.4,174,450,537,548,9,-18,-28
267,12.698,31,-3,-24,14.2,14.2,5.4,171,307,372,381,-31,-46,-10
268,5.4363,41,10,-24,12.7,16.4,2.8,164,267,315,326,-65,-74,-30
269,2.9286,84,52,44,5.3,13.7,-5,173,273,347,340,-56,-81,-33
270,2.4282,132,94,99,2.6,13.1,-2.5,191,416,503,481,-127,-142,-43
271,2.7154,151,253,162,57.4,-52.7,-119.6,89,142,142,128,-36,-30,-31
272,24.434,219,367,321,78.5,12.2,-59.8,125,151,156,150,-48,-53,-37
273,7512.8,321,464,575,82.2,18.9,-3.4,160,243,270,275,-35,-16,-29
274,14684,214,236,420,10.6,24.2,34.9,152,280,336,334,18,5,-31
275,2161.5,155,142,205,11.1,23,32.1,168,293,350,369,11,-2,-20
276,699.84,142,146,177,16.1,20.4,32.4,176,259,289,294,3,3,-22
277,46800,75,113,161,10.1,12.1,34.3,157,321,390,377,-5,-11,-38
278,1.5758e+06,15,66,116,2.6,4.1,34.5,144,411,511,510,-52,-61,-42
279,167.23,40,74,105,0,5.9,14.9,137,401,477,486,-4,-18,-55
280,42.752,50,52,86,-3,8.8,2.5,147,364,408,420,27,12,-34
281,20.195,29,10,23,-6.3,7.4,-3.7,160,239,275,274,-17,-45,-24
282,8.7109,26,1,-53,-2.4,8.7,7.1,162,232,252,276,-53,-97,-1
283,158.81,54,26,-41,-2,10.1,6.3,170,258,324,333,-123,-149,-17
284,4.0129,96,62,-17,-2.9,9,5.9,174,431,514,518,-133,-181,-26
285,1.2017,-13,264,126,184.4,219.4,17.7,89,142,142,128,-27,-42,-9
286,10.79,53,341,252,155.4,249.4,5,125,151,156,150,-52,-69,-7
287,2432.3,185,370,488,148,114.3,16.2,160,243,270,275,11,-1,-11
288,1935.6,143,184,261,28.2,24.1,27.1,152,280,336,334,-9,-24,-15
289,220.2,143,116,134,10.2,11.5,15.3,168,293,350,369,9,-13,1
290,1.5525e+06,125,115,123,6.3,13.7,10.8,176,259,289,294,-2,-1,0
291,2.1121e+16,51,53,84,7.1,11.7,17.6,157,321,390,377,-27,-48,-11
292,126.71,4,17,62,0.9,3.3,19.6,144,411,511,510,-74,-87,-8
293,33.64,30,69,104,-8.3,-4.6,4.2,137,401,477,486,-7,-29,-16
294,18.623,38,55,101,0.5,2.1,3.4,147,364,408,420,-33,-51,-7
295,20.757,27,11,57,6.2,3.5,5.4,160,239,275,274,-26,-31,-33
296,24.258,61,24,-20,-10.8,-12.8,13,162,232,252,276,-92,-97,-20
297,21.833,64,42,-83,-6.6,-6.3,20.7,170,258,324,333,-132,-155,-3
298,1.824,57,28,-133,4.9,7.7,23.9,174,431,514,518,-70,-112,-38
299,1.003,-21,233,34,227.1,227.1,94.6,96,140,142,134,-16,-61,18
300,4.6922,55,341,220,189.9,187,64.7,138,154,158,156,-45,-56,-18
301,50.628,136,342,388,83.5,86.8,36.3,147,263,317,319,23,11,-10
302,30.05,104,161,169,23.2,23.3,24.5,148,287,359,372,-42,-45,-7
303,12.023,138,124,83,8.6,12.4,14.6,179,248,288,315,26,8,-15
304,11.868,144,134,130,3.6,14.7,7,182,304,308,322,-19,-25,14
305,19.536,59,49,76,9.9,16.4,11.4,162,414,513,485,-59,-96,15
306,17.805,6,-10,29,12.9,12.9,14.3,145,466,582,570,-59,-87,-8
307,7.8122,4,16,54,4.4,-3.8,2.3,103,365,451,456,-39,-60,-10
308,10.841,4,1,56,10.6,-3.3,3.1,96,297,363,374,-136,-151,-14
309,21.51,-4,-33,36,18.1,-1.2,10.8,107,239,272,283,-104,-100,-46
310,6.4377,70,8,8,-6.6,-13.5,9.8,158,206,234,260,-80,-72,-47
311,2.4268,96,42,-45,-16.1,-15.1,3.9,177,246,296,312,-71,-79,-45
312,1.6323,91,38,-98,-5,0.89999,6.6,174,585,641,638,-69,-78,-36
313,3.6483,118,355,267,128.8,71.4,96.8,138,154,158,156,-25,-31,-28
314,21.449,156,346,349,37.4,44.8,55.5,147,263,317,319,32,35,-4
315,12.624,85,145,116,12.9,19.1,20.1,148,287,359,372,-36,-44,-9
316,6.4716,125,146,67,7.8,14.5,14.2,179,248,288,315,50,37,-38
317,6.4359,162,192,172,6.1,15,7,182,304,308,322,-51,-39,-21
318,7.9569,67,77,95,12.1,14.4,5.1,162,414,513,485,-78,-89,-21
319,6.0899,7,-15,19,19.3,12.8,5.6,145,466,582,570,-30,-41,-51
320,3.5729,-11,-34,0,13.9,-3.7,1.1,103,365,451,456,-97,-97,-35
321,21.886,-14,-41,6,9.4,-12.3,-0.4,96,297,363,374,-154,-165,-42
322,6.2926,-4,-52,15,9.1,-12.8,6.5,107,239,272,283,-118,-150,-29
323,2.1001,87,5,28,-8.6,-5.3,8.5,158,206,234,260,-15,-45,-33
324,2.0018,309,470,525,83.8,51.8,118.6,140,149,144,146,-23,-37,-12
325,3.5865,555,631,676,60.3,51.8,82.1,145,233,274,297,27,28,7
326,4.3173,135,121,149,17.9,18.2,11.9,156,263,306,335,-40,-48,-12
327,3.7306,88,124,135,14.4,11.4,0.8,173,257,258,292,38,38,-20
328,3.6294,110,205,205,17.8,8.3,1.9,167,342,347,373,-56,-45,-15
