Ind#,TDose,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pos1,T2w Pos2,T2w Pos3
29,0.014449,157,-524,-461,138.1,87.4,-92.9,145,159,196,207,52,166,-27
30,0.01673,203,-82,-101,117.7,139.7,31.8,135,123,228,259,32,29,25
31,0.021476,293,213,100,42.1,51.4,23.6,113,105,243,264,11,22,-20
32,0.0093032,183,171,103,9.3,12,8.4,137,171,261,199,8,10,-11
33,0.02466,85,62,40,1,1.7,0.7,135,166,194,178,16,47,-30
34,0.010824,87,87,72,-2.8,0.8,0.3,138,182,184,237,13,31,-22
35,0.0046814,57,63,47,-7.3,-3.9,-1.9,149,211,241,262,38,39,-3
36,0.01945,137,-442,-379,159.9,145.6,-46.9,145,159,196,207,43,128,-1
37,0.011569,440,277,246,97,109.2,45.9,135,123,228,259,14,-6,2
38,0.010241,297,300,204,32.5,38.1,26,113,105,243,264,18,6,13
39,0.012331,167,189,119,7.1,7.4,7,137,171,261,199,13,2,5
40,0.017598,114,98,58,-0.5,-0.7,0.8,135,166,194,178,3,23,-10
41,0.0058709,95,98,75,-5.7,-2.9,-1,138,182,184,237,15,27,-15
42,0.0040294,56,53,35,-6.9,-3.2,-3.6,149,211,241,262,5,29,-18
43,0.047846,135,-32,-8,266,248.7,153.2,126,130,164,131,44,71,12
44,0.010037,610,619,590,54.7,78.7,73.4,116,155,298,283,-8,-36,1
45,0.013418,268,342,310,13.7,19.5,22.5,130,130,269,223,7,-2,9
46,0.01612,121,138,98,5.7,-0.4,1,145,164,240,162,-3,-8,3
47,0.022105,116,115,71,0.4,-3,2.9,134,150,140,139,9,6,22
48,0.0076299,69,74,39,-5.3,-4.7,1.1,138,165,189,237,28,21,6
49,0.0026961,48,24,-9,-2.7,-0.9,-2.5,157,183,261,238,8,12,0
50,0.10173,239,232,211,231,293.5,293.5,126,130,164,131,26,16,20
51,0.011624,452,521,693,37.6,64.9,72.8,116,155,298,283,-28,-43,18
52,0.0089395,231,284,278,7,14.6,17.8,130,130,269,223,-6,-4,-4
53,0.015669,98,92,66,6,-0.6,1.1,145,164,240,162,-9,0,-2
54,0.02856,86,86,54,-0.4,-3.6,2.2,134,150,140,139,24,20,12
55,0.0036296,32,33,6,-5.2,-4.1,1.2,138,165,189,237,21,17,8
56,0.001144,53,19,-17,0.5,1.6,0.9,157,183,261,238,3,-6,7
57,0.24544,348,415,366,209.1,276.1,312.8,102,158,183,126,-11,-18,13
58,0.017826,453,529,533,24.2,49.4,57.7,107,206,288,251,-16,-20,24
59,0.009999,182,213,214,2.3,10.6,12.4,138,189,229,156,-6,2,5
60,0.010094,84,59,36,5.4,0.9,2.8,145,182,201,176,6,16,-4
61,0.0081012,58,48,19,-2.8,-3.9,-0.4,139,137,136,194,14,27,-2
62,0.0020675,-2,-7,-32,-7.5,-5.2,-2.2,152,149,199,235,9,16,6
63,0.0015293,63,27,-8,1.5,2.4,2.7,155,179,236,203,-12,-17,1
64,0.45319,671,803,751,126.3,141.5,201.4,102,158,183,126,-20,-36,22
65,0.024265,252,342,341,6.2,16.9,15.1,107,206,288,251,1,3,18
66,0.0074315,68,101,84,-2.2,2.7,1.9,138,189,229,156,4,10,13
67,0.0063917,65,47,21,0.5,2.7,3.5,145,182,201,176,21,25,9
68,0.0087659,30,10,-13,-7.5,-4.7,-5.3,139,137,136,194,34,37,-18
69,0.0044169,-34,-44,-75,-10.7,-7.9,-8.7,152,149,199,235,26,25,-9
70,0.0046384,71,53,28,-0.6,0.3,-0.2,155,179,236,203,-6,-4,-5
71,0.2509,1106,133,-228,0,-64.7,-245.9,124,157,199,195,-49,-44,100
72,0.013547,1127,22,-40,-66.3,-44.4,-210.1,157,100,156,182,4,33,-27
73,0.0063012,871,72,74,-22.8,-14.7,-82,142,134,195,246,12,-15,37
74,0.0049597,312,89,81,-8,-3.7,-21.6,122,160,224,270,-3,10,10
75,0.0089008,21,-36,-11,-4,-1,-1.1,127,164,212,228,-10,9,8
76,0.0049739,18,-37,-3,-6.6,0.6,-2,140,193,205,230,42,32,18
77,0.00093314,-23,29,-15,-6.6,3.2,2.2,138,215,219,251,15,34,6
78,0.035948,713,-237,-445,201.6,194.5,13.6,124,157,199,195,-5,33,9
79,0.062774,811,-189,-277,55.1,145.7,-107.4,157,100,156,182,26,36,-21
80,0.0062191,657,-8,-82,5.2,23.8,-56.3,142,134,195,246,16,-20,57
81,0.0047348,238,86,20,-3.6,1.6,-16.9,122,160,224,270,26,29,15
82,0.005753,17,-27,-57,-2.2,2.6,-0.2,127,164,212,228,20,13,14
83,0.002898,20,-22,-49,-4.8,1.2,-3.1,140,193,205,230,27,33,19
84,0.0021514,27,73,24,-4.5,2.6,4.2,138,215,219,251,33,31,9
85,0.13012,503,-422,-562,222,198.9,38.4,132,134,235,218,11,60,-73
86,0.043066,552,-343,-444,128.7,212.5,-37.5,138,83,170,233,22,52,-4
87,0.0077983,554,-27,-119,32.2,46.8,-24,121,65,169,249,-13,-22,54
88,0.0051255,214,80,13,4.2,7.8,-7.1,118,161,283,254,39,46,-9
89,0.0043671,33,1,-40,0.8,4.4,0.8,130,191,275,219,32,25,0
90,0.0027124,40,12,-31,-2.3,2.6,-1.7,139,220,241,206,40,47,-18
91,0.0043489,38,77,40,-4.5,-0.5,3.1,138,259,277,263,54,50,-20
92,0.049834,290,-617,-712,192.4,152.5,-4.6,132,134,235,218,34,97,-84
93,0.014955,403,-337,-454,150.1,215.6,1.1,138,83,170,233,12,35,17
94,0.019988,486,8,-94,46.5,59.3,1.1,121,65,169,249,-26,-23,25
95,0.0078928,202,96,37,9.2,11.8,1.1,118,161,283,254,32,21,-1
96,0.0095666,45,18,-8,3.2,5.2,1.9,130,191,275,219,20,16,2
97,0.0065996,58,45,9,-0.3,4.2,0.2,139,220,241,206,28,22,0
98,0.0036664,46,70,45,-5.5,-3.6,1.8,138,259,277,263,38,39,5
99,0.024863,157,-524,-461,138.1,87.4,-92.9,135,71,171,165,69,161,-17
100,0.017954,203,-82,-101,117.7,139.7,31.8,124,96,220,286,-11,-18,16
101,0.018687,293,213,100,42.1,51.4,23.6,107,53,200,252,-27,-19,3
102,0.0088717,183,171,103,9.3,12,8.4,123,143,293,211,7,-6,26
103,0.028236,85,62,40,1,1.7,0.7,140,183,271,157,13,14,9
104,0.01168,87,87,72,-2.8,0.8,0.3,129,182,226,169,23,17,19
105,0.0028966,57,63,47,-7.3,-3.9,-1.9,146,214,263,251,37,44,9
106,0.033673,137,-442,-379,159.9,145.6,-46.9,135,71,171,165,83,194,1
107,0.01142,440,277,246,97,109.2,45.9,124,96,220,286,-19,-21,-16
108,0.0094764,297,300,204,32.5,38.1,26,107,53,200,252,-6,-5,-1
109,0.0083159,167,189,119,7.1,7.4,7,123,143,293,211,3,11,4
110,0.0070306,114,98,58,-0.5,-0.7,0.8,140,183,271,157,9,27,-2
111,0.0053996,95,98,75,-5.7,-2.9,-1,129,182,226,169,29,37,-10
112,0.0032573,56,53,35,-6.9,-3.2,-3.6,146,214,263,251,12,32,-2
113,0.089049,135,-32,-8,266,248.7,153.2,130,101,110,77,124,208,-29
114,0.008712,610,619,590,54.7,78.7,73.4,119,156,275,305,-15,-22,-3
115,0.0055752,268,342,310,13.7,19.5,22.5,117,108,261,250,8,4,-12
116,0.010529,121,138,98,5.7,-0.4,1,133,124,265,194,11,24,-31
117,0.012859,116,115,71,0.4,-3,2.9,148,175,255,154,15,32,-17
118,0.007346,69,74,39,-5.3,-4.7,1.1,133,148,227,198,13,28,-15
119,0.0027207,48,24,-9,-2.7,-0.9,-2.5,149,180,272,226,8,18,-5
120,0.15293,239,232,211,231,293.5,293.5,130,101,110,77,129,150,-21
121,0.0087234,452,521,693,37.6,64.9,72.8,119,156,275,305,-10,-27,13
122,0.0056866,231,284,278,7,14.6,17.8,117,108,261,250,7,11,-18
123,0.013789,98,92,66,6,-0.6,1.1,133,124,265,194,27,29,-20
124,0.021467,86,86,54,-0.4,-3.6,2.2,148,175,255,154,26,32,-6
125,0.0052152,32,33,6,-5.2,-4.1,1.2,133,148,227,198,15,16,11
126,0.00086825,53,19,-17,0.5,1.6,0.9,149,180,272,226,18,16,8
127,0.16758,348,415,366,209.1,276.1,312.8,108,239,207,84,48,27,28
128,0.0099769,453,529,533,24.2,49.4,57.7,114,214,268,252,8,-8,3
129,0.010738,182,213,214,2.3,10.6,12.4,119,164,246,214,4,7,-3
130,0.0089282,84,59,36,5.4,0.9,2.8,129,173,209,183,23,27,-7
131,0.0082064,58,48,19,-2.8,-3.9,-0.4,143,172,234,192,21,27,-2
132,0.002726,-2,-7,-32,-7.5,-5.2,-2.2,147,140,228,233,14,6,16
133,0.0027301,63,27,-8,1.5,2.4,2.7,148,182,250,192,-3,-10,10
134,0.15772,671,803,751,126.3,141.5,201.4,108,239,207,84,-12,-37,36
135,0.013356,252,342,341,6.2,16.9,15.1,114,214,268,252,-6,-9,2
136,0.0083392,68,101,84,-2.2,2.7,1.9,119,164,246,214,-3,4,2
137,0.0054665,65,47,21,0.5,2.7,3.5,129,173,209,183,15,27,-3
138,0.0051729,30,10,-13,-7.5,-4.7,-5.3,143,172,234,192,23,27,-10
139,0.0040342,-34,-44,-75,-10.7,-7.9,-8.7,147,140,228,233,2,8,-12
140,0.0039339,71,53,28,-0.6,0.3,-0.2,148,182,250,192,-6,-2,-7
141,0.15407,1106,133,-228,0,-64.7,-245.9,117,188,194,209,50,55,25
142,0.067712,1127,22,-40,-66.3,-44.4,-210.1,139,118,162,181,18,80,-84
143,0.017214,871,72,74,-22.8,-14.7,-82,140,133,200,234,0,-20,16
144,0.007862,312,89,81,-8,-3.7,-21.6,129,215,298,346,2,-4,6
145,0.0084164,21,-36,-11,-4,-1,-1.1,123,272,328,347,-14,0,0
146,0.0042733,18,-37,-3,-6.6,0.6,-2,127,213,241,206,22,17,1
147,0.00023038,-23,29,-15,-6.6,3.2,2.2,124,218,223,235,11,24,-3
148,0.029783,713,-237,-445,201.6,194.5,13.6,117,188,194,209,24,103,-81
149,0.0735,811,-189,-277,55.1,145.7,-107.4,139,118,162,181,56,137,-123
150,0.0041102,657,-8,-82,5.2,23.8,-56.3,140,133,200,234,-2,-24,23
151,0.0038285,238,86,20,-3.6,1.6,-16.9,129,215,298,346,-1,2,-3
152,0.0048149,17,-27,-57,-2.2,2.6,-0.2,123,272,328,347,9,2,2
153,0.0018855,20,-22,-49,-4.8,1.2,-3.1,127,213,241,206,13,19,5
154,0.00027674,27,73,24,-4.5,2.6,4.2,124,218,223,235,32,26,3
155,0.030185,503,-422,-562,222,198.9,38.4,128,121,182,205,83,146,-138
156,0.0048836,552,-343,-444,128.7,212.5,-37.5,137,124,171,230,115,184,-92
157,0.0054628,554,-27,-119,32.2,46.8,-24,126,53,132,214,-37,-55,31
158,0.0034356,214,80,13,4.2,7.8,-7.1,122,146,227,239,9,-10,-6
159,0.031521,33,1,-40,0.8,4.4,0.8,123,258,345,265,7,-2,24
160,0.0056042,40,12,-31,-2.3,2.6,-1.7,125,237,279,195,8,22,0
161,0.00097328,38,77,40,-4.5,-0.5,3.1,125,253,281,221,42,38,-6
162,0.013406,290,-617,-712,192.4,152.5,-4.6,128,121,182,205,137,180,-97
163,0.0076713,403,-337,-454,150.1,215.6,1.1,137,124,171,230,105,154,-33
164,0.031924,486,8,-94,46.5,59.3,1.1,126,53,132,214,-35,-49,16
165,0.010432,202,96,37,9.2,11.8,1.1,122,146,227,239,26,14,-3
166,0.068502,45,18,-8,3.2,5.2,1.9,123,258,345,265,-1,21,3
167,0.0065995,58,45,9,-0.3,4.2,0.2,125,237,279,195,20,31,2
168,0.0016071,46,70,45,-5.5,-3.6,1.8,125,253,281,221,36,43,8
169,0.032048,157,-524,-461,138.1,87.4,-92.9,113,40,95,170,169,213,-24
170,0.010576,203,-82,-101,117.7,139.7,31.8,120,118,179,281,92,103,-12
171,0.010378,293,213,100,42.1,51.4,23.6,110,60,156,231,-4,-10,9
172,0.01129,183,171,103,9.3,12,8.4,119,118,221,186,27,7,19
173,0.010076,85,62,40,1,1.7,0.7,124,215,298,178,2,13,1
174,0.0089505,87,87,72,-2.8,0.8,0.3,138,195,267,155,18,14,11
175,0.0017575,57,63,47,-7.3,-3.9,-1.9,135,211,258,211,34,35,-1
176,0.036873,137,-442,-379,159.9,145.6,-46.9,113,40,95,170,152,205,14
177,0.013275,440,277,246,97,109.2,45.9,120,118,179,281,42,60,-2
178,0.0095961,297,300,204,32.5,38.1,26,110,60,156,231,6,0,14
179,0.011325,167,189,119,7.1,7.4,7,119,118,221,186,16,-2,20
180,0.0079571,114,98,58,-0.5,-0.7,0.8,124,215,298,178,13,12,-4
181,0.0071055,95,98,75,-5.7,-2.9,-1,138,195,267,155,26,19,-11
182,0.0025104,56,53,35,-6.9,-3.2,-3.6,135,211,258,211,6,10,8
183,0.12636,135,-32,-8,266,248.7,153.2,111,139,129,103,130,171,-2
184,0.0086741,610,619,590,54.7,78.7,73.4,115,131,194,281,-5,5,28
185,0.0096238,268,342,310,13.7,19.5,22.5,118,106,239,249,7,5,6
186,0.013334,121,138,98,5.7,-0.4,1,115,90,243,194,16,9,-1
187,0.006439,116,115,71,0.4,-3,2.9,131,228,260,209,21,28,-18
188,0.004336,69,74,39,-5.3,-4.7,1.1,144,178,284,186,14,15,-8
189,0.0012143,48,24,-9,-2.7,-0.9,-2.5,145,167,263,221,-11,-1,9
190,0.15967,239,232,211,231,293.5,293.5,111,139,129,103,71,67,14
191,0.007536,452,521,693,37.6,64.9,72.8,115,131,194,281,-19,-38,32
192,0.0094753,231,284,278,7,14.6,17.8,118,106,239,249,-4,7,-5
193,0.017171,98,92,66,6,-0.6,1.1,115,90,243,194,15,9,-8
194,0.015329,86,86,54,-0.4,-3.6,2.2,131,228,260,209,-3,18,-20
195,0.006841,32,33,6,-5.2,-4.1,1.2,144,178,284,186,-10,0,0
196,0.0014439,53,19,-17,0.5,1.6,0.9,145,167,263,221,-6,2,3
197,0.060263,348,415,366,209.1,276.1,312.8,113,374,319,102,-20,-49,39
198,0.0077411,453,529,533,24.2,49.4,57.7,116,210,223,199,-22,-48,2
199,0.0095824,182,213,214,2.3,10.6,12.4,122,128,245,218,-13,-3,8
200,0.0085038,84,59,36,5.4,0.9,2.8,115,99,203,209,15,11,10
201,0.0076608,58,48,19,-2.8,-3.9,-0.4,134,223,224,240,20,30,-2
202,0.0070357,-2,-7,-32,-7.5,-5.2,-2.2,139,188,267,241,14,20,0
203,0.0044154,63,27,-8,1.5,2.4,2.7,148,173,262,202,-9,-7,-3
204,0.038834,671,803,751,126.3,141.5,201.4,113,374,319,102,-40,-64,8
205,0.011985,252,342,341,6.2,16.9,15.1,116,210,223,199,-26,-35,-11
206,0.0099492,68,101,84,-2.2,2.7,1.9,122,128,245,218,3,20,-10
207,0.0046898,65,47,21,0.5,2.7,3.5,115,99,203,209,17,27,-6
208,0.0042401,30,10,-13,-7.5,-4.7,-5.3,134,223,224,240,29,17,-5
209,0.0049382,-34,-44,-75,-10.7,-7.9,-8.7,139,188,267,241,7,8,-18
210,0.0080852,71,53,28,-0.6,0.3,-0.2,148,173,262,202,-8,-6,-11
211,0.030579,1106,133,-228,0,-64.7,-245.9,79,187,195,196,120,92,33
212,0.13418,1127,22,-40,-66.3,-44.4,-210.1,135,196,214,218,85,120,-104
213,0.021231,871,72,74,-22.8,-14.7,-82,132,124,188,194,14,7,-7
214,0.0092506,312,89,81,-8,-3.7,-21.6,116,238,337,369,24,6,-2
215,0.014404,21,-36,-11,-4,-1,-1.1,117,365,466,517,16,20,-2
216,0.020891,18,-37,-3,-6.6,0.6,-2,119,367,422,434,22,21,-1
217,0.0012723,-23,29,-15,-6.6,3.2,2.2,120,263,294,284,26,30,4
218,0.017075,713,-237,-445,201.6,194.5,13.6,79,187,195,196,82,116,-50
219,0.0059164,811,-189,-277,55.1,145.7,-107.4,135,196,214,218,115,146,-48
220,0.0030447,657,-8,-82,5.2,23.8,-56.3,132,124,188,194,20,8,37
221,0.0035653,238,86,20,-3.6,1.6,-16.9,116,238,337,369,22,31,1
222,0.018406,17,-27,-57,-2.2,2.6,-0.2,117,365,466,517,28,47,2
223,0.00255,20,-22,-49,-4.8,1.2,-3.1,119,367,422,434,7,31,1
224,0.00093039,27,73,24,-4.5,2.6,4.2,120,263,294,284,34,34,1
225,0.011999,503,-422,-562,222,198.9,38.4,76,99,134,164,124,138,-130
226,0.0069497,552,-343,-444,128.7,212.5,-37.5,123,188,229,253,128,162,3
227,0.0068122,554,-27,-119,32.2,46.8,-24,123,95,163,207,-25,-11,53
228,0.0036949,214,80,13,4.2,7.8,-7.1,113,171,229,239,24,25,7
229,0.071674,33,1,-40,0.8,4.4,0.8,112,295,364,357,26,33,25
230,0.016892,40,12,-31,-2.3,2.6,-1.7,117,337,391,332,4,32,-6
231,0.0015049,38,77,40,-4.5,-0.5,3.1,124,274,300,252,18,11,4
232,0.010284,290,-617,-712,192.4,152.5,-4.6,76,99,134,164,168,181,-86
233,0.012907,403,-337,-454,150.1,215.6,1.1,123,188,229,253,64,115,-4
234,0.055938,486,8,-94,46.5,59.3,1.1,123,95,163,207,-59,-36,2
235,0.013002,202,96,37,9.2,11.8,1.1,113,171,229,239,28,27,-5
236,0.069959,45,18,-8,3.2,5.2,1.9,112,295,364,357,3,16,8
237,0.012407,58,45,9,-0.3,4.2,0.2,117,337,391,332,8,21,4
238,0.0014556,46,70,45,-5.5,-3.6,1.8,124,274,300,252,-23,-24,8
239,0.022195,157,-524,-461,138.1,87.4,-92.9,91,85,71,122,200,223,-20
240,0.0063169,203,-82,-101,117.7,139.7,31.8,117,99,143,244,31,57,-9
241,0.0064947,293,213,100,42.1,51.4,23.6,114,120,156,235,-50,-25,-18
242,0.012052,183,171,103,9.3,12,8.4,120,158,177,198,30,27,2
243,0.0062344,85,62,40,1,1.7,0.7,110,224,247,258,0,15,6
244,0.0034305,87,87,72,-2.8,0.8,0.3,125,231,303,231,11,17,7
245,0.0039209,57,63,47,-7.3,-3.9,-1.9,139,208,284,210,-17,-3,-18
246,0.037631,137,-442,-379,159.9,145.6,-46.9,91,85,71,122,221,225,4
247,0.024288,440,277,246,97,109.2,45.9,117,99,143,244,5,15,2
248,0.016086,297,300,204,32.5,38.1,26,114,120,156,235,-38,-15,-8
249,0.010201,167,189,119,7.1,7.4,7,120,158,177,198,9,6,24
250,0.0083166,114,98,58,-0.5,-0.7,0.8,110,224,247,258,4,15,13
251,0.004469,95,98,75,-5.7,-2.9,-1,125,231,303,231,24,28,-15
252,0.0032979,56,53,35,-6.9,-3.2,-3.6,139,208,284,210,-34,-20,-10
253,0.15076,135,-32,-8,266,248.7,153.2,113,280,218,95,187,196,4
254,0.015628,610,619,590,54.7,78.7,73.4,119,146,150,190,-26,-30,32
255,0.062247,268,342,310,13.7,19.5,22.5,116,121,208,215,-21,-15,15
256,0.027592,121,138,98,5.7,-0.4,1,118,111,213,196,10,10,27
257,0.0068473,116,115,71,0.4,-3,2.9,126,228,231,264,16,22,6
258,0.0019593,69,74,39,-5.3,-4.7,1.1,137,251,282,241,14,8,2
259,0.00074854,48,24,-9,-2.7,-0.9,-2.5,137,144,299,205,-39,-46,30
260,0.17757,239,232,211,231,293.5,293.5,113,280,218,95,98,100,13
261,0.011181,452,521,693,37.6,64.9,72.8,119,146,150,190,-21,-26,15
262,0.037741,231,284,278,7,14.6,17.8,116,121,208,215,-13,0,6
263,0.036225,98,92,66,6,-0.6,1.1,118,111,213,196,16,5,3
264,0.0086558,86,86,54,-0.4,-3.6,2.2,126,228,231,264,-2,2,-11
265,0.0054422,32,33,6,-5.2,-4.1,1.2,137,251,282,241,-18,-17,5
266,0.001904,53,19,-17,0.5,1.6,0.9,137,144,299,205,-38,-38,23
267,0.072695,348,415,366,209.1,276.1,312.8,117,441,408,215,14,-7,38
268,0.0087943,453,529,533,24.2,49.4,57.7,114,381,302,168,-11,-17,-19
269,0.013028,182,213,214,2.3,10.6,12.4,117,105,231,166,-32,-20,-6
270,0.01151,84,59,36,5.4,0.9,2.8,114,73,213,184,-1,-18,12
271,0.011194,58,48,19,-2.8,-3.9,-0.4,136,197,214,220,-10,-11,15
272,0.008013,-2,-7,-32,-7.5,-5.2,-2.2,137,255,250,262,-6,4,5
273,0.0053064,63,27,-8,1.5,2.4,2.7,132,178,262,216,-10,-5,-6
274,0.056052,671,803,751,126.3,141.5,201.4,117,441,408,215,-8,-33,-12
275,0.017117,252,342,341,6.2,16.9,15.1,114,381,302,168,-14,-26,-12
276,0.0092519,68,101,84,-2.2,2.7,1.9,117,105,231,166,-24,-13,-3
277,0.0057895,65,47,21,0.5,2.7,3.5,114,73,213,184,9,18,6
278,0.0073363,30,10,-13,-7.5,-4.7,-5.3,136,197,214,220,16,20,17
279,0.0071046,-34,-44,-75,-10.7,-7.9,-8.7,137,255,250,262,2,17,-6
280,0.01178,71,53,28,-0.6,0.3,-0.2,132,178,262,216,37,56,-21
281,0.020841,1106,133,-228,0,-64.7,-245.9,49,165,193,182,70,64,20
282,0.025716,1127,22,-40,-66.3,-44.4,-210.1,69,213,236,216,129,156,-100
283,0.0085216,871,72,74,-22.8,-14.7,-82,114,155,198,218,-21,-29,69
284,0.010962,312,89,81,-8,-3.7,-21.6,111,240,281,315,-25,-43,36
285,0.019641,21,-36,-11,-4,-1,-1.1,120,364,450,502,27,31,0
286,0.066604,18,-37,-3,-6.6,0.6,-2,124,482,555,618,-10,9,-17
287,0.0016397,-23,29,-15,-6.6,3.2,2.2,117,461,501,552,-3,8,-4
288,0.0081295,713,-237,-445,201.6,194.5,13.6,49,165,193,182,75,135,-107
289,0.0024573,811,-189,-277,55.1,145.7,-107.4,69,213,236,216,150,182,-48
290,0.0042668,657,-8,-82,5.2,23.8,-56.3,114,155,198,218,-18,-52,67
291,0.0051892,238,86,20,-3.6,1.6,-16.9,111,240,281,315,-2,-46,27
292,0.081668,17,-27,-57,-2.2,2.6,-0.2,120,364,450,502,53,54,5
293,0.0093586,20,-22,-49,-4.8,1.2,-3.1,124,482,555,618,-14,3,-10
294,0.0014348,27,73,24,-4.5,2.6,4.2,117,461,501,552,-19,-21,5
295,0.0091941,503,-422,-562,222,198.9,38.4,56,99,105,126,124,175,-147
296,0.0086906,552,-343,-444,128.7,212.5,-37.5,84,175,207,205,141,177,12
297,0.0056407,554,-27,-119,32.2,46.8,-24,116,162,226,219,-48,-56,47
298,0.0053396,214,80,13,4.2,7.8,-7.1,116,156,196,194,-9,-26,8
299,0.029456,33,1,-40,0.8,4.4,0.8,116,273,326,345,44,46,10
300,0.019567,40,12,-31,-2.3,2.6,-1.7,118,417,477,515,-8,7,-16
301,0.0020719,38,77,40,-4.5,-0.5,3.1,112,448,477,488,-17,-22,0
302,0.026617,290,-617,-712,192.4,152.5,-4.6,56,99,105,126,150,162,-68
303,0.032468,403,-337,-454,150.1,215.6,1.1,84,175,207,205,71,109,8
304,0.014295,486,8,-94,46.5,59.3,1.1,116,162,226,219,-47,-39,7
305,0.019856,202,96,37,9.2,11.8,1.1,116,156,196,194,7,17,-18
306,0.0071385,45,18,-8,3.2,5.2,1.9,116,273,326,345,15,28,-13
307,0.0085352,58,45,9,-0.3,4.2,0.2,118,417,477,515,-2,14,-24
308,0.0036996,46,70,45,-5.5,-3.6,1.8,112,448,477,488,-52,-39,1
309,0.021356,157,-524,-461,138.1,87.4,-92.9,87,131,78,93,184,164,4
310,0.0065831,203,-82,-101,117.7,139.7,31.8,117,113,102,140,41,63,1
311,0.011808,293,213,100,42.1,51.4,23.6,124,150,223,211,-18,-10,-17
312,0.012529,183,171,103,9.3,12,8.4,124,163,157,159,34,27,-17
313,0.0046086,85,62,40,1,1.7,0.7,114,213,201,257,9,11,4
314,0.0017664,87,87,72,-2.8,0.8,0.3,114,263,296,361,6,3,12
315,0.0040978,57,63,47,-7.3,-3.9,-1.9,116,287,361,373,-34,-19,-1
316,0.028157,137,-442,-379,159.9,145.6,-46.9,87,131,78,93,224,214,16
317,0.012698,440,277,246,97,109.2,45.9,117,113,102,140,16,25,19
318,0.020562,297,300,204,32.5,38.1,26,124,150,223,211,0,8,-14
319,0.0078029,167,189,119,7.1,7.4,7,124,163,157,159,33,17,11
320,0.0033026,114,98,58,-0.5,-0.7,0.8,114,213,201,257,9,11,11
321,0.0023458,95,98,75,-5.7,-2.9,-1,114,263,296,361,11,-5,3
322,0.0036683,56,53,35,-6.9,-3.2,-3.6,116,287,361,373,-23,-17,-9
323,0.12956,135,-32,-8,266,248.7,153.2,110,347,271,122,204,228,1
324,0.032997,610,619,590,54.7,78.7,73.4,123,276,195,130,-23,-32,26
325,0.038748,268,342,310,13.7,19.5,22.5,127,144,214,168,9,-1,2
326,0.014889,121,138,98,5.7,-0.4,1,124,117,180,156,14,1,22
327,0.0043885,116,115,71,0.4,-3,2.9,126,202,187,265,-11,-16,9
328,0.0026144,69,74,39,-5.3,-4.7,1.1,131,273,244,324,-19,-42,-2
329,0.00052765,48,24,-9,-2.7,-0.9,-2.5,120,223,322,340,-34,-47,18
