Ind#,TDose,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pos1,T2w Pos2,T2w Pos3
23,0.56244,92,46,87,7.1,-36.9,-26.2,146,252,260,244,-22,-42,-21
24,2.8251,-130,-504,-424,-38,-121.8,-141,158,256,248,258,-8,-50,1
25,0.17785,199,175,220,17.3,5.5,10,151,250,241,224,-34,-35,-3
26,0.87157,150,111,154,11.5,-20,-7.3,146,252,260,244,-23,-41,-25
27,4.7983,-201,-519,-413,-28.4,-87.3,-111.8,158,256,248,258,-27,-46,-11
28,24.543,-201,-432,-513,23,-163.1,-227.5,157,250,269,263,-37,-47,-35
29,0.2152,189,212,238,7.6,7.2,10,169,252,239,237,-17,-10,-20
30,0.80352,167,173,204,15.9,-4.2,5.1,156,253,249,246,-23,-23,-13
31,5.3227,-87,-255,-151,-30,-73.2,-96.5,158,255,254,251,-31,-40,-18
32,35.956,-237,-649,-509,-24.7,-126.7,-177.5,157,255,272,287,-20,-36,-45
33,0.38734,224,272,282,-9.5,-9.7,-1.6,169,252,239,237,3,-10,-24
34,0.8123,224,296,300,17.3,-1.7,4.9,156,253,249,246,-5,-37,-5
35,4.2013,-39,-106,-52,10.5,-42.2,-54,158,255,254,251,-16,-47,-25
36,22.028,-387,-528,-483,-31,-114.2,-133.5,157,255,272,287,-33,-48,-28
37,0.67269,295,307,292,-7.7,-11.1,4.8,172,252,260,264,3,-8,-31
38,0.97287,280,340,315,16.5,-4.3,4,176,242,266,258,4,-32,-11
39,2.3317,-29,-26,-2,23,-29.5,-39.7,169,246,284,265,-10,-28,-27
40,10.137,-429,-486,-461,-17.1,-95.3,-109.6,168,267,284,296,-31,-53,-12
41,38.022,-539,-639,-655,-104.1,-248.5,-263.8,172,284,299,312,-20,-24,-26
42,0.71033,329,315,281,1.2,4.7,12.9,172,252,260,264,11,-14,-30
43,1.0063,335,359,305,12.6,1.7,4.1,176,242,266,258,27,0,-26
44,1.778,0,65,28,0.3,-29.5,-35.3,169,246,284,265,28,11,-36
45,6.3223,-297,-235,-260,-46,-81.3,-85.9,168,267,284,296,-18,-37,-15
46,23.235,-642,-612,-666,-137.6,-196.5,-205.9,172,284,299,312,-19,-28,-31
47,59.756,-505,-705,-1018,372.7,115.5,83.2,177,276,302,297,13,-10,-22
48,0.65735,295,287,257,-3.1,4.5,7.4,155,245,261,262,-4,-25,-35
49,0.89975,317,323,291,7,2.6,1.1,168,241,286,276,7,-16,-35
50,1.4107,55,97,65,-3.6,-29.4,-30.5,164,253,299,288,-10,-19,-40
51,3.2822,-253,-207,-229,-45.9,-75.5,-69.5,170,269,295,285,-32,-33,-16
52,13.88,-631,-606,-647,-126.1,-172.2,-167.1,174,279,294,307,-26,-53,-26
53,53.516,-551,-754,-1029,327.4,101.5,84,178,288,314,309,0,-37,-24
54,0.6148,271,261,217,-10.1,-4,1.1,155,245,261,262,-9,-20,-45
55,0.79803,292,295,267,-0.2,-0.9,-2.5,168,241,286,276,-24,-40,-39
56,1.0441,111,132,116,1.5,-21.3,-20.6,164,253,299,288,-42,-52,-37
57,1.7567,-156,-131,-150,-30.6,-58.7,-46,170,269,295,285,15,-16,-22
58,7.0403,-565,-562,-591,-96.1,-140.8,-122.5,174,279,294,307,-46,-57,-24
59,38.57,-617,-857,-1004,307.2,97.6,89.3,178,288,314,309,-45,-62,-14
60,0.64245,289,304,257,-2.3,-7.1,3.9,165,264,290,289,-10,-23,-27
61,0.75062,168,208,221,6.2,-2.9,-2.9,171,282,297,299,6,-19,-30
62,1.0691,-27,2,-11,-16.7,-24.2,-16.5,182,272,295,285,28,-7,-26
63,3.3095,-264,-263,-306,-65.7,-91,-78.9,174,278,296,304,-41,-61,-12
64,17.483,-767,-869,-954,319,100.2,91.9,179,293,314,313,-45,-67,-26
65,0.72582,207,254,285,2.7,-4.6,-0.2,171,282,297,299,0,-15,-27
66,0.94111,10,55,57,-23.4,-24.2,-19.6,182,272,295,285,19,-21,-14
67,1.8873,-262,-241,-275,-71.3,-87.8,-82.5,174,278,296,304,-37,-79,-7
68,6.5611,-773,-849,-949,338.7,101.8,88.4,179,293,314,313,-52,-86,-35
69,0.72502,256,297,332,0.7,-4,-1.6,171,269,287,278,-11,-33,-30
70,0.90532,52,102,115,-29.5,-30.5,-28.7,170,269,288,292,57,-8,-23
71,1.2662,-242,-213,-226,-80.8,-96.2,-94.6,171,292,304,313,-68,-103,-12
72,0.36781,30,47,26,-4.5,-2.3,5.9,156,249,255,269,15,-6,-20
73,0.75554,-240,-228,-225,-43.7,-46.2,-31.6,173,263,281,282,18,-11,-23
74,3.4266,-650,-636,-615,-91.2,-115.6,-92.9,162,310,288,289,-20,-46,-18
75,0.6509,-30,23,20,-8.4,-14.2,-1.5,156,249,255,269,9,-5,-31
76,2.2159,-279,-222,-223,-44.5,-55.4,-37.2,173,263,281,282,8,-7,-35
77,8.1516,-664,-626,-628,-86.9,-117.4,-93.5,162,310,288,289,-17,-40,-19
78,26.624,-655,-769,-893,377.6,179.1,172.6,155,310,319,302,-5,-27,-19
79,0.71645,-54,-2,11,-15,-22.1,-15.3,160,266,263,255,6,-18,-23
80,3.847,-285,-217,-207,-42.4,-63.5,-48.4,163,270,278,278,3,-9,-28
81,14.91,-665,-616,-626,-79.5,-124.4,-104.4,168,301,281,280,-52,-68,-25
82,60.837,-562,-670,-893,409.5,215,185.8,167,307,296,288,-39,-44,-37
83,0.59698,-17,-11,-35,-22.5,-34.4,-29.6,160,266,263,255,-2,-27,-10
84,4.1635,-236,-253,-265,-35.3,-73.5,-62.5,163,270,278,278,-10,-15,-20
85,18.85,-583,-630,-656,-68.4,-153.3,-143.1,168,301,281,280,-32,-48,-27
86,84.793,-507,-595,-842,0,296.5,221.3,167,307,296,288,-15,-37,-30
87,0.49445,4,1,-50,-22.3,-44.8,-33.3,167,280,285,292,-18,-34,-15
88,3.254,-184,-233,-284,-32,-82.7,-69.4,164,276,285,310,-11,-19,-20
89,14.377,-509,-607,-660,-78,-172.4,-170.6,176,281,304,303,5,-17,-19
90,47.86,-427,-529,-689,0,409.5,224.2,162,277,312,314,24,-6,-22
91,0.43406,-8,-14,-65,-17.8,-56.9,-36.9,167,280,285,292,23,1,-27
92,2.3703,-131,-199,-275,-21.3,-100.3,-83.8,164,276,285,310,5,-7,-25
93,7.613,-457,-575,-651,-84.3,-206.8,-223.1,176,281,304,303,9,-28,0
94,18.274,-321,-455,-592,0,0,202.4,162,277,312,314,23,-5,-16
95,0.30267,-97,-131,-147,5.3,-79.1,-51.7,169,290,276,298,43,5,-20
96,1.6337,-421,-505,-550,44.4,-159,-147.2,174,288,294,308,18,-5,-25
97,4.2376,-287,-519,-689,0,218.6,154.3,175,278,308,311,5,-25,-13
98,6.9089,-136,-351,-495,0,0,143.7,148,263,319,315,12,-25,-13
99,0.83131,-424,-526,-555,52.1,-193.4,-200.6,174,288,294,308,-7,-21,-13
100,2.4281,-341,-507,-586,0,250.8,147.3,175,278,308,311,9,-16,-27
101,2.8296,-137,-336,-488,0,0,125.8,148,263,319,315,-4,-29,-18
102,0.25106,189,145,199,7.4,1.3,-3.7,164,215,237,238,11,-13,-26
103,1.1747,169,137,191,22.1,-5.9,-0.2,161,235,236,240,-26,-33,-28
104,4.3456,92,46,87,7.1,-36.9,-26.2,144,242,256,243,-9,-20,-24
105,20.929,-130,-504,-424,-38,-121.8,-141,157,250,252,263,-6,-50,11
106,0.10363,169,133,31,-9.4,-10.4,-6.9,147,230,260,239,-12,-37,-25
107,0.44008,198,159,196,-0.5,3,-7,164,215,237,238,-4,-36,-38
108,1.7998,199,175,220,17.3,5.5,10,161,235,236,240,-6,-26,-34
109,7.871,150,111,154,11.5,-20,-7.3,144,242,256,243,8,-28,-28
110,45.983,-201,-519,-413,-28.4,-87.3,-111.8,157,250,252,263,-12,-57,4
111,195.93,-201,-432,-513,23,-163.1,-227.5,159,245,260,260,-1,-41,-18
112,0.27943,161,164,57,0.4,-10.2,-2.8,155,207,263,229,-20,-38,-22
113,0.85648,172,160,193,-11.4,-3.7,-12.2,160,212,239,249,-30,-48,-13
114,2.7467,189,212,238,7.6,7.2,10,166,254,251,255,-12,-62,-34
115,9.7888,167,173,204,15.9,-4.2,5.1,163,246,258,259,-22,-59,-18
116,66.925,-87,-255,-151,-30,-73.2,-96.5,157,249,263,268,-34,-48,-15
117,312.35,-237,-649,-509,-24.7,-126.7,-177.5,155,244,272,281,9,-24,-20
118,0.6362,143,165,125,-2.6,-9.5,4.7,155,207,263,229,-28,-45,4
119,1.7065,198,186,210,-21.7,-19.9,-9.9,160,212,239,249,-32,-41,-4
120,4.5291,224,272,282,-9.5,-9.7,-1.6,166,254,251,255,-13,-49,-23
121,10.967,224,296,300,17.3,-1.7,4.9,163,246,258,259,-25,-36,-13
122,51.746,-39,-106,-52,10.5,-42.2,-54,157,249,263,268,-18,-44,-39
123,260.85,-387,-528,-483,-31,-114.2,-133.5,155,244,272,281,-13,-50,-31
124,0.50616,136,135,125,-13.5,-0.5,11.6,168,221,256,243,-24,-14,-25
125,1.0051,152,151,135,-9.2,-7,7.2,164,206,260,244,-22,-48,5
126,2.5349,257,220,220,-17.7,-15.3,2,168,230,251,249,-22,-39,-8
127,5.6502,295,307,292,-7.7,-11.1,4.8,169,251,274,279,10,-21,-2
128,10.087,280,340,315,16.5,-4.3,4,178,256,269,277,6,-27,-10
129,27.3,-29,-26,-2,23,-29.5,-39.7,167,259,291,284,-12,-45,-41
130,144.69,-429,-486,-461,-17.1,-95.3,-109.6,163,273,303,307,-21,-56,-29
131,424.02,-539,-639,-655,-104.1,-248.5,-263.8,159,286,307,325,4,-3,-38
132,0.55019,159,143,110,-4.4,3.7,10.3,168,221,256,243,-29,-34,-34
133,1.2012,148,160,127,-6.4,0.5,5.4,164,206,260,244,-22,-29,-20
134,2.7553,268,242,218,-6.6,3.5,12.2,168,230,251,249,-26,-27,-20
135,5.5684,329,315,281,1.2,4.7,12.9,169,251,274,279,3,-28,1
136,8.5915,335,359,305,12.6,1.7,4.1,178,256,269,277,2,-37,0
137,16.615,0,65,28,0.3,-29.5,-35.3,167,259,291,284,5,-6,-36
138,74.96,-297,-235,-260,-46,-81.3,-85.9,163,273,303,307,-39,-40,-34
139,313.24,-642,-612,-666,-137.6,-196.5,-205.9,159,286,307,325,-18,1,-44
140,362.9,-505,-705,-1018,372.7,115.5,83.2,150,238,260,278,13,6,-34
141,0.48001,165,135,122,-3.4,12.3,4.1,172,240,252,264,-10,-29,-27
142,1.1486,146,154,123,-3.6,5.7,-0.7,174,225,243,254,-23,-21,-29
143,2.4338,234,228,195,-7.4,1.3,5.4,165,237,247,247,-2,-5,-22
144,4.7099,295,287,257,-3.1,4.5,7.4,167,238,260,276,2,-19,-2
145,7.279,317,323,291,7,2.6,1.1,168,258,281,280,16,-15,2
146,11.314,55,97,65,-3.6,-29.4,-30.5,160,278,300,298,-4,-27,-23
147,34.152,-253,-207,-229,-45.9,-75.5,-69.5,167,299,311,313,-45,-64,-37
148,180.33,-631,-606,-647,-126.1,-172.2,-167.1,154,300,305,328,-14,-27,-47
149,494.78,-551,-754,-1029,327.4,101.5,84,158,276,292,323,29,20,-57
150,0.5501,187,136,121,-8.1,22.8,-3.3,172,240,252,264,-20,-28,-27
151,1.118,156,138,110,-3.9,13.3,-7.3,174,225,243,254,-5,-18,-23
152,2.1423,223,213,157,-10.7,-6.8,-1.1,165,237,247,247,13,8,-29
153,3.7769,271,261,217,-10.1,-4,1.1,167,238,260,276,1,-10,-16
154,5.8276,292,295,267,-0.2,-0.9,-2.5,168,258,281,280,11,-10,-14
155,8.3303,111,132,116,1.5,-21.3,-20.6,160,278,300,298,-44,-58,-25
156,15.771,-156,-131,-150,-30.6,-58.7,-46,167,299,311,313,-30,-65,-35
157,92.389,-565,-562,-591,-96.1,-140.8,-122.5,154,300,305,328,-54,-66,-39
158,503.28,-617,-857,-1004,307.2,97.6,89.3,158,276,292,323,8,10,-25
159,0.78617,227,192,111,-13.6,13.6,-9.5,169,265,262,286,-26,-38,-26
160,1.1317,191,156,87,-1.5,9.4,-8.2,180,245,243,262,-2,-5,-26
161,1.9309,233,195,107,-5.3,-6.1,4.7,160,239,252,268,-10,-9,-34
162,3.1805,275,258,169,-10.6,-8.8,7.1,178,243,256,269,16,7,-36
163,4.2218,289,304,257,-2.3,-7.1,3.9,170,259,287,276,-7,-11,-32
164,5.508,168,208,221,6.2,-2.9,-2.9,154,307,310,318,5,-13,-37
165,9.5395,-27,2,-11,-16.7,-24.2,-16.5,168,320,322,312,-29,-48,-29
166,38.507,-264,-263,-306,-65.7,-91,-78.9,158,307,307,322,-81,-80,-25
167,165.25,-767,-869,-954,319,100.2,91.9,160,301,306,332,-7,29,-42
168,0.99463,222,190,130,-11.9,1.9,-5.4,169,265,262,286,5,-15,-22
169,1.1964,182,164,98,1.8,-3.6,-3.7,180,245,243,262,-11,-15,-22
170,1.8634,224,187,110,-0.1,1.7,9.9,160,239,252,268,0,-16,-13
171,2.7304,284,254,185,-6.1,2,13,178,243,256,269,20,-7,-31
172,3.3676,316,316,283,1.2,-0.5,10.3,170,259,287,276,10,-14,-21
173,4.2763,207,254,285,2.7,-4.6,-0.2,154,307,310,318,21,12,-39
174,7.4054,10,55,57,-23.4,-24.2,-19.6,168,320,322,312,-62,-67,-13
175,19.164,-262,-241,-275,-71.3,-87.8,-82.5,158,307,307,322,-88,-120,-25
176,38.617,-773,-849,-949,338.7,101.8,88.4,160,301,306,332,49,45,-90
177,0.87897,220,151,159,-9.7,-1.4,2.5,156,250,262,276,11,0,-29
178,1.1878,179,153,128,2.6,-13.2,-0.6,165,242,250,265,1,-13,-18
179,1.6268,212,196,132,1.2,3.4,8.3,157,240,242,279,7,-9,-20
180,2.2167,289,248,209,-3.9,13.1,11.6,171,245,265,269,0,-34,-23
181,2.9195,343,306,310,4.8,13.1,12.8,173,253,285,274,5,-19,-23
182,4.0315,256,297,332,0.7,-4,-1.6,164,291,310,298,-4,-4,-32
183,6.5027,52,102,115,-29.5,-30.5,-28.7,162,313,325,307,-77,-71,-32
184,10.878,-242,-213,-226,-80.8,-96.2,-94.6,167,314,334,337,-130,-162,-23
185,0.69162,216,122,130,-11.7,-4,7.1,156,250,262,276,-2,-23,-19
186,1.0497,213,126,134,-3.9,-14.1,1.1,165,242,250,265,5,-5,-14
187,1.4227,218,241,151,-6.1,-9.1,-3.4,157,240,242,279,-11,-6,-21
188,2.0056,283,288,224,-8.1,2.4,1.7,171,245,265,269,-6,-30,-13
189,2.9218,349,313,320,3.5,15.4,8.4,173,253,285,274,-6,-24,-19
190,4.0261,288,295,319,5.2,19.6,-2.7,164,291,310,298,33,-8,-10
191,5.8459,79,114,114,-28.4,-16.4,-35.8,162,313,325,307,-58,-71,-30
192,8.0193,-233,-220,-198,-80,-90.8,-100.7,167,314,334,337,-143,-162,-3
193,0.67484,191,141,94,-15.1,-9.5,-0.2,166,245,259,260,9,-18,-22
194,0.85657,215,140,103,-8.6,-11.2,0.6,168,253,266,270,-17,-27,-18
195,1.1423,219,235,142,-3.2,-2.5,-1.6,171,245,250,270,-20,-19,-17
196,1.8441,264,296,222,-6.7,-2.6,1.6,169,254,274,276,-23,-41,-22
197,2.8563,319,331,319,1.4,1,7.7,175,271,289,289,-4,-30,-20
198,3.5945,240,263,284,7.3,14.5,-0.6,177,267,314,285,39,17,-21
199,4.8983,25,59,65,-24.5,-12.3,-34.3,172,299,324,309,-47,-65,-11
200,8.0967,-277,-266,-244,-79.3,-87.2,-102.2,167,331,347,332,-113,-125,-15
201,0.6958,144,144,78,-17,-14.4,-7.6,166,245,259,260,7,-9,-21
202,0.67784,189,156,87,-12.2,-9.9,-0.9,168,253,266,270,-17,-24,-21
203,0.83009,219,213,147,6.9,13.3,5.9,171,245,250,270,-14,-30,-17
204,1.6726,248,272,226,3.4,6.7,4.9,169,254,274,276,-20,-41,-24
205,2.6136,283,323,316,2.6,-3.6,6.6,175,271,289,289,-11,-21,-28
206,2.6975,189,241,268,7.3,-2.8,-1.8,177,267,314,285,21,14,-25
207,3.6029,-45,4,28,-20.2,-22.6,-33.2,172,299,324,309,-44,-63,-4
208,10.331,-345,-327,-293,-76.3,-90.1,-102.2,167,331,347,332,-81,-102,-10
209,0.57457,105,99,107,-13.9,-17.7,-8.2,163,265,256,261,-15,-11,-14
210,0.57092,145,155,131,-15.4,-14.7,-5.7,163,272,281,273,-7,-2,-28
211,0.7391,246,218,197,22.9,14.7,14.6,173,266,272,271,-9,-21,-22
212,1.5951,271,247,244,31.5,19.8,13.8,161,267,278,277,8,-12,-19
213,2.4184,289,283,283,19.6,14.4,6.3,161,274,290,289,4,-16,-22
214,2.1317,156,189,206,-0.9,-10,-13.4,165,257,307,296,32,8,-37
215,2.8788,-108,-64,-20,-22,-37.5,-40.3,167,289,322,309,-27,-58,-4
216,10.706,-622,-585,-521,-77.3,-104.8,-107.3,153,339,330,307,-40,-80,-8
217,0.48471,171,162,131,-13.3,-14.2,-5,163,272,281,273,-23,-17,-23
218,0.84127,262,230,203,15.1,-0.2,13.9,173,266,272,271,-26,-32,-21
219,1.7225,291,263,240,27.9,8.2,19.5,161,267,278,277,-2,-15,-25
220,2.4465,301,286,258,24.2,15.3,14.9,161,274,290,289,-7,-22,-33
221,2.4345,140,135,129,-3.8,-0.099998,-11.6,165,257,307,296,2,-6,-30
222,3.46,-130,-124,-89,-30.8,-38.4,-41.8,167,289,322,309,-12,-27,-19
223,11.539,-621,-602,-528,-84.5,-112.3,-108.5,153,339,330,307,-26,-51,-32
224,0.41967,208,199,98,-5.4,-3.2,-2.2,157,261,260,257,7,-23,-4
225,0.86963,255,235,188,-1,-16.2,4.9,170,268,262,267,-9,-32,-8
226,1.6413,272,262,237,-1.8,-14.6,18.5,161,264,266,253,-14,-24,-17
227,2.4125,262,274,251,8.3,-2.1,27.3,160,252,267,258,-30,-33,-20
228,3.4089,30,47,26,-4.5,-2.3,5.9,159,258,276,276,13,-4,-11
229,6.3058,-240,-228,-225,-43.7,-46.2,-31.6,159,281,295,285,-13,-18,-23
230,18.871,-650,-636,-615,-91.2,-115.6,-92.9,161,316,291,288,-25,-37,-25
231,0.79318,236,235,200,2.7,-15.3,2.4,170,268,262,267,-2,-27,-21
232,1.2544,244,254,243,-6.1,-14.8,12.4,161,264,266,253,-37,-47,-12
233,2.0754,229,254,254,-1.1,-5.7,19,160,252,267,258,-33,-46,-15
234,4.9215,-30,23,20,-8.4,-14.2,-1.5,159,258,276,276,10,-2,-29
235,13.17,-279,-222,-223,-44.5,-55.4,-37.2,159,281,295,285,-23,-23,-23
236,43.923,-664,-626,-628,-86.9,-117.4,-93.5,161,316,291,288,-20,-38,-8
237,135.64,-655,-769,-893,377.6,179.1,172.6,144,295,291,297,-18,-35,-23
238,0.72799,237,248,218,6.5,-13.6,4.9,168,263,259,261,-3,-24,-24
239,0.92254,235,258,248,-2.6,-9.3,11.5,163,266,263,244,-30,-37,-22
240,1.7112,213,242,247,-4.2,-1.5,11.9,163,251,261,257,-17,-24,-32
241,5.7221,-54,-2,11,-15,-22.1,-15.3,165,268,268,254,6,-9,-29
242,20.954,-285,-217,-207,-42.4,-63.5,-48.4,155,281,282,279,-4,-12,-13
243,95.072,-665,-616,-626,-79.5,-124.4,-104.4,162,290,277,294,-19,-41,-23
244,558.22,-562,-670,-893,409.5,215,185.8,154,270,282,296,-6,-16,-41
245,0.57728,247,231,203,6.9,-10.2,8,168,263,259,261,-8,-22,-11
246,0.74199,246,237,216,5.4,-4.6,11.7,163,266,263,244,-4,-3,-22
247,1.4773,222,225,204,-2.3,-1.4,5.7,163,251,261,257,14,-1,-21
248,5.0791,-17,-11,-35,-22.5,-34.4,-29.6,165,268,268,254,13,-14,-10
249,23.81,-236,-253,-265,-35.3,-73.5,-62.5,155,281,282,279,16,-3,-12
250,131.13,-583,-630,-656,-68.4,-153.3,-143.1,162,290,277,294,0,-25,-31
251,869.08,-507,-595,-842,0,296.5,221.3,154,270,282,296,-22,-13,-45
252,0.31899,222,207,177,7.1,-8.2,2.3,156,270,294,285,-6,-6,-24
253,0.50971,223,202,193,3.5,-8.8,1.6,163,279,293,281,5,-18,-17
254,1.1194,207,196,190,-6.3,-11.6,-3.4,167,267,288,294,21,-18,-9
255,3.4817,4,1,-50,-22.3,-44.8,-33.3,172,276,295,288,-2,-16,-22
256,19.048,-184,-233,-284,-32,-82.7,-69.4,159,291,312,314,13,5,-30
257,92.061,-509,-607,-660,-78,-172.4,-170.6,155,283,303,318,8,-15,-18
258,248.95,-427,-529,-689,0,409.5,224.2,149,260,305,326,-53,-56,-25
259,0.23266,178,175,177,0.1,-13.4,-7.1,163,279,293,281,14,-12,-16
260,0.5756,166,162,169,-14.1,-23.5,-14.3,167,267,288,294,8,-10,-18
261,2.2043,-8,-14,-65,-17.8,-56.9,-36.9,172,276,295,288,14,4,-31
262,11.351,-131,-199,-275,-21.3,-100.3,-83.8,159,291,312,314,-3,-8,-34
263,42.206,-457,-575,-651,-84.3,-206.8,-223.1,155,283,303,318,-2,-35,-13
264,50.978,-321,-455,-592,0,0,202.4,149,260,305,326,-46,-59,-38
265,0.27137,82,120,142,-14.3,-30.7,-15.8,163,283,294,296,22,16,-28
266,1.2942,-97,-131,-147,5.3,-79.1,-51.7,170,298,295,311,27,11,-18
267,5.5851,-421,-505,-550,44.4,-159,-147.2,164,301,323,322,-11,-18,-17
268,15.362,-287,-519,-689,0,218.6,154.3,154,295,311,315,-9,-27,-23
269,12.807,-136,-351,-495,0,0,143.7,134,267,312,334,-62,-74,-36
270,0.63542,-126,-191,-191,22.8,-89,-71.3,170,298,295,311,16,-15,-10
271,2.2549,-424,-526,-555,52.1,-193.4,-200.6,164,301,323,322,9,-16,-3
272,5.7004,-341,-507,-586,0,250.8,147.3,154,295,311,315,11,-2,-30
273,3.831,-137,-336,-488,0,0,125.8,134,267,312,334,-126,-131,-18
274,2.231,189,145,199,7.4,1.3,-3.7,153,212,243,233,-19,-29,-19
275,9.218,169,137,191,22.1,-5.9,-0.2,162,217,233,230,-35,-51,-22
276,35.108,92,46,87,7.1,-36.9,-26.2,156,232,269,259,-23,-40,-31
277,144.01,-130,-504,-424,-38,-121.8,-141,161,230,278,271,13,2,-37
278,0.81138,169,133,31,-9.4,-10.4,-6.9,148,239,267,254,-15,-18,-7
279,4.3977,198,159,196,-0.5,3,-7,153,212,243,233,-16,-25,-21
280,23.228,199,175,220,17.3,5.5,10,162,217,233,230,-12,-22,-14
281,181.54,150,111,154,11.5,-20,-7.3,156,232,269,259,5,-12,-26
282,882.7,-201,-519,-413,-28.4,-87.3,-111.8,161,230,278,271,11,-9,-32
283,935.35,-201,-432,-513,23,-163.1,-227.5,157,223,253,248,23,-4,-43
284,1.525,161,164,57,0.4,-10.2,-2.8,154,219,263,248,17,-10,-40
285,10.097,172,160,193,-11.4,-3.7,-12.2,150,202,236,243,1,-17,-21
286,64.435,189,212,238,7.6,7.2,10,157,223,233,250,14,-6,-31
287,487.61,167,173,204,15.9,-4.2,5.1,154,251,263,264,-9,-29,-18
288,1.3552,124,172,133,-8,1,9.4,144,245,263,272,34,-6,-51
289,3.2459,143,165,125,-2.6,-9.5,4.7,154,219,263,248,12,-30,-42
290,29.834,198,186,210,-21.7,-19.9,-9.9,150,202,236,243,-16,-36,-37
291,125.06,224,272,282,-9.5,-9.7,-1.6,157,223,233,250,-12,-43,-37
292,394.96,224,296,300,17.3,-1.7,4.9,154,251,263,264,-31,-21,-13
293,1.3963,140,111,91,-20.8,-0.7,1.8,153,240,262,266,14,8,-5
294,2.7969,136,135,125,-13.5,-0.5,11.6,161,242,253,262,17,-21,-33
295,6.4895,152,151,135,-9.2,-7,7.2,162,215,259,263,-9,-42,-8
296,61.193,257,220,220,-17.7,-15.3,2,155,224,248,259,-43,-61,-47
297,140.97,295,307,292,-7.7,-11.1,4.8,164,231,267,271,-21,-46,-34
298,417.76,280,340,315,16.5,-4.3,4,163,273,293,315,-2,-18,-19
299,1381,-29,-26,-2,23,-29.5,-39.7,155,284,303,317,-15,-38,-35
300,2.1194,197,138,110,-4.2,4.2,4.8,153,240,262,266,-10,-15,-9
301,4.2382,159,143,110,-4.4,3.7,10.3,161,242,253,262,-16,-41,-9
302,8.4649,148,160,127,-6.4,0.5,5.4,162,215,259,263,-29,-37,-8
303,56.427,268,242,218,-6.6,3.5,12.2,155,224,248,259,-41,-68,-27
304,107.8,329,315,281,1.2,4.7,12.9,164,231,267,271,-10,-40,-18
305,317.03,335,359,305,12.6,1.7,4.1,163,273,293,315,0,-44,-3
306,936.36,0,65,28,0.3,-29.5,-35.3,155,284,303,317,-8,-60,4
307,722.82,-505,-705,-1018,372.7,115.5,83.2,139,259,254,271,-15,-29,-50
308,2.1294,217,143,137,-4,9,3.8,157,243,251,251,-18,-23,-24
309,4.4691,165,135,122,-3.4,12.3,4.1,162,226,240,250,-46,-40,-8
310,9.5363,146,154,123,-3.6,5.7,-0.7,168,220,244,257,-67,-49,-14
311,22.684,234,228,195,-7.4,1.3,5.4,161,231,254,261,-10,-13,-16
312,53.924,295,287,257,-3.1,4.5,7.4,161,238,274,276,-12,-21,-19
313,109.08,317,323,291,7,2.6,1.1,169,273,294,328,11,-5,-11
314,323.12,55,97,65,-3.6,-29.4,-30.5,152,288,303,331,-2,-20,-7
315,1306.6,-253,-207,-229,-45.9,-75.5,-69.5,158,285,293,330,-32,-56,-30
