Ind#,TDose,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pos1,T2w Pos2,T2w Pos3
61,5.0756e+13,-152,-203,-50,88.7,70.1,61.6,82,31,16,16,3,-4,4
62,1.0075e+15,-4,-63,-1,30.8,53.1,-1.3,106,23,25,41,7,4,-4
63,9.8857e+33,76,-17,30,-13,20.1,-57.2,131,46,41,38,14,-2,0
64,2.0275e+07,82,-37,-21,-72.2,-41.7,-113.7,103,37,30,37,5,-2,2
65,4.5405e+05,136,-81,-83,-173,-157.6,-199,103,55,44,38,4,6,0
66,5.0677e+17,251,53,-3,-296.2,-185,-258.2,93,28,38,18,30,9,-7
67,2.1852e+27,138,66,46,-49.5,3,-90.4,131,37,37,38,13,18,-16
68,2.821e+26,87,-36,24,78.7,-106.7,-84.9,88,61,46,49,-4,3,-7
69,3.4489e+24,767,21,156,101.7,-64.6,-82.6,70,25,32,20,-4,7,-11
70,1349.8,1379,23,222,39,-4.3,-72.5,77,28,23,22,0,10,-16
71,1.188e+08,595,-52,256,-50.7,55.6,-104.4,85,30,17,19,-9,-5,-2
72,2.9786e+15,500,372,100,-34.3,11.8,-63.5,85,44,55,50,4,0,9
73,2.3788e+14,323,54,32,-27.3,15.7,-33.7,71,83,102,102,25,16,-5
74,1.3649e+32,212,428,228,-72.3,-41.8,104.9,44,54,62,57,0,-2,0
75,1.3365e+23,356,489,453,36,2.9,102.4,90,39,34,34,-30,-14,-7
76,5.3202e+36,479,517,437,245.8,61.1,104.9,143,87,70,81,-37,-35,0
77,1.1985e+21,266,451,589,-87.6,-35.1,-15.9,171,60,68,63,21,21,-4
78,2.0534e+20,198,452,596,-108.7,-110.7,-4.8,86,25,16,30,12,23,-14
79,1.9322e+21,342,558,485,-34.9,-83.1,271,53,18,36,54,5,7,5
80,2.51e+14,900,264,386,-15.1,127.2,145.6,65,47,27,56,2,21,-23
81,Inf,-112,-40,162,25.2,38.1,143.2,82,31,16,16,13,8,0
82,1.3548e+18,-56,-77,99,-6.2,27,26.4,106,23,25,41,5,16,-12
83,4.9712e+32,32,4,25,-57.3,33.9,-64.5,131,46,41,38,5,0,-7
84,7.7404e+31,48,5,-36,-51,109.2,-75.3,103,37,30,37,0,-2,-3
85,2.2017e+20,89,-21,-26,-69.6,93.7,-99.2,103,55,44,38,2,9,2
86,15910,346,-7,19,-249.1,-199.1,-199.2,93,28,38,18,22,6,-4
87,Inf,140,38,40,-183.6,-156.7,-210.7,131,37,37,38,0,-13,0
88,1.5695e+26,134,-22,14,-106,-200.8,-328.3,88,61,46,49,2,6,0
89,6.0184e+21,487,-54,95,73.8,-139.5,-133.3,70,25,32,20,-3,7,-7
90,1.075e+21,408,-118,144,33.7,-98.9,-99.5,77,28,23,22,-12,-2,-16
91,1.1661e+25,549,-119,114,-16.2,-56.2,-80.2,85,30,17,19,-11,3,-16
92,1.4821e+20,463,-21,-15,-72.6,-62.6,-60.5,85,44,55,50,-11,5,9
93,2.88e+08,910,58,53,-57.1,-35.9,-36.2,71,83,102,102,33,2,5
94,2.6525e+28,560,-2,170,-92.9,-75.9,72.1,44,54,62,57,32,4,16
95,1.1907e+27,581,172,314,16.2,-16.9,77.2,90,39,34,34,-37,-19,-9
96,7.3804e+20,625,297,502,180.4,64.8,85.1,143,87,70,81,-45,-45,-2
97,9.2464e+30,444,450,761,-111.9,-18.5,-54.6,171,60,68,63,0,14,-18
98,9.9856e+24,204,601,806,-89.1,-64.8,-46.3,86,25,16,30,5,21,-19
99,3.5388e+36,147,851,478,61.3,53.6,319.2,53,18,36,54,-10,4,-14
100,Inf,912,859,358,-53.9,151.9,119.2,65,47,27,56,4,2,2
101,8.803e+20,-18,-96,331,-3.1,25.5,277.4,111,5,10,20,13,6,3
102,5.2343e+32,-51,-20,423,4.1,4,97.4,115,24,19,22,18,2,0
103,1.4483e+16,-17,29,-12,-114.1,-57.1,-115.6,89,28,17,19,18,0,4
104,2.2745e+15,25,37,-67,-53.8,113.2,-72.9,52,44,29,26,0,2,-5
105,2.3973e+32,37,25,-49,-32.7,143.2,-64.8,111,59,53,47,4,13,-11
106,1.4927e+21,206,-105,44,-192,-170.9,-176.4,109,65,93,68,9,2,-2
107,8.8941e+14,211,-27,43,-156.3,-203.3,-222.1,105,88,79,88,2,-2,-7
108,1.9564e+22,131,-47,11,95.1,-187.2,-263.3,82,48,40,51,5,7,-2
109,9.1192e+15,207,-197,102,113.6,-116.4,-132,48,19,22,34,-4,-2,7
110,5.812e+20,149,-187,31,85.5,-105.6,-102.1,69,41,31,47,-2,-9,-2
111,6.9191e+23,104,-51,54,-40.4,-87.9,-87.4,69,25,16,13,0,4,0
112,Inf,160,-17,-3,-90.2,-64.9,-30.1,73,43,49,60,-9,9,16
113,3.5585e+09,490,89,73,-85.5,-84.7,-1.9,49,57,61,69,5,7,-16
114,5.4091e+18,584,45,118,-113.4,-73.7,171.7,60,51,36,46,25,4,21
115,2.9076e+18,654,66,233,16.9,16.5,125.1,136,31,12,30,-32,9,-34
116,2.6361e+22,659,118,372,239,95.8,74.9,105,114,87,87,-28,-26,14
117,7.9122e+25,345,725,877,-37.4,84.8,-23.4,124,89,80,96,-19,-19,12
118,1.6104e+16,198,1096,871,47.5,100.5,-3.4,41,45,27,56,-4,-16,5
119,Inf,164,1213,654,210.7,164.6,122.9,42,4,15,30,-7,0,-9
120,2.967e+20,686,1009,319,-75.6,179.6,126.8,40,28,35,28,4,2,12
121,1.0143e+21,80,-84,258,-107.6,-68.6,44.7,111,5,10,20,-4,-12,-7
122,4.247e+20,22,18,408,29.4,-61.6,36.1,115,24,19,22,9,2,2
123,1.0609e+14,-24,421,316,49.5,-98.6,-105.5,89,28,17,19,13,-2,8
124,7.097e+18,-59,384,257,219.9,-65.9,-81.5,52,44,29,26,-6,-6,-11
125,3.372e+18,-108,269,170,99.1,60.7,-37.5,111,59,53,47,5,3,-13
126,4.1468e+18,-97,-50,9,3.2,49.7,-27.6,109,65,93,68,20,13,-9
127,1.5179e+20,-66,-14,-12,-88.3,-122.5,-137.8,105,88,79,88,9,11,-9
128,Inf,49,-39,-53,-311.2,-366,-362.3,82,48,40,51,-10,-6,4
129,1.4672e+18,24,-130,87,56.1,60.8,-66.5,48,19,22,34,0,-2,6
130,1.2006e+22,-80,-162,77,111.5,52.9,-65.5,69,41,31,47,-8,-8,2
131,1.1175e+18,-122,-107,28,56.4,6.6,-57.5,69,25,16,13,-2,18,6
132,4.7456e+19,-52,-9,54,35.8,-3.2,14,73,43,49,60,2,4,9
133,5.9483e+16,-37,37,-7,61.2,46.7,43.8,49,57,61,69,9,16,7
134,1.781e+08,-14,29,37,85.1,234.4,181.4,60,51,36,46,-1,-14,8
135,6.6219e+24,75,170,215,37.1,55.1,133.9,136,31,12,30,-10,11,-21
136,3.1388e+16,-14,181,305,24.6,183.3,84.5,105,114,87,87,-4,14,4
137,Inf,8,334,555,65.6,242,31,124,89,80,96,-4,-1,-9
138,Inf,361,425,763,98.4,262.5,16.8,41,45,27,56,-2,5,-9
139,Inf,422,672,715,91,263.6,15.8,42,4,15,30,2,9,-9
140,1.2121e+19,1324,575,138,-14.2,234.5,106.8,40,28,35,28,13,0,9
141,1.9148e+07,32,-127,215,-153.3,-127.3,-43.5,108,67,61,73,-13,-23,0
142,1.1357e+22,52,-17,478,-194,-176,-96,42,49,42,54,4,6,2
143,7.2059e+13,87,90,225,91.3,-47.9,-60.1,58,61,49,70,5,3,8
144,2.6704e+19,11,79,258,183.9,-63.2,-73.5,79,50,49,69,-5,1,-12
145,5.6087e+22,-18,278,276,106.8,-23.2,-54.4,69,42,54,72,7,1,-2
146,Inf,-123,-94,-63,-6.6,44.3,-28.9,112,25,43,34,13,7,-2
147,1.7628e+21,-86,-85,-104,16.5,23.2,-13.9,63,115,97,89,-9,-7,8
148,4.0389e+05,-44,-47,-73,1.1,-33.9,-30.2,76,76,71,68,-7,-7,2
149,5.5873e+08,29,-120,71,70.1,65.3,-34.5,65,12,4,13,-1,9,-8
150,3.674e+18,-23,-158,115,180.7,122.1,-45.3,104,27,34,31,0,18,-16
151,8.1606e+19,-101,-236,30,232.4,108.4,-50.1,91,21,26,28,-19,-7,2
152,1.0359e+18,-91,-103,56,70.7,14.6,-12.7,92,19,25,30,-3,-7,-2
153,2.1963e+21,-70,-103,-12,112.9,35.7,5.5,53,9,7,12,3,14,12
154,1.1026e+24,-96,-90,-15,226,83.6,115.4,94,36,42,18,1,-5,6
155,Inf,13,4,186,88.8,126.4,143.9,72,69,48,59,18,7,-4
156,1.7917e+20,-80,-46,173,60.7,328.2,92,77,111,115,99,-3,22,-4
157,1.019e+36,4,82,662,99.6,324.6,50.8,70,75,59,82,11,-1,-4
158,2.1031e+23,55,104,502,157.7,353.8,42.3,85,35,7,39,9,5,-4
159,6.8472e+22,419,318,660,53.8,262.9,7.9,110,9,3,18,0,-18,2
160,8.0752e+17,967,635,239,-59.5,163.2,8.3,41,12,15,19,21,3,10
161,1.014e+31,-12,-134,448,-136.8,-116.9,-69,108,67,61,73,3,13,-16
162,9.1612e+34,73,88,465,-184.9,-146.7,-80.8,42,49,42,54,17,1,0
163,1.8873e+35,-25,-70,-248,-28,-10.6,57.6,58,61,49,70,-3,-7,6
164,1.3568e+20,74,128,-69,-31.1,-24,-63.4,79,50,49,69,2,0,10
165,1.4189e+08,-30,67,121,-34.4,-17.2,-62.6,69,42,54,72,3,-1,12
166,1.5128e+20,-94,-114,-37,-11.2,9.5,-48.8,112,25,43,34,3,9,-10
167,4.5769e+14,-31,91,-107,6.9,10.6,-38.7,63,115,97,89,1,-1,10
168,24867,2,-85,-72,27.9,8.4,-21.6,76,76,71,68,5,-3,-4
169,6.4713e+22,-14,-116,-37,99.4,23.4,-21.7,65,12,4,13,-1,21,-20
170,5.1748e+33,69,-184,-46,274.9,56,-31.5,104,27,34,31,-1,19,-18
171,5.5663e+33,68,-198,-75,248.4,67.2,-45.9,91,21,26,28,-11,-14,-4
172,Inf,-29,-150,2,19.6,12.3,-25.4,92,19,25,30,-7,-22,4
173,5.1223e+15,6,-62,2,12.5,-12.3,-25.4,53,9,7,12,-5,4,-2
174,5.8654e+22,-12,-70,26,85.2,28.3,76.9,94,36,42,18,-13,17,-21
175,3.6304e+20,60,-68,211,32.1,54.1,136.2,72,69,48,59,24,22,-15
176,Inf,112,12,464,-6.1,36.3,60.5,77,111,115,99,-13,26,-13
177,7.1025e+22,147,79,710,66,31.4,30.2,70,75,59,82,19,3,2
178,Inf,83,67,546,89.5,158.1,51.2,85,35,7,39,-2,-8,6
179,4.2049e+18,355,97,655,-4.9,260.7,4.6,110,9,3,18,4,4,-6
180,2.7169e+20,782,428,307,-345.7,-271.7,-273.6,41,12,15,19,-5,-4,22
181,2.6878e+16,-14,-6,26,-123.7,-136.2,-133.1,35,91,70,68,1,-3,0
182,5.775e+34,-142,-119,-112,-314.9,-320.2,-252.8,67,120,104,95,5,-15,2
183,Inf,-152,-118,-323,-13.9,4.9,141.4,63,117,97,117,-7,-15,6
184,9.1029e+20,-23,9,-200,-8.7,17.4,35.1,170,76,87,96,10,4,10
185,6.2329e+07,-14,44,-36,-45.7,-4.4,-43.1,186,59,70,73,-1,-3,6
186,1.2181e+36,-61,-104,19,-54.1,-6.4,-37,153,75,64,60,3,19,-18
187,3.2242e+32,31,-65,1,1.3,12.6,-24.4,70,93,79,65,-3,3,0
188,4.0798e+33,125,-20,45,13.2,-4.3,-47.5,110,97,86,87,-7,-3,-12
189,7.5608e+14,-111,-138,-55,-139.7,-128.6,-166.7,91,28,57,5,-5,-3,2
190,5.3817e+25,-422,-467,-495,-68.5,-77.1,-101.4,145,52,71,50,9,3,8
191,7.4736e+35,-354,-420,-389,-31.4,-56.2,-92.6,124,66,69,67,20,8,-8
192,9.4834e+18,-106,-169,-77,22.6,4.6,-12.4,130,43,42,39,5,5,-10
193,Inf,-64,-119,12,38.7,33.1,27.6,94,59,46,55,7,-7,8
194,Inf,60,-20,381,24.2,132.3,49.6,108,62,52,58,7,15,-12
195,1.057e+33,66,-30,777,-2.2,306.4,73.3,182,84,88,99,21,11,-14
196,2.2853e+29,118,-22,830,-45.6,240,62.3,95,30,80,57,14,25,-6
197,4.4416e+27,-35,67,496,-99.1,8.2,-42.5,105,32,14,14,-7,-11,11
198,1.203e+32,-42,50,468,-29.2,30.5,4.2,83,18,48,29,-21,-21,0
199,1.7263e+19,-46,132,352,27.8,58,36.8,58,30,10,10,-17,-16,4
200,8.0721e+34,235,471,162,-333,-270,-241.5,58,31,44,26,12,3,0
201,1.878e+18,761,54,213,-177.9,-82.4,-244.6,56,28,15,8,7,16,-2
202,2462.3,619,297,197,-103.6,10.1,-183,56,57,45,36,4,9,6
203,48727,38,202,58,301,-62.1,153.4,66,46,38,45,5,-2,-2
204,113.89,65,95,48,-31.1,57.4,233.5,65,7,14,7,3,7,-11
205,19.884,138,7,112,-64.2,112.2,137.4,95,22,10,10,-9,-16,0
206,6.5813e+18,-6,-102,206,163.9,114.3,12.7,84,23,17,21,-23,-34,9
207,8.0459e+17,-31,-81,244,230,-44.1,17.6,63,35,15,24,-7,-10,14
208,Inf,-35,-10,64,86.4,-48.6,-10.2,56,40,35,46,0,4,-2
209,9.507e+13,-108,-145,-46,24.1,1.7,-61.3,112,46,48,36,-4,-6,0
210,1.8032e+17,139,250,-29,34.7,21.1,-47.4,97,61,67,59,40,27,-18
211,7.5108e+05,164,80,51,54.9,95,-20.2,71,31,37,29,17,12,-9
212,8.7403e+27,225,-47,425,2.3,260,-23.3,96,16,16,20,-9,-13,13
213,Inf,195,-95,404,-27.3,315.9,-33.1,113,4,11,34,3,12,-7
214,2.1462e+29,248,120,110,-81.8,57.7,-12.1,117,63,43,55,-7,-14,-5
215,8.4277e+12,527,522,485,4.5,31.9,-23.5,115,57,57,75,-17,-14,-9
216,9.2946e+34,472,667,959,35.7,53.9,6.6,112,30,36,50,5,-7,-6
217,Inf,328,247,642,82.5,99.7,35.9,116,42,33,39,5,26,-26
218,1.6207e+20,322,313,494,24.6,106.6,2,78,43,63,43,-12,-14,-4
219,3.1111e+22,474,407,368,-22.6,113.7,-42.7,58,42,50,46,-5,-5,-2
220,1.4425e+19,595,387,435,-9.8,25.5,-54.2,93,15,18,19,0,5,9
221,1.0213e+07,-52,-232,129,-138.5,-121.7,-184.5,26,10,12,19,0,7,-7
222,1.1811e+19,-144,-306,80,142,-18.4,-133.9,33,12,16,19,-18,-16,0
223,9.1115e+10,446,-13,-70,67.5,-123.8,-66.9,108,34,32,44,23,-4,13
224,140.79,-4,18,-76,-18.2,-51.3,-75.5,96,28,43,21,16,5,2
225,1715.1,175,23,7,-10.3,21.9,-59.5,78,34,27,39,-18,4,-13
226,135.83,3,-14,33,5.2,173.1,1.4,58,20,22,19,-19,-16,2
227,3.9303e+19,-2,159,98,99.6,-71.1,170.3,65,26,1,16,-9,-2,2
228,Inf,-59,207,199,164.6,-1.4,25.8,56,16,26,31,6,16,-12
229,Inf,-26,-46,166,38.2,65.9,-31.7,86,26,31,41,4,11,-14
230,Inf,-63,-111,183,19.1,27.6,-32.3,113,10,13,16,-3,-7,-2
231,4.1641e+34,-124,30,192,3.7,-10,-8.1,76,7,4,10,-6,-4,2
232,7.4565e+34,-80,11,136,15.8,80.1,19.5,74,17,22,38,-9,-7,16
233,1.5162e+30,-126,-136,7,-20.5,49.7,13.4,140,24,15,23,-7,-4,-3
234,19503,-110,-37,-52,-125.4,-25.2,60.2,114,72,55,50,-17,-5,-14
235,Inf,260,82,39,-122.8,-27.8,33.3,104,70,58,65,-28,-5,-19
236,3.3956e+17,583,197,171,-22.5,-18,-18.1,82,44,44,53,16,5,-7
237,Inf,663,267,452,-25.3,-1.6,-23.6,112,40,46,48,-4,1,-3
238,2.9523e+23,463,266,385,-20.5,40.5,6.2,123,40,51,40,7,3,-9
239,1.9944e+20,549,519,248,32.6,85.9,33.9,157,18,24,33,7,3,-7
240,1.7864e+06,670,342,620,127.2,180.3,-14.8,140,45,66,63,16,10,0
241,3.3168e+18,-139,-235,-206,67.5,77.3,2.8,26,10,12,19,-13,-11,-11
242,1.6954e+14,21,-97,-53,181.7,88.2,-8.6,33,12,16,19,-16,-11,-11
243,2298,156,-192,-142,90.5,-137.7,-119.4,108,34,32,44,22,0,18
244,2519.9,170,-62,-105,-153.8,-163.8,-161.1,96,28,43,21,5,-2,9
245,3719.2,8,-10,-134,-213.6,-148.5,-259.1,78,34,27,39,2,18,-16
246,6.8044e+05,111,136,128,-88.5,-106.5,-134.2,58,20,22,19,-7,-7,7
247,9.275e+16,40,157,123,132.3,-100.4,275.6,65,26,1,16,-4,10,-14
248,2.2155e+17,35,119,268,214.3,-45.1,-4.8,56,16,26,31,2,21,-25
249,Inf,312,88,329,44.4,-1.1,-69.6,86,26,31,41,2,0,-10
250,1.7316e+17,120,-26,312,-21.3,-2.9,-71.4,113,10,13,16,4,2,2
251,Inf,5,130,322,-37.8,51.9,-43,76,7,4,10,20,9,-9
252,2.723e+23,-7,99,152,-5.1,70.7,1.8,74,17,22,38,-4,-4,32
253,1.8114e+12,-67,-37,65,-22.6,36.4,14.6,140,24,15,23,-5,9,-7
254,5.464e+15,-95,61,31,-124.5,-39.3,238.5,114,72,55,50,-13,5,5
255,8.403e+19,-24,150,151,-98.5,-5.9,141.1,104,70,58,65,-23,-12,-9
256,8.2149e+17,407,400,218,11.5,17.3,32.3,82,44,44,53,7,-7,0
257,1.0819e+25,561,396,408,-111.2,-95.1,-91.8,112,40,46,48,4,0,2
258,Inf,548,377,446,-66.1,-8,-23.3,123,40,51,40,4,2,-4
259,1.002e+09,950,452,491,66,46.2,124,157,18,24,33,20,2,0
260,5.9368e+18,654,228,407,179.6,134,57.3,140,45,66,63,-5,-7,14
261,723.81,-152,-203,-50,88.7,70.1,61.6,93,27,10,11,-2,-2,-11
262,1.74e+13,-4,-63,-1,30.8,53.1,-1.3,71,31,16,12,-5,11,-20
263,1.8856e+20,76,-17,30,-13,20.1,-57.2,121,17,20,30,-2,-5,0
264,2.626e+06,82,-37,-21,-72.2,-41.7,-113.7,123,37,35,26,-3,4,-9
265,14209,136,-81,-83,-173,-157.6,-199,111,36,17,23,0,0,5
266,3.7659e+15,251,53,-3,-296.2,-185,-258.2,95,43,42,48,5,-4,16
267,Inf,138,66,46,-49.5,3,-90.4,98,19,19,21,-4,5,4
268,3.6675e+21,87,-36,24,78.7,-106.7,-84.9,93,50,54,64,0,7,0
269,1.3545e+07,767,21,156,101.7,-64.6,-82.6,89,32,40,42,-9,-2,2
270,1.7415e+21,1379,23,222,39,-4.3,-72.5,98,41,38,44,-11,0,-9
271,Inf,595,-52,256,-50.7,55.6,-104.4,95,32,31,43,2,7,-16
272,1.2312e+16,500,372,100,-34.3,11.8,-63.5,68,23,43,46,-7,7,-7
273,1.3114e+16,323,54,32,-27.3,15.7,-33.7,95,70,56,72,18,9,-16
274,5.1036e+23,212,428,228,-72.3,-41.8,104.9,94,55,53,46,-9,16,2
275,9.8082e+31,356,489,453,36,2.9,102.4,139,25,13,22,-25,-21,21
276,Inf,479,517,437,245.8,61.1,104.9,126,50,29,40,2,-14,-7
277,2.7199e+24,266,451,589,-87.6,-35.1,-15.9,133,78,63,72,28,5,-11
278,9.8135e+17,198,452,596,-108.7,-110.7,-4.8,133,18,7,10,28,35,-33
279,4.3816e+18,342,558,485,-34.9,-83.1,271,178,49,37,60,19,-2,-3
280,Inf,900,264,386,-15.1,127.2,145.6,86,44,63,95,3,-6,18
281,5.4547e+07,-112,-40,162,25.2,38.1,143.2,93,27,10,11,-3,-5,7
282,1.5388e+06,-56,-77,99,-6.2,27,26.4,71,31,16,12,-18,-11,-7
283,6.9569e+07,32,4,25,-57.3,33.9,-64.5,121,17,20,30,-18,-15,-3
284,4950.1,48,5,-36,-51,109.2,-75.3,123,37,35,26,-4,5,0
285,1.2951e+17,89,-21,-26,-69.6,93.7,-99.2,111,36,17,23,5,3,2
286,36194,346,-7,19,-249.1,-199.1,-199.2,95,43,42,48,0,-9,9
287,8.5979e+24,140,38,40,-183.6,-156.7,-210.7,98,19,19,21,-13,-11,11
288,4.3919e+10,134,-22,14,-106,-200.8,-328.3,93,50,54,64,-2,0,9
289,1.8554e+17,487,-54,95,73.8,-139.5,-133.3,89,32,40,42,0,0,7
290,2.7856e+25,408,-118,144,33.7,-98.9,-99.5,98,41,38,44,-5,9,-16
291,3.0373e+28,549,-119,114,-16.2,-56.2,-80.2,95,32,31,43,-16,-3,-13
292,1.2678e+29,463,-21,-15,-72.6,-62.6,-60.5,68,23,43,46,-30,-10,-7
293,6.5176e+15,910,58,53,-57.1,-35.9,-36.2,95,70,56,72,-12,-9,-17
294,3.1393e+18,560,-2,170,-92.9,-75.9,72.1,94,55,53,46,-9,7,-23
295,Inf,581,172,314,16.2,-16.9,77.2,139,25,13,22,-32,-14,11
296,6.4286e+30,625,297,502,180.4,64.8,85.1,126,50,29,40,31,-14,5
297,1.1629e+35,444,450,761,-111.9,-18.5,-54.6,133,78,63,72,40,37,-37
298,Inf,204,601,806,-89.1,-64.8,-46.3,133,18,7,10,-11,26,-37
299,9.1625e+22,147,851,478,61.3,53.6,319.2,178,49,37,60,-7,-8,-6
300,3.3435e+21,912,859,358,-53.9,151.9,119.2,86,44,63,95,0,-7,7
301,2.5839e+09,-18,-96,331,-3.1,25.5,277.4,101,11,21,25,6,-3,7
302,6.1788e+33,-51,-20,423,4.1,4,97.4,108,23,26,40,2,-5,0
303,1.6544e+15,-17,29,-12,-114.1,-57.1,-115.6,86,10,14,11,-13,-4,0
304,2.0037e+16,25,37,-67,-53.8,113.2,-72.9,82,8,23,20,-4,9,-4
305,4.2988e+19,37,25,-49,-32.7,143.2,-64.8,123,38,21,12,9,2,-9
306,1.7277e+15,206,-105,44,-192,-170.9,-176.4,116,40,44,47,-9,-16,5
307,1.1711e+18,211,-27,43,-156.3,-203.3,-222.1,87,58,58,29,-4,10,0
308,1.7052e+22,131,-47,11,95.1,-187.2,-263.3,61,77,66,72,4,2,4
309,4.2341e+20,207,-197,102,113.6,-116.4,-132,20,62,69,56,11,0,4
