Ind#,TDose,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pos1,T2w Pos2,T2w Pos3
141,0.006796,4,22,-7,1,1.2,0.8,125,9,12,45,-2,-4,-14
142,0.013578,-41,-22,-30,-0.3,2,-0.2,127,20,19,19,-35,-29,-15
143,0.0020517,-49,-26,-31,-8,-5.8,-7.2,119,21,34,17,-9,-29,0
144,0.0047701,58,45,37,1.5,1.9,1.8,106,102,90,91,-6,-1,0
145,0.012226,54,48,34,0.5,0,0.8,112,82,95,84,12,10,-3
146,0.0064692,23,2,7,0.9,-0.4,1.9,113,90,106,95,8,10,14
147,0.031241,21,-12,4,1.9,-1.6,2.2,108,79,85,104,19,7,3
148,0.066115,35,22,15,2.7,-1,2.4,115,113,80,102,13,6,-13
149,0.04071,20,24,6,2.3,0.3,2.7,124,85,114,124,-10,4,-16
150,0.02135,8,9,-5,2.1,0.7,2.6,129,51,40,42,-12,-4,0
151,0.019356,15,4,-9,3.2,-1.4,-0.2,137,36,41,60,2,-4,5
152,0.037034,15,17,-2,2.5,-0.4,-1.3,125,9,12,45,7,-6,-5
153,0.010054,-3,9,-2,0.6,0.6,-1.9,127,20,19,19,-15,-8,38
154,0.0047012,-26,-33,-23,-4.2,-1.9,-2.6,119,21,34,17,-39,-11,15
155,0.0045377,45,36,35,0.3,0.6,1.4,117,127,159,145,0,-4,3
156,0.027989,52,42,40,0.3,-0.1,0.7,107,123,142,142,0,1,-8
157,0.052881,24,10,17,2.2,-0.9,1.6,111,131,126,131,-5,-3,5
158,0.0086305,18,-6,5,2.9,-1.4,2.2,111,135,115,139,13,3,0
159,0.072037,31,19,-1,2.7,-2,1.7,123,129,84,115,3,6,-11
160,0.069789,16,24,-9,1.4,-1.7,1.1,123,100,82,78,-4,6,-2
161,0.024839,-4,6,-21,0.7,-0.6,1.2,117,83,76,115,-3,-5,-3
162,0.17469,-2,-19,-31,1.3,-0.3,0.3,132,59,91,150,-9,13,10
163,0.023924,11,3,-15,0.3,-1.4,-1.7,125,46,61,112,16,15,-1
164,0.010421,12,24,8,-1.7,-2.1,-3.1,127,32,27,56,-35,2,9
165,0.023096,-9,-13,0,-3.7,-1.4,-2.5,119,17,53,43,-45,-3,-6
166,0.0049045,23,33,23,-2.2,-3.8,0.7,117,127,159,145,13,0,14
167,0.0056611,24,18,19,-2.3,-1.7,1.7,107,123,142,142,-14,-5,0
168,0.0095451,40,21,26,3.3,0.8,4.9,111,131,126,131,5,8,3
169,0.0026547,41,19,18,4.5,1.5,5.1,111,135,115,139,8,8,-4
170,0.03589,23,10,-19,3.1,1.6,4.2,123,129,84,115,11,18,-3
171,0.065322,22,17,-19,1.6,-0.2,3.2,123,100,82,78,4,17,-4
172,0.016009,28,27,-7,1.4,-0.2,2.6,117,83,76,115,9,-13,4
173,0.078208,30,14,10,2.9,3.4,2.9,132,59,91,150,-5,-2,20
174,0.07789,25,12,9,2.3,2.5,3.3,125,46,61,112,7,14,-3
175,0.23343,23,28,16,0.7,0.3,2.4,127,32,27,56,-43,1,-19
176,0.018764,-15,-10,-9,-1.3,-0.7,-0.8,119,17,53,43,-11,8,-18
177,0.0114,32,40,22,-3.1,-5.2,-0.2,114,124,166,160,9,4,-1
178,0.000804,25,23,18,-1.9,-2.5,2.2,113,143,156,162,-25,-15,0
179,0.00065388,48,23,25,4.1,1.8,6.4,111,144,139,147,2,20,1
180,0.004231,61,35,31,5.5,3.1,6.4,111,145,140,147,11,19,-2
