Ind#,TDose,T1 Pre,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pre,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pre,T2w Pos1,T2w Pos2,T2w Pos3
273,3.831,2647,2510,2311,2159,0,0,0,125.8,134,267,312,334,218,92,87,69
274,2.231,1129,1318,1274,1328,49.6,57,50.9,45.9,153,212,243,233,91,72,62,43
275,9.218,1195,1364,1332,1386,57,79.1,51.1,56.8,162,217,233,230,82,47,31,9
276,35.108,1360,1452,1406,1447,90,97.1,53.1,63.8,156,232,269,259,87,64,47,16
277,144.01,2099,1969,1595,1675,211.1,173.1,89.3,70.1,161,230,278,271,78,91,80,43
278,0.81138,1121,1290,1254,1152,64.6,55.2,54.2,57.7,148,239,267,254,109,94,91,84
279,4.3977,1114,1312,1273,1310,50,49.5,53,43,153,212,243,233,89,73,64,43
280,23.228,1158,1357,1333,1378,50.4,67.7,55.9,60.4,162,217,233,230,75,63,53,39
281,181.54,1282,1432,1393,1436,77,88.5,57,69.7,156,232,269,259,66,71,54,28
282,882.7,2034,1833,1515,1621,172.5,144.1,85.2,60.7,161,230,278,271,73,84,64,32
283,935.35,2298,2097,1866,1785,291.1,314.1,128,63.6,157,223,253,248,76,99,72,29
284,1.525,1112,1273,1276,1169,62.4,62.8,52.2,59.6,154,219,263,248,121,138,111,71
285,10.097,1099,1271,1259,1292,53,41.6,49.3,40.8,150,202,236,243,109,110,92,71
286,64.435,1128,1317,1340,1366,48.5,56.1,55.7,58.5,157,223,233,250,101,115,95,64
287,487.61,1223,1390,1396,1427,63.5,79.4,59.3,68.6,154,251,263,264,76,67,47,29
288,1.3552,1183,1307,1355,1316,67.2,59.2,68.2,76.6,144,245,263,272,119,153,113,62
289,3.2459,1111,1254,1276,1236,63.6,61,54.1,68.3,154,219,263,248,110,122,80,38
290,29.834,1061,1259,1247,1271,60.3,38.6,40.4,50.4,150,202,236,243,129,113,93,56
291,125.06,1054,1278,1326,1336,56,46.5,46.3,54.4,157,223,233,250,120,108,77,40
292,394.96,1097,1321,1393,1397,56.9,74.2,55.2,61.8,154,251,263,264,91,60,70,57
293,1.3963,1320,1460,1431,1411,79.8,59,79.1,81.6,153,240,262,266,39,53,47,42
294,2.7969,1220,1356,1355,1345,71.2,57.7,70.7,82.8,161,242,253,262,83,100,62,29
295,6.4895,1137,1289,1288,1272,67.3,58.1,60.3,74.5,162,215,259,263,79,70,37,29
296,61.193,1062,1319,1282,1282,61,43.3,45.7,63,155,224,248,259,117,74,56,9
297,140.97,1037,1332,1344,1329,57.4,49.7,46.3,62.2,164,231,267,271,108,87,62,28
298,417.76,1057,1337,1397,1372,57.7,74.2,53.4,61.7,163,273,293,315,97,95,79,60
299,1381,1470,1441,1444,1468,102.2,125.2,72.7,62.5,155,284,303,317,110,95,72,37
300,2.1194,1338,1535,1476,1448,80.8,76.6,85,85.6,153,240,262,266,67,57,52,43
301,4.2382,1251,1410,1394,1361,72.1,67.7,75.8,82.4,161,242,253,262,67,51,26,17
302,8.4649,1171,1319,1331,1298,67.3,60.9,67.8,72.7,162,215,259,263,71,42,34,26
303,56.427,1088,1356,1330,1306,58.8,52.2,62.3,71,155,224,248,259,100,59,32,5
304,107.8,1051,1380,1366,1332,54.3,55.5,59,67.2,164,231,267,271,100,90,60,42
305,317.03,1038,1373,1397,1343,53.7,66.3,55.4,57.8,163,273,293,315,98,98,54,51
306,936.36,1342,1342,1407,1370,91.9,92.2,62.4,56.6,155,284,303,317,104,96,44,48
307,722.82,2523,2018,1818,1505,0,372.7,115.5,83.2,139,259,254,271,131,116,102,52
308,2.1294,1334,1551,1477,1471,84,80,93,87.8,157,243,251,251,94,76,71,47
309,4.4691,1251,1416,1386,1373,73.2,69.8,85.5,77.3,162,226,240,250,84,38,44,36
310,9.5363,1172,1318,1326,1295,66.5,62.9,72.2,65.8,168,220,244,257,103,36,54,40
311,22.684,1094,1328,1322,1289,58.7,51.3,60,64.1,161,231,254,261,65,55,52,36
312,53.924,1055,1350,1342,1312,55.2,52.1,59.7,62.6,161,238,274,276,88,76,67,48
313,109.08,1033,1350,1356,1324,54.2,61.2,56.8,55.3,169,273,294,328,75,86,70,59
314,323.12,1282,1337,1379,1347,82.2,78.6,52.8,51.7,152,288,303,331,90,88,70,63
315,1306.6,1603,1350,1396,1374,135.7,89.8,60.2,66.2,158,285,293,330,130,98,74,44
316,2.3655,1329,1565,1489,1467,87.7,78.2,102.1,88.4,157,243,251,251,89,81,81,48
317,4.8599,1246,1433,1382,1367,76.3,68.2,99.1,73,162,226,240,250,99,57,56,58
318,10.051,1170,1326,1308,1280,67.6,63.7,80.9,60.3,168,220,244,257,97,63,56,64
319,14.111,1095,1318,1308,1252,59.5,48.8,52.7,58.4,161,231,254,261,52,71,77,54
320,25.728,1060,1331,1321,1277,57.8,47.7,53.8,58.9,161,238,274,276,74,82,75,50
321,63.29,1032,1324,1327,1299,57.5,57.3,56.6,55,169,273,294,328,64,98,79,64
322,178.63,1229,1340,1361,1345,74.1,75.6,52.8,53.5,152,288,303,331,91,114,83,54
323,478.17,1523,1367,1392,1373,113.4,82.8,54.7,67.4,158,285,293,330,139,143,78,47
324,1735.8,1988,1423,1426,1397,205.6,109.5,64.8,83.1,153,266,297,321,97,149,81,47
325,1.7534,1380,1585,1486,1489,88.9,101.6,85,104.7,162,243,254,267,90,75,63,40
326,3.1233,1278,1540,1490,1414,87.4,72.2,95.4,79.3,158,222,237,243,92,71,73,40
327,5.6747,1205,1432,1397,1316,76.7,63.1,90.3,67.2,160,229,249,259,92,83,65,59
328,9.3557,1147,1338,1303,1234,66.9,65.4,76.3,58.7,179,237,245,258,88,92,65,61
329,12.938,1102,1335,1297,1209,57.6,52.3,51.5,62.3,171,245,264,275,90,91,71,52
330,20.199,1079,1354,1337,1248,56.8,46.2,48,63.9,163,263,275,288,74,95,70,50
331,38.275,1050,1339,1354,1307,58.6,56.3,51.5,62.5,180,293,291,299,100,83,72,58
332,92.547,1161,1329,1369,1382,72.2,78.4,69.3,69.3,152,314,319,339,106,118,76,60
333,257.37,1397,1370,1399,1386,97.4,80.7,73.2,80.9,163,308,324,326,150,125,80,66
334,747.11,1699,1435,1436,1393,166.2,100.5,75.2,87.3,152,264,318,326,128,156,92,64
335,1330.5,2430,1663,1561,1476,0,319,100.2,91.9,142,288,303,335,105,141,126,83
336,1.6763,1368,1567,1433,1459,82.8,99.2,76.9,96.4,162,243,254,267,99,70,60,41
337,4.0765,1240,1493,1424,1391,81.6,69,88.4,78.5,158,222,237,243,89,85,71,34
338,6.6387,1168,1390,1358,1298,73,61.1,74.9,67.6,160,229,249,259,87,84,76,47
339,9.5645,1122,1304,1286,1220,64.1,65.9,60.5,60.4,179,237,245,258,93,74,75,43
340,14.518,1095,1319,1282,1205,54.7,54.6,56.4,64.6,171,245,264,275,76,84,70,55
341,21.252,1079,1363,1333,1264,53.4,47.3,55.4,66.4,163,263,275,288,76,90,81,49
342,27.259,1055,1371,1371,1338,54.9,56.1,54.4,65.2,180,293,291,299,95,96,70,53
343,46.554,1139,1346,1393,1424,72.9,75.6,68.3,72.7,152,314,319,339,97,102,74,40
344,153.83,1352,1362,1407,1409,101.2,77.8,77,81.6,163,308,324,326,162,87,82,63
345,301.38,1663,1401,1422,1388,168.6,97.3,80.8,86.1,152,264,318,326,141,161,119,68
346,105.69,2385,1612,1536,1436,0,338.7,101.8,88.4,142,288,303,335,96,183,157,76
347,1.3288,1347,1526,1436,1437,79.9,92.8,75.7,92,157,273,309,300,81,69,57,37
348,2.1927,1352,1530,1417,1417,78.7,93.2,73.4,88.6,159,224,255,252,96,80,68,39
349,4.6199,1215,1444,1342,1364,75.3,66.3,85.2,81.5,161,205,236,243,85,94,74,43
350,6.7394,1131,1351,1282,1290,69,59.3,67.6,71.5,158,225,258,260,93,90,74,52
351,10.752,1086,1265,1239,1214,62,64.6,48.8,61.4,174,241,252,260,85,84,74,47
352,16.255,1074,1286,1270,1206,53.3,54.5,56.7,61.6,169,258,263,263,85,85,84,54
353,19.451,1064,1353,1312,1273,51.5,47.6,64.6,63.1,160,264,267,281,95,92,90,56
354,24.169,1050,1393,1356,1360,51.8,56.6,64.9,64.6,167,304,298,285,86,108,85,58
355,47.958,1124,1380,1421,1456,71.6,72.3,67.6,70,161,319,324,332,90,89,79,40
356,138.25,1327,1379,1429,1442,104.7,75.2,74.2,76,164,315,325,317,192,99,93,55
357,172.59,1638,1396,1425,1412,175.7,94.9,79.5,81.1,156,280,313,327,146,218,120,68
358,2.2637,1242,1432,1368,1395,79.7,81.7,75.5,77,157,273,309,300,90,87,67,58
359,3.2704,1258,1400,1375,1342,77.4,81.3,76.4,77.2,159,224,255,252,97,70,59,58
360,4.3901,1178,1355,1305,1266,66.8,57.8,72.8,77,161,205,236,243,94,82,64,52
361,6.0746,1095,1311,1217,1225,63,51.3,59,70.1,158,225,258,260,80,93,71,62
362,11.233,1038,1251,1164,1172,60.3,56.4,46.2,61.4,174,241,252,260,78,99,75,56
363,15.386,1021,1239,1262,1172,56.9,50.8,47.8,53.5,169,258,263,263,104,86,85,53
364,16.811,1028,1311,1316,1252,54.9,46.8,57.3,56.6,160,264,267,281,106,86,89,58
365,24.581,1031,1380,1344,1351,53.8,57.3,69.2,62.2,167,304,298,285,98,88,83,62
366,64.043,1132,1420,1427,1451,70,75.2,89.6,67.3,161,319,324,332,98,102,80,57
367,182.88,1348,1427,1462,1462,104.5,76.1,88.1,68.7,164,315,325,317,213,108,84,53
368,165.37,1671,1438,1451,1473,173.9,93.9,83.1,73.2,156,280,313,327,143,221,117,70
369,2.01,1227,1417,1322,1389,80,76.7,70.6,68.3,165,258,286,292,104,84,79,63
370,3.1911,1213,1353,1316,1326,77.2,75.7,77,73.2,165,224,247,246,90,75,58,65
371,4.5735,1151,1293,1290,1219,64.1,52.6,63.7,64.8,174,232,253,253,96,92,71,53
372,6.6226,1087,1278,1228,1181,60.5,45.4,51,60.3,165,228,264,257,71,85,76,55
373,9.9218,1033,1248,1173,1136,58.2,49.6,47,58.8,165,246,258,265,83,87,85,55
374,12.258,1004,1223,1239,1146,56.9,53.7,54.4,55.3,175,257,263,260,89,87,89,60
375,14.245,1015,1279,1311,1237,56.7,50,54.1,58.3,173,250,269,268,104,89,82,59
376,21.479,1027,1346,1358,1346,56.2,57.6,57.2,63.9,161,289,299,304,100,102,68,53
377,56.467,1158,1398,1421,1442,71,78.3,85.5,70.4,177,292,309,326,104,104,73,44
378,193.18,1393,1418,1452,1458,104.8,80.3,92.5,70.5,176,310,309,330,200,97,68,48
379,228.74,1720,1443,1454,1476,175.3,96,88.1,73.1,164,304,299,318,137,197,128,72
380,1.2073,1251,1430,1320,1386,79.4,70.3,64.6,62.4,165,258,286,292,84,78,88,56
381,2.3519,1206,1350,1272,1315,76.1,69.2,75.1,71.1,165,224,247,246,84,81,66,54
382,4.712,1123,1226,1240,1195,62,50,57.3,56.9,174,232,253,253,96,94,77,61
383,6.7882,1076,1220,1220,1154,58.7,41.7,44.3,51.1,165,228,264,257,90,84,78,53
384,8.1038,1032,1221,1188,1119,56.1,43.9,46.2,55.2,165,246,258,265,96,82,86,53
385,10.689,995,1214,1208,1142,53.8,60.7,67.1,59.7,175,257,263,260,98,88,84,63
386,14.084,1005,1253,1277,1231,55.7,59.1,62.4,60.6,173,250,269,268,108,96,81,58
387,17.443,1024,1307,1347,1340,57.7,60.3,54.1,64.3,161,289,299,304,91,97,76,53
388,31.382,1185,1374,1426,1453,72.4,79.7,69.6,70.6,177,292,309,326,99,78,79,41
389,100.48,1440,1395,1444,1468,104.5,84.3,81.9,71.3,176,310,309,330,183,96,76,54
390,347.62,1773,1428,1446,1480,175.5,99.2,85.4,73.3,164,304,299,318,117,187,120,71
391,1.6109,1200,1386,1318,1264,72.3,52.1,65.7,65.3,151,239,246,258,92,88,64,53
392,3.4585,1099,1199,1156,1177,60.1,49,50.8,56.7,163,254,258,262,100,93,72,66
393,5.1554,1042,1147,1141,1149,57.6,43.7,39.9,49.4,157,251,262,253,87,96,83,62
394,6.8688,1005,1150,1160,1136,55.8,40.4,41.1,50.1,153,250,270,264,82,93,86,62
395,10.253,989,1235,1207,1186,49.6,72.5,64.3,64.2,164,243,265,269,93,93,79,64
396,13.821,994,1265,1241,1238,51.3,82.8,71.1,65.1,170,248,264,268,95,95,89,68
397,16.507,1013,1302,1296,1296,57.1,76.7,71.5,63.4,155,271,290,303,69,96,74,59
398,24.872,1229,1385,1418,1435,79.1,78.2,69.1,65.7,161,274,298,314,94,99,89,57
399,69.646,1515,1407,1451,1495,108.5,86.5,71,68.2,158,309,318,324,159,98,73,65
400,310.3,2047,1425,1462,1526,178.2,100.9,73.4,70.9,145,314,301,300,94,172,124,58
401,1.2741,1149,1357,1320,1244,67.4,47.5,61.4,60.8,151,239,246,258,92,83,66,41
402,2.3368,1086,1222,1183,1166,60.8,45.6,47.8,57.2,163,254,258,262,100,85,64,56
403,3.4852,1028,1167,1143,1131,58.3,44.4,41.7,53.7,157,251,262,253,94,83,74,59
404,5.636,985,1156,1147,1116,56,42.7,41.8,51,153,250,270,264,88,85,79,58
405,8.5179,984,1246,1214,1187,51,66.1,50.8,64.9,164,243,265,269,109,86,65,58
406,11.457,996,1287,1259,1236,51.7,79.6,59.9,71.2,170,248,264,268,102,88,71,65
407,18.495,1020,1321,1306,1278,57.5,81.7,72.8,72.4,155,271,290,303,83,93,73,43
408,34.035,1263,1403,1398,1392,84,80.2,83.9,72.4,161,274,298,314,118,95,72,55
409,71.546,1563,1433,1439,1474,116.6,85.8,78.2,74.8,158,309,318,324,120,82,64,47
410,152.59,2068,1447,1466,1540,185.8,101.3,73.5,77.3,145,314,301,300,91,145,106,50
411,1.6304,1022,1186,1191,1120,56.7,36.3,46.6,54.9,147,234,245,242,79,85,73,56
412,2.613,998,1180,1179,1085,55.8,38.2,49.4,57.5,156,250,243,237,90,75,78,56
413,4.2272,969,1177,1168,1067,54,48.6,50.8,51.8,160,239,254,241,82,90,77,59
414,6.2759,964,1219,1199,1152,54,53,37.8,58.9,163,246,248,262,118,92,71,58
415,9.1246,999,1271,1261,1236,56.2,54.4,41.6,74.7,167,256,252,262,109,103,82,64
416,21.218,1061,1323,1335,1312,61.3,69.6,59.2,88.6,154,249,266,257,110,86,87,55
417,46.401,1375,1405,1422,1401,94.1,89.6,91.8,100,155,271,285,272,102,84,73,47
418,79.7,1665,1425,1437,1440,130.6,86.9,84.4,99,144,311,311,286,98,80,75,37
419,98.805,2105,1455,1469,1490,194,102.8,78.4,101.1,141,309,295,281,89,127,99,54
420,1.2224,987,1137,1162,1095,52.6,35.5,45.6,52.2,147,234,245,242,91,71,70,46
421,2.1757,974,1144,1166,1080,52.8,36.2,50.4,55,156,250,243,237,83,81,70,57
422,3.3085,961,1165,1169,1081,52.7,49.7,51.5,51.1,160,239,254,241,83,89,70,67
423,5.3736,963,1199,1198,1163,54.4,57.1,39.1,56.8,163,246,248,262,95,101,75,61
424,9.0027,999,1243,1253,1242,56.7,50.6,41.9,69.1,167,256,252,262,101,96,77,62
425,22.035,1078,1307,1332,1332,62.5,61.4,56.8,81.5,154,249,266,257,113,89,76,64
426,53.095,1431,1401,1454,1451,98.2,89.8,84,96.7,155,271,285,272,90,82,72,45
427,97.687,1690,1411,1468,1467,135.8,91.3,80.4,98.6,144,311,311,286,104,78,79,45
428,196.71,2114,1450,1488,1486,198.1,111.2,80.7,104.6,141,309,295,281,89,106,96,49
429,223.15,2495,1840,1726,1602,0,377.6,179.1,172.6,138,295,270,272,164,99,86,44
430,1.569,952,1108,1147,1081,50.7,36.5,48,53.2,151,249,243,239,103,87,65,60
431,2.4274,951,1141,1155,1101,52.4,49.3,48.9,51,163,238,249,248,103,91,72,64
432,5.1381,961,1198,1209,1179,55.4,61.9,41.8,60.3,166,262,255,261,111,91,67,57
433,10.133,998,1233,1256,1246,56.8,54.2,47.5,68.3,166,281,265,258,109,85,72,54
434,20.933,1085,1298,1327,1332,62.2,58,60.7,74.1,160,263,264,253,101,87,84,56
435,53.593,1467,1413,1465,1478,100.4,85.4,78.3,85.1,169,285,276,254,99,89,81,56
436,120.62,1706,1421,1489,1499,140.3,97.9,76.8,91.9,149,308,293,277,89,79,71,60
437,402.55,2132,1467,1516,1506,209.4,129.9,85,105,146,298,283,287,108,96,76,43
438,1180.3,2511,1949,1841,1618,0,409.5,215,185.8,150,267,262,276,195,106,100,57
439,1.5903,957,1126,1157,1101,50.8,44.9,44.9,51.1,163,238,249,248,79,95,78,59
440,3.5329,978,1225,1209,1181,55.4,62.3,45.2,63.4,166,262,255,261,107,81,80,64
441,7.4787,1025,1271,1262,1241,58,63.4,53.4,69.7,166,281,265,258,87,85,93,67
442,16.886,1111,1333,1336,1315,65.4,63.1,64,71.1,160,263,264,253,71,90,84,59
443,45.29,1482,1465,1471,1447,105.3,82.8,70.9,75.7,169,285,276,254,93,100,84,64
444,134.34,1750,1514,1497,1485,153.2,117.9,79.7,90.7,149,308,293,277,77,86,71,60
445,449.91,2182,1599,1552,1526,264,195.6,110.7,120.9,146,298,283,287,109,94,89,48
446,1.0152,977,1132,1168,1109,49.6,43.6,44.4,51.4,159,262,276,301,95,92,79,64
447,2.1093,1002,1224,1209,1179,53.7,60.8,45.5,56,166,268,287,304,103,91,86,70
448,4.5712,1055,1278,1257,1248,59.5,63,50.7,61.1,164,280,306,284,95,96,85,70
449,10.288,1141,1348,1337,1331,69.8,63.5,58.2,66.4,164,275,294,296,83,106,69,61
450,25.685,1492,1496,1493,1442,115.2,92.9,70.4,81.9,168,289,297,294,101,88,85,59
451,89.889,1758,1574,1525,1474,170.6,138.6,87.9,101.2,152,304,314,313,77,94,86,56
452,316.75,2186,1677,1579,1526,307.4,229.4,135,136.8,136,293,309,316,123,97,78,63
453,558.86,2606,2179,2077,1917,0,0,409.5,224.2,136,263,300,317,224,85,83,63
454,1.2993,1021,1210,1218,1197,53.2,60.5,46.1,52.8,166,268,287,304,92,101,78,57
455,2.3638,1083,1261,1258,1260,61.3,61.4,47.9,54.2,164,280,306,284,88,106,75,57
456,5.2029,1173,1339,1335,1342,75,60.9,51.5,60.7,164,275,294,296,89,98,77,61
457,10.573,1527,1519,1513,1462,129.1,111.3,72.2,92.2,168,289,297,294,85,95,87,61
458,37.099,1762,1631,1563,1487,200,178.7,99.7,116.2,152,304,314,313,69,104,82,55
459,106.42,2197,1740,1622,1546,371.9,287.6,165.1,148.8,136,293,309,316,126,97,61,55
460,75.235,2594,2273,2139,2002,0,0,0,202.4,136,263,300,317,230,104,90,60
461,0.68721,1025,1184,1225,1238,57.1,58.2,49.3,64.3,155,281,289,320,77,96,82,64
462,1.5773,1096,1218,1262,1281,65.6,61.4,50.4,63.1,155,279,307,298,63,97,82,66
463,3.1859,1201,1283,1321,1343,81.6,67.3,50.9,65.8,160,277,308,294,68,91,84,55
464,5.1923,1630,1533,1499,1483,160,165.3,80.9,108.3,161,292,301,308,75,94,79,64
465,11.747,2105,1684,1600,1555,286.3,330.7,127.3,139.1,147,306,329,319,80,106,79,48
466,23.129,2321,2034,1802,1632,0,0,218.6,154.3,121,310,340,329,136,116,106,42
467,11.597,2601,2465,2250,2106,0,0,0,143.7,115,293,333,355,240,120,113,68
468,3.0627,1677,1551,1486,1486,179.2,202,90.2,107.9,161,292,301,308,96,84,81,59
469,4.8351,2142,1718,1616,1587,336.4,388.5,143,135.8,147,306,329,319,97,102,86,61
470,6.8827,2406,2065,1899,1820,0,0,250.8,147.3,121,310,340,329,190,97,99,53
471,3.1539,2647,2510,2311,2159,0,0,0,125.8,115,293,333,355,301,98,90,77
472,5.9608,1129,1318,1274,1328,49.6,57,50.9,45.9,154,236,263,254,155,118,99,62
473,29.14,1195,1364,1332,1386,57,79.1,51.1,56.8,154,225,255,257,87,74,50,28
474,119.85,1360,1452,1406,1447,90,97.1,53.1,63.8,158,260,273,271,89,88,70,41
475,1.4381,1121,1290,1254,1152,64.6,55.2,54.2,57.7,155,275,278,268,152,83,53,37
476,13.668,1114,1312,1273,1310,50,49.5,53,43,154,236,263,254,142,99,67,33
477,116.25,1158,1357,1333,1378,50.4,67.7,55.9,60.4,154,225,255,257,71,81,44,35
478,2.0897,1112,1273,1276,1169,62.4,62.8,52.2,59.6,147,264,276,276,117,64,46,26
479,37.443,1099,1271,1259,1292,53,41.6,49.3,40.8,144,219,243,250,111,82,53,28
480,494.27,1128,1317,1340,1366,48.5,56.1,55.7,58.5,149,221,243,261,74,91,75,53
481,1.9404,1183,1307,1355,1316,67.2,59.2,68.2,76.6,127,279,306,319,185,177,167,107
482,4.2858,1111,1254,1276,1236,63.6,61,54.1,68.3,147,264,276,276,124,83,81,61
483,124.39,1061,1259,1247,1271,60.3,38.6,40.4,50.4,144,219,243,250,110,96,94,73
484,856.51,1054,1278,1326,1336,56,46.5,46.3,54.4,149,221,243,261,82,91,76,49
485,1.7229,1320,1460,1431,1411,79.8,59,79.1,81.6,143,308,349,363,253,200,168,105
486,4.5931,1220,1356,1355,1345,71.2,57.7,70.7,82.8,142,277,308,308,198,199,153,87
487,8.2931,1137,1289,1288,1272,67.3,58.1,60.3,74.5,153,259,287,274,143,110,131,118
488,250.49,1062,1319,1282,1282,61,43.3,45.7,63,150,234,251,252,135,107,129,89
489,1388.6,1037,1332,1344,1329,57.4,49.7,46.3,62.2,156,250,260,259,98,98,96,54
490,2.9704,1338,1535,1476,1448,80.8,76.6,85,85.6,143,308,349,363,207,218,151,96
491,8.7327,1251,1410,1394,1361,72.1,67.7,75.8,82.4,142,277,308,308,131,142,90,54
492,16.36,1171,1319,1331,1298,67.3,60.9,67.8,72.7,153,259,287,274,142,129,145,96
493,153.34,1088,1356,1330,1306,58.8,52.2,62.3,71,150,234,251,252,151,121,117,49
494,896.54,1051,1380,1366,1332,54.3,55.5,59,67.2,156,250,260,259,114,124,109,61
495,1262.9,2098,1456,1486,1432,280.5,142.9,84,74.6,147,241,238,269,114,133,89,44
496,3.8797,1334,1551,1477,1471,84,80,93,87.8,157,302,301,310,135,182,107,64
497,11.932,1251,1416,1386,1373,73.2,69.8,85.5,77.3,155,272,285,287,88,68,46,26
498,28.613,1172,1318,1326,1295,66.5,62.9,72.2,65.8,162,244,264,259,126,123,96,30
499,45.246,1094,1328,1322,1289,58.7,51.3,60,64.1,165,236,253,250,111,122,77,26
500,248,1055,1350,1342,1312,55.2,52.1,59.7,62.6,157,262,284,260,122,120,77,40
501,1558.6,2045,1414,1439,1398,245.5,119.4,73.3,78.4,150,236,274,303,85,134,81,54
502,35.945,2499,1948,1745,1470,0,327.4,101.5,84,127,247,270,289,289,136,117,40
503,4.3378,1329,1565,1489,1467,87.7,78.2,102.1,88.4,157,302,301,310,88,130,82,36
504,13.84,1246,1433,1382,1367,76.3,68.2,99.1,73,155,272,285,287,81,38,25,27
505,33.885,1170,1326,1308,1280,67.6,63.7,80.9,60.3,162,244,264,259,75,84,53,21
506,39.904,1095,1318,1308,1252,59.5,48.8,52.7,58.4,165,236,253,250,63,95,73,32
507,81.426,1060,1331,1321,1277,57.8,47.7,53.8,58.9,157,262,284,260,100,103,71,32
508,409.64,1032,1324,1327,1299,57.5,57.3,56.6,55,154,295,316,327,96,113,104,71
509,47.57,2486,1869,1629,1482,0,307.2,97.6,89.3,127,247,270,289,248,135,133,46
510,2.401,1380,1585,1486,1489,88.9,101.6,85,104.7,168,269,277,286,91,84,69,55
511,5.6339,1278,1540,1490,1414,87.4,72.2,95.4,79.3,163,287,275,283,77,82,53,34
512,15.062,1205,1432,1397,1316,76.7,63.1,90.3,67.2,160,261,268,277,70,59,38,42
513,29.877,1147,1338,1303,1234,66.9,65.4,76.3,58.7,173,238,253,259,62,65,48,34
514,39.593,1102,1335,1297,1209,57.6,52.3,51.5,62.3,179,241,265,271,72,78,73,44
515,69.159,1079,1354,1337,1248,56.8,46.2,48,63.9,163,275,309,299,68,92,83,48
516,307.14,1050,1339,1354,1307,58.6,56.3,51.5,62.5,167,321,314,319,92,108,106,63
517,1730.5,1161,1329,1369,1382,72.2,78.4,69.3,69.3,163,309,312,330,82,131,87,36
518,1162.7,1699,1435,1436,1393,166.2,100.5,75.2,87.3,148,234,289,312,92,173,107,36
519,54.564,2430,1663,1561,1476,0,319,100.2,91.9,128,224,270,293,229,145,130,50
520,3.4251,1368,1567,1433,1459,82.8,99.2,76.9,96.4,168,269,277,286,95,59,59,56
521,8.1654,1240,1493,1424,1391,81.6,69,88.4,78.5,163,287,275,283,79,66,45,45
522,16.263,1168,1390,1358,1298,73,61.1,74.9,67.6,160,261,268,277,85,80,67,49
523,30.409,1122,1304,1286,1220,64.1,65.9,60.5,60.4,173,238,253,259,77,74,56,45
524,48.547,1095,1319,1282,1205,54.7,54.6,56.4,64.6,179,241,265,271,69,78,65,56
525,83.422,1079,1363,1333,1264,53.4,47.3,55.4,66.4,163,275,309,299,71,78,84,51
526,303.66,1055,1371,1371,1338,54.9,56.1,54.4,65.2,167,321,314,319,114,125,79,54
527,1715.8,1139,1346,1393,1424,72.9,75.6,68.3,72.7,163,309,312,330,103,141,72,47
528,755.41,1663,1401,1422,1388,168.6,97.3,80.8,86.1,148,234,289,312,87,162,107,51
529,3.1013,1347,1526,1436,1437,79.9,92.8,75.7,92,156,281,294,306,107,85,86,64
530,5.6991,1352,1530,1417,1417,78.7,93.2,73.4,88.6,160,253,276,268,102,76,68,44
531,10.973,1215,1444,1342,1364,75.3,66.3,85.2,81.5,162,246,251,268,96,84,68,46
532,17.599,1131,1351,1282,1290,69,59.3,67.6,71.5,161,231,247,250,100,92,81,59
533,40.19,1086,1265,1239,1214,62,64.6,48.8,61.4,170,240,250,270,63,96,85,61
534,63.079,1074,1286,1270,1206,53.3,54.5,56.7,61.6,173,255,268,272,54,92,80,61
535,84.568,1064,1353,1312,1273,51.5,47.6,64.6,63.1,165,281,310,308,77,82,84,56
536,311.35,1050,1393,1356,1360,51.8,56.6,64.9,64.6,169,311,317,303,106,144,76,65
537,984.43,1638,1396,1425,1412,175.7,94.9,79.5,81.1,149,260,286,321,86,186,116,73
538,5.5545,1242,1432,1368,1395,79.7,81.7,75.5,77,156,281,294,306,87,83,77,57
539,8.4587,1258,1400,1375,1342,77.4,81.3,76.4,77.2,160,253,276,268,97,70,67,50
540,12.138,1178,1355,1305,1266,66.8,57.8,72.8,77,162,246,251,268,111,85,74,57
541,18.706,1095,1311,1217,1225,63,51.3,59,70.1,161,231,247,250,99,104,78,65
542,51.95,1038,1251,1164,1172,60.3,56.4,46.2,61.4,170,240,250,270,79,114,82,63
543,68.569,1021,1239,1262,1172,56.9,50.8,47.8,53.5,173,255,268,272,72,102,79,60
544,75.907,1028,1311,1316,1252,54.9,46.8,57.3,56.6,165,281,310,308,84,89,86,56
545,241.99,1031,1380,1344,1351,53.8,57.3,69.2,62.2,169,311,317,303,80,116,85,71
546,1436.6,1671,1438,1451,1473,173.9,93.9,83.1,73.2,149,260,286,321,84,206,131,78
547,5.2374,1227,1417,1322,1389,80,76.7,70.6,68.3,154,305,320,325,82,76,79,52
548,8.2241,1213,1353,1316,1326,77.2,75.7,77,73.2,158,242,264,258,78,59,56,54
549,12.068,1151,1293,1290,1219,64.1,52.6,63.7,64.8,167,241,250,263,95,80,75,58
550,19.282,1087,1278,1228,1181,60.5,45.4,51,60.3,176,219,251,255,78,88,76,45
551,42.432,1033,1248,1173,1136,58.2,49.6,47,58.8,159,240,255,282,90,97,78,51
552,58.756,1004,1223,1239,1146,56.9,53.7,54.4,55.3,166,265,269,274,82,96,83,51
553,65.716,1015,1279,1311,1237,56.7,50,54.1,58.3,172,289,309,299,84,87,87,56
