Ind#,TDose,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pos1,T2w Pos2,T2w Pos3
24,1126.9,101,92,104,4.2,1.7,6.3,84,66,64,69,-7,-9,7
25,8.3057e+06,89,123,114,1,-0.8,3.8,83,68,68,75,-8,-11,1
26,154.88,32,104,142,-17.2,-9.2,-2.7,83,67,74,73,-8,-4,-4
27,2.1295e+17,-14,84,82,-18.8,-11.4,-3.7,89,75,69,67,0,0,-2
28,1.1535e+16,-57,45,5,-18.8,-12.3,-11.6,85,75,84,70,0,-4,0
29,5.1868e+16,-25,-40,-3,-23,-16.9,-29.2,85,70,85,77,-12,-8,-5
30,514.16,28,-64,8,-24.1,-20.5,-32.2,86,78,88,77,-5,-10,6
31,6.1941e+34,19,-48,3,-20.6,-22.5,-22.6,85,84,85,82,-5,-1,-10
32,4.9238e+23,28,18,24,-20.1,-19.8,-20.1,89,78,87,92,-11,-7,-5
33,1.3846e+17,-141,-99,-35,-1.3,2,-5.9,74,66,63,63,0,-6,1
34,4.9909e+14,-38,-91,-20,-3.1,5.1,-2.8,85,68,62,66,-12,-6,3
35,7.4,11,-47,-26,4.8,4.4,-4.5,83,65,63,67,-12,0,2
36,3.7876e+05,30,21,-40,11.4,1.2,1.7,83,69,63,64,-3,2,2
37,1554.6,0,24,-132,3.6,-4.6,3.2,80,72,72,59,-7,0,-6
38,49175,7,-25,-104,-14.8,-8.8,-0.7,87,76,73,68,-5,2,-15
39,2.1472e+15,65,-19,20,-8.1,-6.2,-3.5,88,72,72,69,-5,-2,-3
40,3.0003e+14,60,46,48,-3.3,-4.5,4.9,84,66,64,69,-8,-2,-7
41,35861,51,84,84,-5.8,-2.7,8.9,83,68,68,75,-10,-6,-9
42,13766,58,111,164,-20,-12.1,-4.3,83,67,74,73,-4,5,-8
43,41.203,23,89,128,-20.3,-16,-10.7,89,75,69,67,-4,2,-7
44,51.581,-36,53,50,-17.4,-16.8,-15.7,85,75,84,70,4,-2,-2
45,4.5408e+09,-35,-40,22,-16.8,-17.7,-21.8,85,70,85,77,-9,2,-8
46,3.2851e+08,30,-52,50,-17.1,-19.4,-22.6,86,78,88,77,-4,3,-11
47,1.909e+19,80,-7,17,-16.5,-19.8,-18.1,85,84,85,82,0,7,-15
48,5.2557e+06,56,35,18,-18.2,-17.1,-12.8,89,78,87,92,-4,-4,-4
49,1.0668e+16,-80,-111,59,4.4,-3.1,-3.6,85,68,70,75,1,3,-5
50,5.3924e+13,-74,-120,93,6.4,3.3,-2.6,88,68,68,69,-7,-3,-2
51,329.71,-14,-125,17,3.3,6.8,-2,85,66,65,74,-10,-5,-4
52,34449,9,-115,-49,-0.2,6.3,-2.2,77,65,58,70,3,-1,8
53,13706,-23,-49,-163,-11.7,2.1,6.9,80,68,67,65,-9,-4,5
54,8.3413e+15,-16,-40,-172,-16.2,0.8,15.6,95,71,71,71,-5,0,-8
55,1.4326e+16,1,-39,-122,-14.9,-3.3,1.2,87,71,72,78,-2,0,-12
56,68537,-7,-35,-90,-15.2,-3.6,3,91,68,63,82,1,7,-9
57,54.518,3,-16,-45,-17.1,-3.4,12.8,92,72,73,76,-2,-1,-10
58,4658.4,13,3,20,-19.7,-8.9,-1.7,87,66,78,82,4,10,-6
59,759.52,-2,5,49,-22,-13.5,-18.5,84,75,65,74,-1,0,-6
60,1.6884e+20,-9,1,54,-23.5,-18.9,-26,84,70,75,80,-1,-2,-4
61,1647.1,12,-16,91,-16.1,-23.1,-22.7,90,71,76,78,-7,-2,-2
62,1.3474e+08,19,-18,102,-11.6,-23.5,-22.5,87,73,78,76,-8,-5,-4
63,2.6687e+14,53,14,22,-15.6,-15.4,-15.2,82,80,81,83,-3,-6,7
64,1.5466e+15,81,39,29,-18.5,-12.8,-8.6,88,78,80,82,-4,-10,7
65,9926.6,-59,-149,19,8,-5.6,0.9,85,68,70,75,5,13,-6
66,2376.5,-56,-102,164,10.8,2.2,-1.3,88,68,68,69,-7,-9,4
67,15.265,-14,-111,98,6.7,6.1,3.3,85,66,65,74,-11,-13,2
68,5219.3,3,-127,7,-0.7,8.6,6.8,77,65,58,70,-3,-11,12
69,260.31,26,-86,-88,-11.8,13.3,18.6,80,68,67,65,-6,-14,12
70,12.64,53,-50,-93,-15.9,16.1,28.3,95,71,71,71,4,1,-3
71,8.7382,29,-21,-115,-18.3,2.5,6.2,87,71,72,78,6,5,-8
72,12.261,11,-26,-100,-21.2,-2.4,5.1,91,68,63,82,6,11,-11
73,8.178,28,-16,-56,-24.7,-5.2,7.6,92,72,73,76,4,5,-8
74,9.1925,15,-11,-16,-21.5,-12.6,-7.1,87,66,78,82,2,-6,4
75,111.01,-30,-28,-5,-17.7,-15.2,-19.2,84,75,65,74,-1,-7,4
76,4.609,-40,-43,19,-19.9,-18.9,-28.3,84,70,75,80,-3,-3,4
77,5.574,33,-20,84,-18.3,-22.7,-29.8,90,71,76,78,-4,-8,6
78,2.16e+17,24,-10,75,-12.8,-23.1,-27,87,73,78,76,-10,-7,6
79,20365,11,14,31,-14,-14.1,-19,82,80,81,83,-7,-3,2
80,10908,48,36,48,-17.6,-10.7,-12.8,88,78,80,82,-5,-2,3
81,1.0461e+05,-18,-132,41,15.9,-3.9,3.6,83,73,79,77,-3,-9,2
82,172.06,5,-25,262,12,2.4,1,85,65,73,65,-4,-13,9
83,41.628,10,-32,246,5.4,6.5,6.4,85,64,70,71,-4,-6,2
84,3.985e+13,29,-66,145,-2.4,9.8,17.8,84,58,58,68,-3,-1,-8
85,25608,86,-69,28,-14.5,14.7,35,90,62,63,67,4,4,-10
86,967.18,119,-43,27,-17.7,18.2,24.6,90,67,79,75,6,7,3
87,9981,68,-4,-57,-20,2.5,5,85,71,80,75,0,4,2
88,949.04,34,-16,-81,-24.9,-6.3,3.5,88,67,69,78,9,8,-4
89,2.0087e+10,40,-24,-76,-28.4,-10.6,0.6,95,75,76,76,4,8,1
90,37.338,9,-22,-24,-24,-20.6,-17.1,89,71,84,85,1,-4,2
91,11.051,-51,-46,-23,-18.1,-21.1,-23.5,79,71,77,89,0,-6,4
92,1.695,-75,-71,-7,-16.1,-20.5,-24,84,67,79,94,-4,0,2
93,6.1385e+12,27,-42,52,-15.9,-21,-25.3,91,78,77,80,-5,4,-5
94,2.4374e+16,45,-12,40,-10.5,-20.4,-22,83,78,77,75,-7,7,-8
95,2.0769e+05,17,25,36,-7.9,-10.3,-18.2,85,78,84,75,-2,11,-16
96,1.9194e+05,40,51,87,-12,-6.4,-14.5,97,86,86,81,-9,7,-11
97,4992.9,-62,-71,130,19.5,7.2,-0.5,83,73,79,77,-4,-5,-8
98,8.0095e+06,1,-23,233,8.9,-0.7,-5.5,85,65,73,65,-8,0,-3
99,148.99,-20,-49,252,-1.7,-1.2,-2.8,85,64,70,71,-8,6,-8
100,4.8896e+19,-39,-44,223,-7.7,1.7,8.7,84,58,58,68,-3,8,-11
101,4.7757e+20,80,-13,124,-9.9,7.9,44.6,90,62,63,67,0,8,-6
102,7.0417e+10,127,-20,105,-13.1,9,25.9,90,67,79,75,-5,-8,9
103,3.5181e+16,67,9,121,-16.8,-0.4,-6.9,85,71,80,75,-13,-14,5
104,6.813e+07,14,1,57,-19,-12,-6.2,88,67,69,78,-6,2,-4
105,2.4611e+05,-40,-38,-52,-21.5,-20.1,-5.8,95,75,76,76,-6,4,-6
106,87155,-108,-98,-121,-20.1,-26.2,-22.8,89,71,84,85,-1,-4,-6
107,1.7314,-105,-92,-104,-18.9,-28.2,-23.5,79,71,77,89,-7,-12,2
108,3.9847,-95,-88,-57,-19.2,-26.6,-15.9,84,67,79,94,-9,-3,3
109,424.68,5,-55,41,-8.9,-15.4,-14.4,91,78,77,80,-4,2,-4
110,3.9614e+16,81,2,49,-3,-11.8,-13.7,83,78,77,75,-6,-4,-2
111,3164.9,150,124,116,1.2,-5.7,-16.7,85,78,84,75,-7,-4,-3
112,1.3709e+05,132,137,180,-3,-4.5,-16.7,97,86,86,81,-11,-3,-3
113,1.193e+08,-118,-95,-7,6.9,9.4,3.7,80,65,69,64,-2,5,-9
114,1.5412e+06,-30,-95,83,6.3,2.5,-7.7,89,62,75,59,-6,-1,0
115,1951.1,-38,-129,73,-2.3,-4.5,-12.6,94,66,74,62,-2,0,1
116,1309.7,-54,-132,78,-6.7,-4.3,-7.8,99,56,72,61,-3,-2,5
117,3.0631e+14,14,-75,64,-4.5,2.4,23.6,98,59,72,66,-4,-1,6
118,4.8468e+14,49,-57,36,-6.9,3.7,17.3,83,68,83,76,-7,-1,-2
119,7.0317e+15,34,-3,153,-11.5,-1.7,-6.4,83,70,77,71,-9,1,4
120,16549,-5,2,135,-17.1,-9.2,-8.2,82,70,68,68,-7,0,-5
121,18151,-43,-14,32,-20.3,-16.2,-6.1,87,71,66,70,-5,3,-8
122,5.0081e+16,-122,-115,-145,-13.9,-22.3,-17.6,87,72,75,75,-5,-9,-2
123,116.66,-99,-110,-135,-15.9,-23.4,-21.2,91,71,83,92,-12,-7,0
124,5.065,-50,-67,-63,-20.4,-24.6,-15.6,91,77,91,87,-11,-2,-3
125,1.4063,25,-12,38,-13.8,-17.9,-18.1,92,75,85,79,-2,-16,9
126,1.0702e+05,75,25,57,-7.6,-14,-20.7,92,78,84,74,-7,-15,6
127,1.9823,149,135,142,-3.5,-8.4,-24,90,79,88,68,-9,-18,11
128,3.7126e+15,137,143,188,-6.2,-6.5,-21.7,94,93,90,89,-5,-9,4
129,1.5389e+07,-119,-201,-257,6.7,-1.8,15.3,80,65,69,64,-6,-10,0
130,8.6004e+06,27,-111,-156,11.2,11.7,7.3,89,62,75,59,-6,-10,-4
131,1.3276e+15,43,-94,-123,6,11,-2.2,94,66,74,62,-3,0,-3
132,1.1972e+05,4,-133,-95,4.4,5,-9.2,99,56,72,61,-1,-3,6
133,84095,-3,-164,-21,8.8,3.9,-4.1,98,59,72,66,1,-4,9
134,1.5912e+07,6,-113,12,6.7,3.8,-1.3,83,68,83,76,0,9,-1
135,5.2787e+05,12,-16,209,-4.3,-7,-11.4,83,70,77,71,-3,3,5
136,10691,42,-6,223,-11.6,-12.3,-12.7,82,70,68,68,-5,0,-4
137,693.83,64,4,148,-18.2,-17.1,-9.7,87,71,66,70,-3,0,-8
138,3.0684,23,-45,-72,-18,-24.2,-8.8,87,72,75,75,-3,-9,-4
139,2.4288e+17,22,-95,-118,-17.2,-21.7,-14.9,91,71,83,92,-7,-5,-3
140,1376.4,53,-65,-91,-18.5,-20,-19.3,91,77,91,87,-10,-4,-6
141,36.293,97,97,9,-18.2,-20.3,-26.1,92,75,85,79,-7,-7,-4
142,8.8655e+14,107,105,28,-14.3,-18.4,-26.5,92,78,84,74,0,-4,-2
143,6.1961e+17,104,89,130,-8.9,-9.9,-23.8,90,79,88,68,0,-6,2
144,8.2021e+14,67,101,184,-9.4,-4.7,-19.1,94,93,90,89,4,-6,2
145,4.8487e+06,-110,-201,-244,8,-2.3,13.6,76,52,51,54,2,-1,3
146,1.7375e+18,32,-110,-236,11.5,5.5,8.3,84,68,73,62,-15,-13,-8
147,3.7972e+19,46,-41,-178,8.7,11.8,0.4,90,69,71,62,-24,-12,-4
148,1.9034e+16,33,-39,-98,9.5,15.5,-4.9,83,55,73,61,-2,-1,-3
149,1608.6,42,-111,-42,13.2,11.8,-4.8,78,53,71,70,3,-5,-4
150,6466.7,50,-82,29,9.1,8.3,-4.8,76,65,71,75,-7,-5,-1
151,4.4911e+14,51,22,221,-2.8,-6,-13.3,79,65,60,68,-11,-9,3
152,28326,68,26,214,-8.3,-12.8,-11.9,84,70,62,69,-5,0,-4
153,1.7138e+07,89,13,142,-16.3,-19.2,-8.9,78,66,58,71,1,2,-5
154,3.9459e+17,73,-38,-74,-24.2,-28.4,-7,78,70,64,70,-3,-9,-7
155,12910,68,-88,-122,-23.7,-24.9,-10.7,93,75,80,77,-7,-7,-1
156,9.2759e+19,74,-93,-124,-20,-16.7,-14.5,89,81,88,77,-13,-5,-1
157,3.0362e+17,104,84,-4,-12.7,-14.3,-21.6,87,75,83,83,-11,-1,-9
158,42.051,129,116,22,-9,-13.8,-25.2,91,72,83,80,-7,1,-3
159,131.37,119,78,125,-5.1,-8.6,-19.2,82,78,87,75,-1,3,-13
160,2.0079e+05,68,104,179,-5.4,-3.6,-13,79,82,84,85,-1,-1,-7
161,5.6696e+17,-243,-209,-289,-6.4,-10.4,-3.5,67,61,60,61,-9,-9,1
162,1298.1,-163,-165,-302,-2.7,-3.6,-0.9,73,61,61,62,6,-7,4
163,1931.3,-103,-115,-160,-1.2,-2.1,5.4,79,67,61,65,-3,1,-8
164,233.78,-42,-72,-77,0.8,-0.7,10.6,74,65,61,67,-11,-7,-4
165,198.92,12,-10,38,0.6,7.3,-1.4,73,62,63,62,3,3,-7
166,0.93749,26,2,107,-4,9.1,-7.8,67,60,70,63,3,10,-2
167,10.173,98,60,164,3.4,7.1,1.6,81,67,73,65,-6,-1,2
168,7.7035,112,96,108,10.5,5.2,5.6,81,69,69,66,-9,-5,3
169,6.2018,84,107,78,9.7,2.3,1.9,74,68,61,64,-8,-3,-5
170,13562,1,99,86,-13.7,-5.7,-3,78,68,64,67,-9,-3,-6
171,1.9025e+19,-22,103,58,-18.7,-7.5,-3,80,70,73,67,1,4,-5
172,11485,-15,107,49,-21.7,-10,-8.1,80,76,77,74,-16,-10,2
173,8.9873,45,35,45,-23.5,-18.6,-19.3,86,74,81,78,-14,-9,3
174,16.66,52,-36,17,-22.2,-19.2,-15.7,79,81,81,84,-4,8,-8
175,22.334,-42,-115,-9,-19.9,-18.3,-8.6,76,83,78,79,-4,6,-2
176,51.448,-19,-43,5,-19.3,-18.2,-13.6,84,82,83,82,-10,-8,4
177,1.0256e+14,-210,-159,-171,-4.7,-1.1,-3,77,66,61,62,7,-1,3
178,1.7007e+13,-98,-128,-142,-0.2,2.1,-2.8,84,72,68,62,-2,-3,0
179,2.3275,-46,-75,-98,5.4,1,1.5,82,70,64,65,-2,6,-3
180,6.6814e+15,0,-11,-59,10.4,0.7,7.3,77,59,62,66,0,2,2
181,1.4093e+16,13,7,-62,1.3,0.9,2.1,76,64,71,63,-5,1,-2
182,1.1722e+05,17,-27,-14,-9.1,-0.1,-4,76,72,79,70,-2,2,0
183,8.8529e+15,89,24,102,-2,0.7,-0.2,78,73,72,76,-6,-2,1
184,6.5735e+08,101,92,104,4.2,1.7,6.3,74,67,68,66,0,10,-7
185,1547.2,89,123,114,1,-0.8,3.8,82,68,69,66,-1,10,-14
186,901.19,32,104,142,-17.2,-9.2,-2.7,84,67,75,76,-2,7,-12
187,51752,-14,84,82,-18.8,-11.4,-3.7,82,71,78,74,3,1,0
188,2.6777e+17,-57,45,5,-18.8,-12.3,-11.6,81,75,85,71,1,-5,2
189,4.6194e+16,-25,-40,-3,-23,-16.9,-29.2,87,72,83,78,-7,-5,-6
190,2.7513e+17,28,-64,8,-24.1,-20.5,-32.2,87,81,87,80,4,-3,8
191,1.1507e+17,19,-48,3,-20.6,-22.5,-22.6,84,90,84,79,7,3,-1
192,7.9864e+05,28,18,24,-20.1,-19.8,-20.1,79,75,88,87,0,-5,6
193,9.9587e+16,-141,-99,-35,-1.3,2,-5.9,77,66,61,62,2,4,-3
194,12435,-38,-91,-20,-3.1,5.1,-2.8,84,72,68,62,-12,-7,8
195,0.88681,11,-47,-26,4.8,4.4,-4.5,82,70,64,65,1,-2,10
196,5.6924e+05,30,21,-40,11.4,1.2,1.7,77,59,62,66,2,1,3
197,2.4653e+16,0,24,-132,3.6,-4.6,3.2,76,64,71,63,-2,7,-12
198,1.7585e+15,7,-25,-104,-14.8,-8.8,-0.7,76,72,79,70,2,7,-14
199,1.2207e+15,65,-19,20,-8.1,-6.2,-3.5,78,73,72,76,-2,-4,0
200,4.1453e+16,60,46,48,-3.3,-4.5,4.9,74,67,68,66,-4,-6,2
201,1002.3,51,84,84,-5.8,-2.7,8.9,82,68,69,66,-6,-14,8
202,354.96,58,111,164,-20,-12.1,-4.3,84,67,75,76,-2,-1,-3
203,2.159,23,89,128,-20.3,-16,-10.7,82,71,78,74,2,1,-8
204,243.28,-36,53,50,-17.4,-16.8,-15.7,81,75,85,71,4,-2,-2
205,5.4837e+19,-35,-40,22,-16.8,-17.7,-21.8,87,72,83,78,-2,2,-4
206,2.784e+07,30,-52,50,-17.1,-19.4,-22.6,87,81,87,80,-2,-5,2
207,2.9681e+19,80,-7,17,-16.5,-19.8,-18.1,84,90,84,79,-4,-5,0
208,1.5792e+13,56,35,18,-18.2,-17.1,-12.8,79,75,88,87,-4,-4,2
209,4.3888e+16,-80,-111,59,4.4,-3.1,-3.6,89,60,70,75,-8,-11,-3
210,1.506e+16,-74,-120,93,6.4,3.3,-2.6,87,65,71,67,-12,-8,-2
211,3661.4,-14,-125,17,3.3,6.8,-2,83,68,65,69,-14,-8,-2
212,2.6921e+13,9,-115,-49,-0.2,6.3,-2.2,82,63,72,72,-8,-8,0
213,13788,-23,-49,-163,-11.7,2.1,6.9,79,69,74,69,-4,5,-9
214,2.2444e+16,-16,-40,-172,-16.2,0.8,15.6,84,77,80,74,0,4,-6
215,1.0924e+16,1,-39,-122,-14.9,-3.3,1.2,78,75,77,82,-4,-10,4
216,3.2144e+17,-7,-35,-90,-15.2,-3.6,3,78,65,70,73,-5,-7,9
217,6.49e+17,3,-16,-45,-17.1,-3.4,12.8,86,69,76,69,-5,-11,10
218,3214,13,3,20,-19.7,-8.9,-1.7,84,66,81,86,-5,-3,5
219,728.01,-2,5,49,-22,-13.5,-18.5,78,68,76,86,-1,0,-6
220,11153,-9,1,54,-23.5,-18.9,-26,82,70,84,75,3,6,-7
221,0.7427,12,-16,91,-16.1,-23.1,-22.7,88,68,80,78,-2,8,-7
222,3649.3,19,-18,102,-11.6,-23.5,-22.5,86,72,80,75,-2,2,-7
223,2.9573e+12,53,14,22,-15.6,-15.4,-15.2,84,79,85,76,-5,-6,3
224,5.0905e+17,81,39,29,-18.5,-12.8,-8.6,84,72,88,83,-12,-16,4
225,9620.9,-59,-149,19,8,-5.6,0.9,89,60,70,75,-6,-11,-3
226,1072,-56,-102,164,10.8,2.2,-1.3,87,65,71,67,-8,-10,0
227,13.979,-14,-111,98,6.7,6.1,3.3,83,68,65,69,-12,-5,-9
228,1.2849e+05,3,-127,7,-0.7,8.6,6.8,82,63,72,72,-6,-1,-7
229,279.92,26,-86,-88,-11.8,13.3,18.6,79,69,74,69,-10,-10,1
230,25.196,53,-50,-93,-15.9,16.1,28.3,84,77,80,74,-5,-10,4
231,4.6754e+16,29,-21,-115,-18.3,2.5,6.2,78,75,77,82,-6,-9,0
232,2.0331e+14,11,-26,-100,-21.2,-2.4,5.1,78,65,70,73,-2,-1,-3
233,13.727,28,-16,-56,-24.7,-5.2,7.6,86,69,76,69,-4,0,-2
234,2148.5,15,-11,-16,-21.5,-12.6,-7.1,84,66,81,86,-7,-9,6
235,3215.1,-30,-28,-5,-17.7,-15.2,-19.2,78,68,76,86,-5,-9,2
236,80.095,-40,-43,19,-19.9,-18.9,-28.3,82,70,84,75,-1,-2,-3
237,11.152,33,-20,84,-18.3,-22.7,-29.8,88,68,80,78,-2,-5,-4
238,90.645,24,-10,75,-12.8,-23.1,-27,86,72,80,75,-7,2,-11
239,1.9874e+16,11,14,31,-14,-14.1,-19,84,79,85,76,-8,-6,-5
240,1.0977e+06,48,36,48,-17.6,-10.7,-12.8,84,72,88,83,-14,-10,-1
241,0.59486,-18,-132,41,15.9,-3.9,3.6,81,65,83,80,0,-1,2
242,7159.4,5,-25,262,12,2.4,1,80,60,73,71,-2,-8,8
243,7.5086,10,-32,246,5.4,6.5,6.4,80,65,69,74,-8,0,-9
244,23060,29,-66,145,-2.4,9.8,17.8,85,72,80,76,-8,0,-10
245,2.3555e+06,86,-69,28,-14.5,14.7,35,93,71,70,70,-5,-5,-8
246,509.91,119,-43,27,-17.7,18.2,24.6,87,73,76,70,-4,-3,-2
247,2931,68,-4,-57,-20,2.5,5,84,73,82,68,-6,2,-10
248,1193.9,34,-16,-81,-24.9,-6.3,3.5,84,66,84,73,1,13,-16
249,1.9002,40,-24,-76,-28.4,-10.6,0.6,84,68,76,72,-9,2,-7
250,955.52,9,-22,-24,-24,-20.6,-17.1,87,71,83,85,-14,-11,-5
251,43.04,-51,-46,-23,-18.1,-21.1,-23.5,77,76,84,85,-12,-14,-1
252,3.5375,-75,-71,-7,-16.1,-20.5,-24,86,76,84,83,-5,-12,4
253,0.69297,27,-42,52,-15.9,-21,-25.3,86,70,81,81,-3,-12,2
254,1.5252e+16,45,-12,40,-10.5,-20.4,-22,81,73,81,76,-7,-6,1
255,63.653,17,25,36,-7.9,-10.3,-18.2,83,78,88,79,2,0,-2
256,21.113,40,51,87,-12,-6.4,-14.5,96,85,89,83,-9,-10,1
257,1.4489e+05,-62,-71,130,19.5,7.2,-0.5,81,65,83,80,-5,-7,1
258,2.0258e+15,1,-23,233,8.9,-0.7,-5.5,80,60,73,71,-6,0,-4
259,276.66,-20,-49,252,-1.7,-1.2,-2.8,80,65,69,74,2,-1,-7
260,38106,-39,-44,223,-7.7,1.7,8.7,85,72,80,76,-4,-5,-7
261,1.7346e+18,80,-13,124,-9.9,7.9,44.6,93,71,70,70,-1,1,-8
262,5.9428e+08,127,-20,105,-13.1,9,25.9,87,73,76,70,-2,-2,-2
263,2.3452e+06,67,9,121,-16.8,-0.4,-6.9,84,73,82,68,-9,-10,5
264,5.2937e+07,14,1,57,-19,-12,-6.2,84,66,84,73,-4,0,1
265,9.6142e+05,-40,-38,-52,-21.5,-20.1,-5.8,84,68,76,72,-6,-7,3
266,21680,-108,-98,-121,-20.1,-26.2,-22.8,87,71,83,85,-7,-8,-3
267,3.1602e+05,-105,-92,-104,-18.9,-28.2,-23.5,77,76,84,85,-9,-10,-2
268,28.222,-95,-88,-57,-19.2,-26.6,-15.9,86,76,84,83,-4,-1,-5
269,702.99,5,-55,41,-8.9,-15.4,-14.4,86,70,81,81,0,-3,-3
270,2373.8,81,2,49,-3,-11.8,-13.7,81,73,81,76,2,-2,-6
271,307.83,150,124,116,1.2,-5.7,-16.7,83,78,88,79,7,2,-6
272,1.302e+06,132,137,180,-3,-4.5,-16.7,96,85,89,83,-4,-7,0
273,9.5969e+11,-118,-95,-7,6.9,9.4,3.7,74,69,73,64,-5,-11,2
274,1.7813e+06,-30,-95,83,6.3,2.5,-7.7,77,71,68,64,-4,-4,1
275,3.0918e+15,-38,-129,73,-2.3,-4.5,-12.6,78,62,70,70,0,-12,0
276,1.0409e+16,-54,-132,78,-6.7,-4.3,-7.8,86,67,78,73,-5,-15,-1
277,2.5848e+14,14,-75,64,-4.5,2.4,23.6,100,63,70,63,0,-17,7
278,1.0934e+09,49,-57,36,-6.9,3.7,17.3,82,66,72,68,-3,-20,10
279,1.7811e+05,34,-3,153,-11.5,-1.7,-6.4,83,69,80,65,-8,-10,10
280,1.792e+28,-5,2,135,-17.1,-9.2,-8.2,86,68,86,69,-5,-6,2
281,7.0267e+16,-43,-14,32,-20.3,-16.2,-6.1,85,67,74,72,-5,-12,5
282,2.089e+17,-122,-115,-145,-13.9,-22.3,-17.6,82,73,75,73,-4,-14,5
283,6.6512e+18,-99,-110,-135,-15.9,-23.4,-21.2,82,78,86,80,-7,-3,0
284,108.58,-50,-67,-63,-20.4,-24.6,-15.6,94,83,84,83,0,6,-6
285,524.46,25,-12,38,-13.8,-17.9,-18.1,89,76,81,81,1,-2,-2
286,130.4,75,25,57,-7.6,-14,-20.7,90,74,85,79,-4,-3,-6
287,82.098,149,135,142,-3.5,-8.4,-24,89,80,88,77,-3,-6,-2
288,26871,137,143,188,-6.2,-6.5,-21.7,94,92,86,85,-2,-9,2
289,1.9489e+07,-119,-201,-257,6.7,-1.8,15.3,74,69,73,64,2,-6,6
290,3.6159e+16,27,-111,-156,11.2,11.7,7.3,77,71,68,64,3,-9,4
291,1827,43,-94,-123,6,11,-2.2,78,62,70,70,-8,-9,1
292,1.3562e+15,4,-133,-95,4.4,5,-9.2,86,67,78,73,-10,-11,-1
293,8721.8,-3,-164,-21,8.8,3.9,-4.1,100,63,70,63,-3,-21,10
294,3.8011e+12,6,-113,12,6.7,3.8,-1.3,82,66,72,68,1,-11,10
295,2.4561e+16,12,-16,209,-4.3,-7,-11.4,83,69,80,65,-1,2,4
296,1604,42,-6,223,-11.6,-12.3,-12.7,86,68,86,69,-3,7,-3
297,2.9124e+06,64,4,148,-18.2,-17.1,-9.7,85,67,74,72,-10,-4,-6
298,1.3094e+18,23,-45,-72,-18,-24.2,-8.8,82,73,75,73,-2,-10,0
299,6.5462e+17,22,-95,-118,-17.2,-21.7,-14.9,82,78,86,80,-2,-4,6
300,12787,53,-65,-91,-18.5,-20,-19.3,94,83,84,83,-10,-3,-3
301,124.41,97,97,9,-18.2,-20.3,-26.1,89,76,81,81,-11,-12,-1
302,12.625,107,105,28,-14.3,-18.4,-26.5,90,74,85,79,-5,-4,-3
303,51.108,104,89,130,-8.9,-9.9,-23.8,89,80,88,77,-5,-6,-3
304,3.5893e+16,67,101,184,-9.4,-4.7,-19.1,94,92,86,85,5,-12,8
305,1.3786e+07,-110,-201,-244,8,-2.3,13.6,74,58,48,53,-10,0,-10
306,4.6265e+17,32,-110,-236,11.5,5.5,8.3,75,76,62,60,-12,-19,-2
307,1.1774e+16,46,-41,-178,8.7,11.8,0.4,82,67,66,61,-9,-2,1
