Ind#,TDose,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pos1,T2w Pos2,T2w Pos3
294,0.01052,95,81,121,-8.3,-7.1,0,153,212,226,235,-2,-9,-9
295,0.010595,106,104,133,-4.5,-5,1.5,155,228,249,246,-6,-10,-14
296,0.0077952,122,102,141,-6.2,-1.8,-3.6,162,234,258,252,-13,-26,-7
297,0.0047791,147,103,152,-14.9,-6.3,-9.2,157,231,261,251,-28,-28,-13
298,0.006431,245,343,286,55.3,50.9,155.3,139,175,212,220,-17,-13,-20
299,0.0065862,219,304,238,3.3,9.9,30,141,208,233,236,1,10,-12
300,0.011506,129,232,205,-2.7,3.5,9.9,141,203,221,225,-23,-20,-7
301,0.0057693,87,190,179,-5.4,-1.2,-3.8,126,210,231,234,-20,-20,6
302,0.0023583,81,142,164,-7.1,-9.9,-18.9,133,211,232,235,-10,-5,-3
303,0.0029626,57,87,116,-2.1,-8.1,-18,154,221,242,226,-19,-21,6
304,0.0085994,63,57,103,-4.8,-5.2,-13,152,226,250,245,-15,-23,-1
305,0.011555,98,76,131,-10.1,-8.4,-12.5,163,219,249,266,-1,6,-19
306,0.0063171,132,77,141,-8.7,-8.5,-8.7,154,227,255,254,-14,1,-26
307,0.0061726,149,94,133,-4.3,2.2,1.4,152,231,260,263,-22,-17,-10
308,0.0081667,153,117,132,-4.9,1.1,-0.5,160,233,268,262,-33,-17,-19
309,0.008554,291,385,292,51.8,30.5,77.9,139,175,212,220,20,10,-17
310,0.0076175,180,275,214,2.3,2.6,23.6,141,208,233,236,3,6,-13
311,0.011646,109,214,171,-1.3,2.7,14.2,141,203,221,225,-8,-8,-24
312,0.0045112,95,210,179,-4.2,1.3,3.6,126,210,231,234,11,13,-22
313,0.0022308,89,143,166,-8.6,-7.9,-14,133,211,232,235,10,13,-20
314,0.0039149,74,86,124,-3.9,-7.4,-15.5,154,221,242,226,-8,-18,-4
315,0.0089468,71,73,129,-4.7,-4,-12,152,226,250,245,-8,-11,-16
316,0.0071405,96,80,148,-10.1,-7.9,-13.1,163,219,249,266,4,3,-6
317,0.0040528,136,71,146,-11.2,-10.1,-11.8,154,227,255,254,-12,-16,-5
318,0.0042967,160,83,117,-10.7,-0.5,-0.7,152,231,260,263,-17,-19,-3
319,0.0094398,138,112,113,-9.1,1.8,1.1,160,233,268,262,-33,-21,-11
320,0.0069747,242,409,309,49.5,28.8,38.5,177,197,236,245,24,13,-14
321,0.0056067,118,206,182,1.4,-2.8,13.5,164,205,218,224,-6,-1,-17
322,0.0052797,82,176,149,0.9,0.5,13.9,176,207,221,230,0,-2,-6
323,0.0029553,93,203,174,-1,1.7,10.6,167,217,226,234,-1,-5,-2
324,0.0022112,79,128,142,-9.5,-7.3,-4.5,171,205,225,231,3,1,-11
325,0.005085,74,81,112,-7.1,-8.5,-8.6,192,226,246,242,-29,-28,-1
326,0.0071115,70,91,146,-5.9,-5.2,-8.4,197,241,262,264,-21,-25,-7
327,0.0058283,71,89,158,-8.8,-7.2,-9.6,203,236,260,274,7,1,4
328,0.0048269,110,75,145,-10.6,-10.4,-10.8,190,237,259,262,-5,-19,11
329,0.0052692,175,79,104,-16,-6.4,-5.7,185,244,266,275,-21,-27,-1
330,0.0062352,143,100,93,-17.7,-2.4,-1.8,202,239,274,267,-35,-34,-7
331,0.005713,83,214,169,-224.3,-224.3,-224.3,117,113,117,126,61,64,1
332,0.0084321,194,317,495,65.1,87.8,188.4,116,192,209,215,-66,-61,-14
333,0.013372,263,403,483,14.5,27.6,65.2,125,208,244,255,-9,-21,-5
334,0.010236,160,219,196,-7.6,-2.4,6.4,133,219,256,263,-10,-8,-6
335,0.006438,92,69,111,-2.1,-6.3,-11.4,132,203,231,252,6,3,-12
336,0.0065097,74,68,125,0.9,-5,-6,154,200,222,241,6,3,-14
337,0.0049908,74,90,110,-4.2,-11.1,-4.5,144,206,229,239,1,6,-24
338,0.0042786,91,76,122,-7,-10.9,-4.3,141,208,226,244,5,-3,-16
339,0.0047116,106,60,143,-7.3,-6.4,-1.1,146,207,224,232,14,1,-14
340,0.007325,137,104,147,-3.2,1.7,4.6,149,204,220,230,-4,-5,-18
341,0.0093222,139,137,129,-7.4,-1.2,-0.7,145,204,220,248,-9,-17,-3
342,0.0039082,82,150,199,-243.5,-243.5,-243.5,121,148,163,162,54,69,-12
343,0.0063658,221,341,456,56.4,78.8,183.7,120,183,202,216,-46,-63,-3
344,0.011918,301,416,448,13,27.8,71.7,141,209,236,256,-1,-7,-4
345,0.008813,176,217,194,-6.9,1.6,16.9,152,214,236,252,-12,-11,-15
346,0.004982,122,87,120,-8.7,-7.4,-8.2,143,211,224,233,5,-8,-3
347,0.0042676,109,84,127,-6.1,-6.9,-7.1,154,214,228,234,6,-4,0
348,0.0039664,73,75,116,-4.6,-9.5,-5.6,146,206,232,230,-14,-13,-17
349,0.0062013,79,59,132,-6.3,-9.1,-5.3,141,203,230,236,-10,-26,-2
350,0.010444,104,52,152,-7.2,-6.1,-3.4,149,214,229,231,-21,-19,-14
351,0.012132,148,91,142,-2.6,1.6,2.9,156,206,235,244,-40,-35,-18
352,0.0074441,145,122,134,-4.5,0.2,1.1,158,206,220,243,-8,-21,-1
353,0.0045015,120,159,166,-206.4,-206.4,-206.4,121,148,163,162,30,43,-9
354,0.0068761,254,317,330,52.3,42.3,117.2,120,183,202,216,-55,-52,-13
355,0.0095266,235,198,419,15.4,18.1,52,141,209,236,256,-10,-7,-17
356,0.0076789,142,176,151,2.7,8.7,26.3,152,214,236,252,-8,-13,-18
357,0.0051539,73,79,86,-8,-1,2.7,143,211,224,233,-2,3,-9
358,0.0036885,76,83,91,-11.7,-6.1,-7.3,154,214,228,234,0,0,-16
359,0.0038267,66,42,87,-3.8,-5.1,-7.6,146,206,232,230,-5,-13,-22
360,0.0081095,71,24,114,-1.9,-3.5,-2.7,141,203,230,236,-6,-11,-17
361,0.012919,92,31,143,-4.8,-3.7,-1.2,149,214,229,231,-13,-16,-16
362,0.012163,146,77,151,-4,-3,1.5,156,206,235,244,-24,-22,-22
363,0.0069203,152,94,146,-2.1,-2.1,3.7,158,206,220,243,-16,-13,-1
364,0.0085762,117,159,160,-179.8,-179.8,229.7,108,167,195,190,-3,2,-4
365,0.011069,453,486,535,45,23.1,67.4,127,163,207,220,-48,-44,-14
366,0.0098172,251,213,213,13.3,6.1,31.3,149,213,227,252,-10,-10,-19
367,0.0071865,119,145,153,7.2,6,22.6,149,218,221,243,-10,-5,-23
368,0.0062609,43,67,81,-2,3.4,10.7,146,206,224,219,-9,7,-25
369,0.005646,47,74,85,-9.5,-3.8,-0.8,152,211,224,231,-11,1,-29
370,0.0046837,48,35,77,-5.8,-5.3,-7.3,151,207,229,230,-9,-8,-21
371,0.0049263,63,22,100,-3.5,-3.7,-3.4,149,200,227,233,-6,4,-28
372,0.0058337,81,27,125,-6.9,-5.2,-3.4,151,214,231,239,14,3,-16
373,0.0092012,121,64,145,-10.9,-9.9,-4.9,158,230,245,258,-2,6,-27
374,0.0072032,138,87,139,-8.4,-8.9,-2.1,160,224,246,251,-20,-9,-9
375,0.010689,100,154,208,-159.2,-159.2,145.3,108,167,195,190,-21,-10,-3
376,0.01301,396,422,509,35.8,16.3,34.4,127,163,207,220,-7,-16,-7
377,0.0094065,235,246,249,8.9,-1.5,14.5,149,213,227,252,1,-4,-10
378,0.0060408,114,137,174,7.2,1,16.7,149,218,221,243,-16,-15,-20
379,0.0065925,47,69,93,1.6,4.4,17,146,206,224,219,-10,-9,-7
380,0.0075829,52,67,93,-7.6,-2.8,6.9,152,211,224,231,-16,-18,-4
381,0.0047831,47,31,80,-9.9,-7.4,-3.5,151,207,229,230,1,-10,-4
382,0.0044552,58,30,96,-7.7,-5.9,-3.2,149,200,227,233,-1,2,-7
383,0.0045664,74,41,113,-9.8,-7.9,-5.8,151,214,231,239,-1,-7,-15
384,0.0067413,92,59,141,-16.8,-14.2,-11.2,158,230,245,258,-13,-10,-16
385,0.0050785,115,87,144,-16.9,-14.7,-10.6,160,224,246,251,-5,-18,-16
386,0.00708,94,209,301,247.9,291.4,208.8,105,166,192,197,-25,-24,2
387,0.010569,161,467,475,26.5,26.8,23,131,180,227,236,6,-5,3
388,0.010114,179,240,295,6.4,2.4,2.4,144,211,229,243,1,-9,3
389,0.0076453,106,146,184,3.1,-2.4,3.4,138,210,214,234,-18,-10,-17
390,0.0054386,77,100,124,-0.4,-3.4,10.1,140,200,229,236,-19,-24,11
391,0.0041499,78,75,101,-4.3,-5.4,7.5,151,202,222,224,-8,-27,11
392,0.0043755,76,41,95,-10.6,-8.7,2.9,158,212,228,231,-2,-5,-3
393,0.0069131,88,68,117,-9.6,-7.3,2.7,163,209,222,244,-6,-5,-5
394,0.006545,89,92,126,-7.3,-6.5,0.1,154,205,230,243,-10,-8,-21
395,0.0051902,95,83,140,-13,-7.8,-9.2,161,237,250,258,-6,-13,-4
396,0.0043934,116,96,155,-21.2,-11.9,-13.6,160,242,262,267,-10,-21,-17
397,0.0065628,104,239,290,137.2,215,262.9,105,166,192,197,-35,-52,-4
398,0.0081609,176,504,470,18.8,26.5,28.8,131,180,227,236,12,3,2
399,0.010567,147,237,258,4.3,5,3.4,144,211,229,243,-4,2,-9
400,0.0082163,90,152,177,0.3,-2.7,-2.5,138,210,214,234,-10,-3,-10
401,0.0039812,73,118,131,-2.5,-7.6,-2.3,140,200,229,236,4,-12,4
402,0.003076,61,78,95,-2.4,-7.2,-1.4,151,202,222,224,-1,-12,2
403,0.0054623,72,48,91,-7.2,-7.2,-1.1,158,212,228,231,-10,-9,-10
404,0.011014,95,81,121,-8.3,-7.1,0,163,209,222,244,-1,-3,-13
405,0.0087031,106,104,133,-4.5,-5,1.5,154,205,230,243,2,9,-21
406,0.0054845,122,102,141,-6.2,-1.8,-3.6,161,237,250,258,-3,-12,-9
407,0.0056705,147,103,152,-14.9,-6.3,-9.2,160,242,262,267,-28,-17,-10
408,0.0073974,245,343,286,55.3,50.9,155.3,129,169,198,214,-49,-67,-7
409,0.0072686,219,304,238,3.3,9.9,30,132,208,235,247,11,4,-1
410,0.010366,129,232,205,-2.7,3.5,9.9,133,209,227,234,-13,-2,-19
411,0.0072815,87,190,179,-5.4,-1.2,-3.8,134,212,223,228,-13,-7,-3
412,0.003975,81,142,164,-7.1,-9.9,-18.9,139,211,230,244,-4,6,-17
413,0.0032738,57,87,116,-2.1,-8.1,-18,142,207,229,231,-20,-16,-10
414,0.0075308,63,57,103,-4.8,-5.2,-13,152,225,240,239,-1,-4,-23
415,0.012477,98,76,131,-10.1,-8.4,-12.5,169,225,232,258,10,4,-16
416,0.0073019,132,77,141,-8.7,-8.5,-8.7,169,210,239,245,-3,-9,-8
417,0.0062276,149,94,133,-4.3,2.2,1.4,160,233,257,258,-9,-26,-3
418,0.010141,153,117,132,-4.9,1.1,-0.5,170,243,261,273,-23,-21,-16
419,0.0088365,291,385,292,51.8,30.5,77.9,129,169,198,214,-29,-37,-3
420,0.0061263,180,275,214,2.3,2.6,23.6,132,208,235,247,-5,-17,6
421,0.0082844,109,214,171,-1.3,2.7,14.2,133,209,227,234,-23,-31,-4
422,0.0044537,95,210,179,-4.2,1.3,3.6,134,212,223,228,-9,5,-17
423,0.0030962,89,143,166,-8.6,-7.9,-14,139,211,230,244,-26,-18,-4
424,0.0035494,74,86,124,-3.9,-7.4,-15.5,142,207,229,231,-21,-30,5
425,0.0076772,71,73,129,-4.7,-4,-12,152,225,240,239,-3,8,-25
426,0.007149,96,80,148,-10.1,-7.9,-13.1,169,225,232,258,5,12,-18
427,0.0051399,136,71,146,-11.2,-10.1,-11.8,169,210,239,245,-2,-21,-4
428,0.0063323,160,83,117,-10.7,-0.5,-0.7,160,233,257,258,-5,-26,-4
429,0.015478,138,112,113,-9.1,1.8,1.1,170,243,261,273,-6,-24,-18
430,0.0063638,242,409,309,49.5,28.8,38.5,176,199,236,255,3,-9,-5
431,0.0043999,118,206,182,1.4,-2.8,13.5,167,208,225,236,-18,-23,-1
432,0.0044107,82,176,149,0.9,0.5,13.9,171,211,224,226,-22,-34,4
433,0.0039353,93,203,174,-1,1.7,10.6,181,220,231,229,-7,-20,5
434,0.0035267,79,128,142,-9.5,-7.3,-4.5,179,213,224,225,-7,-11,-7
435,0.0040961,74,81,112,-7.1,-8.5,-8.6,167,217,240,242,-12,-12,-5
436,0.0048836,70,91,146,-5.9,-5.2,-8.4,180,231,259,258,9,6,-20
437,0.004521,71,89,158,-8.8,-7.2,-9.6,192,222,246,260,9,11,-16
438,0.0059396,110,75,145,-10.6,-10.4,-10.8,212,224,245,242,-8,-31,2
439,0.0081779,175,79,104,-16,-6.4,-5.7,195,237,253,264,-11,-36,1
440,0.012411,143,100,93,-17.7,-2.4,-1.8,211,236,264,275,-24,-41,-10
441,0.0086532,83,214,169,-224.3,-224.3,-224.3,124,89,100,92,54,66,-17
442,0.0099446,194,317,495,65.1,87.8,188.4,113,174,205,208,-31,-15,-20
443,0.014881,263,403,483,14.5,27.6,65.2,118,199,226,244,-22,-34,-14
444,0.012406,160,219,196,-7.6,-2.4,6.4,145,230,263,281,-3,-13,-4
445,0.0070041,92,69,111,-2.1,-6.3,-11.4,142,223,260,264,4,-6,-7
446,0.0059563,74,68,125,0.9,-5,-6,147,186,233,230,-6,-11,-8
447,0.0061402,74,90,110,-4.2,-11.1,-4.5,152,190,231,239,-12,-16,-7
448,0.0058168,91,76,122,-7,-10.9,-4.3,146,196,222,243,-32,-33,-2
449,0.0051421,106,60,143,-7.3,-6.4,-1.1,150,205,223,241,-19,-16,-3
450,0.0058064,137,104,147,-3.2,1.7,4.6,148,219,239,241,-2,-12,-7
451,0.015367,139,137,129,-7.4,-1.2,-0.7,151,219,238,257,1,-17,0
452,0.0062926,82,150,199,-243.5,-243.5,-243.5,127,129,134,127,40,52,-8
453,0.0071681,221,341,456,56.4,78.8,183.7,121,179,198,213,-44,-40,-7
454,0.013672,301,416,448,13,27.8,71.7,124,197,222,241,-17,-19,-6
455,0.012967,176,217,194,-6.9,1.6,16.9,143,218,246,270,-2,-2,-7
456,0.0078436,122,87,120,-8.7,-7.4,-8.2,143,207,236,245,-2,-10,5
457,0.0053631,109,84,127,-6.1,-6.9,-7.1,152,200,220,231,-13,-9,-11
458,0.0058069,73,75,116,-4.6,-9.5,-5.6,155,210,216,234,-21,-10,-22
459,0.0084602,79,59,132,-6.3,-9.1,-5.3,143,206,225,240,-2,-13,-5
460,0.01194,104,52,152,-7.2,-6.1,-3.4,156,206,231,232,-5,-8,-5
461,0.011117,148,91,142,-2.6,1.6,2.9,152,210,243,242,-8,-14,-7
462,0.020626,145,122,134,-4.5,0.2,1.1,157,218,236,256,-2,-7,-10
463,0.0077205,120,159,166,-206.4,-206.4,-206.4,127,129,134,127,52,43,7
464,0.0084728,254,317,330,52.3,42.3,117.2,121,179,198,213,-42,-52,5
465,0.0091025,235,198,419,15.4,18.1,52,124,197,222,241,-10,-21,-11
466,0.0085199,142,176,151,2.7,8.7,26.3,143,218,246,270,-2,-2,-11
467,0.0075554,73,79,86,-8,-1,2.7,143,207,236,245,-8,-5,3
468,0.0066385,76,83,91,-11.7,-6.1,-7.3,152,200,220,231,-16,-14,-7
469,0.0066501,66,42,87,-3.8,-5.1,-7.6,155,210,216,234,-13,-11,-11
470,0.0087034,71,24,114,-1.9,-3.5,-2.7,143,206,225,240,-2,-12,2
471,0.013907,92,31,143,-4.8,-3.7,-1.2,156,206,231,232,-15,-27,11
472,0.016484,146,77,151,-4,-3,1.5,152,210,243,242,-8,-11,-15
473,0.016293,152,94,146,-2.1,-2.1,3.7,157,218,236,256,4,4,-13
474,0.012279,117,159,160,-179.8,-179.8,229.7,109,162,182,167,12,19,-4
475,0.012043,453,486,535,45,23.1,67.4,123,175,195,205,-59,-62,-6
476,0.0075793,251,213,213,13.3,6.1,31.3,132,184,218,235,-13,-25,-8
477,0.0053863,119,145,153,7.2,6,22.6,141,217,229,253,-12,-18,3
478,0.0073415,43,67,81,-2,3.4,10.7,139,208,227,235,0,1,-9
479,0.0091445,47,74,85,-9.5,-3.8,-0.8,147,213,219,235,-6,-9,0
480,0.006033,48,35,77,-5.8,-5.3,-7.3,154,217,213,228,-6,-17,-3
481,0.004189,63,22,100,-3.5,-3.7,-3.4,152,208,225,237,-16,-21,-4
482,0.0058968,81,27,125,-6.9,-5.2,-3.4,158,208,231,237,-18,-43,5
483,0.017684,121,64,145,-10.9,-9.9,-4.9,155,220,245,254,6,-3,-17
484,0.019778,138,87,139,-8.4,-8.9,-2.1,163,233,242,259,11,-5,-8
485,0.013853,100,154,208,-159.2,-159.2,145.3,109,162,182,167,-28,-28,-7
486,0.015786,396,422,509,35.8,16.3,34.4,123,175,195,205,-64,-69,-9
487,0.0086391,235,246,249,8.9,-1.5,14.5,132,184,218,235,-4,-13,-3
488,0.0053207,114,137,174,7.2,1,16.7,141,217,229,253,-7,-19,-5
489,0.009095,47,69,93,1.6,4.4,17,139,208,227,235,1,-2,-6
490,0.010258,52,67,93,-7.6,-2.8,6.9,147,213,219,235,-10,-5,-7
491,0.0043443,47,31,80,-9.9,-7.4,-3.5,154,217,213,228,-7,-13,-11
492,0.0030114,58,30,96,-7.7,-5.9,-3.2,152,208,225,237,-13,-19,-8
493,0.0044958,74,41,113,-9.8,-7.9,-5.8,158,208,231,237,-27,-44,-9
494,0.010822,92,59,141,-16.8,-14.2,-11.2,155,220,245,254,-5,-13,-8
495,0.010661,115,87,144,-16.9,-14.7,-10.6,163,233,242,259,9,-14,-8
496,0.0082405,94,209,301,247.9,291.4,208.8,101,166,199,191,-51,-60,-11
497,0.01372,161,467,475,26.5,26.8,23,127,179,201,213,-48,-56,-13
498,0.012872,179,240,295,6.4,2.4,2.4,139,198,226,243,14,-2,-1
499,0.008966,106,146,184,3.1,-2.4,3.4,139,214,221,231,5,5,-18
500,0.0077052,77,100,124,-0.4,-3.4,10.1,143,209,227,231,-4,-8,-2
501,0.0062254,78,75,101,-4.3,-5.4,7.5,145,211,229,238,-1,7,-23
502,0.0045293,76,41,95,-10.6,-8.7,2.9,151,206,223,222,-6,-9,-6
503,0.0056772,88,68,117,-9.6,-7.3,2.7,164,216,226,240,-8,-22,-5
504,0.0064066,89,92,126,-7.3,-6.5,0.1,161,214,226,241,-27,-38,-13
505,0.0042763,95,83,140,-13,-7.8,-9.2,159,224,244,255,-22,-36,10
506,0.0040548,116,96,155,-21.2,-11.9,-13.6,157,238,260,265,-8,-28,-6
507,0.0072224,104,239,290,137.2,215,262.9,101,166,199,191,-49,-59,-22
508,0.010647,176,504,470,18.8,26.5,28.8,127,179,201,213,-13,-28,-14
509,0.014951,147,237,258,4.3,5,3.4,139,198,226,243,5,17,-15
510,0.012469,90,152,177,0.3,-2.7,-2.5,139,214,221,231,-8,14,-26
511,0.0071224,73,118,131,-2.5,-7.6,-2.3,143,209,227,231,7,1,-8
512,0.0052775,61,78,95,-2.4,-7.2,-1.4,145,211,229,238,-3,0,-12
513,0.0062541,72,48,91,-7.2,-7.2,-1.1,151,206,223,222,-18,-21,-3
514,0.010423,95,81,121,-8.3,-7.1,0,164,216,226,240,7,-2,-10
515,0.011354,106,104,133,-4.5,-5,1.5,161,214,226,241,-1,0,-18
516,0.0051015,122,102,141,-6.2,-1.8,-3.6,159,224,244,255,-25,-42,3
517,0.0043922,147,103,152,-14.9,-6.3,-9.2,157,238,260,265,-26,-30,-7
518,0.0087494,245,343,286,55.3,50.9,155.3,119,175,199,206,-40,-55,-17
519,0.0080876,219,304,238,3.3,9.9,30,134,205,215,228,8,-11,-4
520,0.010477,129,232,205,-2.7,3.5,9.9,135,209,229,243,-12,-2,-20
521,0.0097054,87,190,179,-5.4,-1.2,-3.8,132,211,231,230,-12,-12,-15
522,0.0056925,81,142,164,-7.1,-9.9,-18.9,151,214,239,233,4,4,-14
523,0.0052153,57,87,116,-2.1,-8.1,-18,151,213,228,242,-9,-27,9
524,0.0063929,63,57,103,-4.8,-5.2,-13,144,210,234,232,-13,-24,-1
525,0.01181,98,76,131,-10.1,-8.4,-12.5,159,227,236,254,5,1,-5
526,0.01218,132,77,141,-8.7,-8.5,-8.7,160,221,232,245,-2,6,-16
527,0.0070898,149,94,133,-4.3,2.2,1.4,164,231,243,253,-21,-26,-15
528,0.0092961,153,117,132,-4.9,1.1,-0.5,155,243,269,275,-22,-18,-16
529,0.0084607,291,385,292,51.8,30.5,77.9,119,175,199,206,-25,-37,0
530,0.0050046,180,275,214,2.3,2.6,23.6,134,205,215,228,22,0,0
531,0.0064267,109,214,171,-1.3,2.7,14.2,135,209,229,243,-14,-37,4
532,0.005589,95,210,179,-4.2,1.3,3.6,132,211,231,230,-13,-7,-13
533,0.0042243,89,143,166,-8.6,-7.9,-14,151,214,239,233,-17,-17,-10
534,0.0041417,74,86,124,-3.9,-7.4,-15.5,151,213,228,242,3,-20,0
535,0.0060927,71,73,129,-4.7,-4,-12,144,210,234,232,-1,-11,-10
536,0.0063798,96,80,148,-10.1,-7.9,-13.1,159,227,236,254,17,4,-3
