Ind#,TDose,T1 Pre,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pre,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pre,T2w Pos1,T2w Pos2,T2w Pos3
49,17.09,1321,1358,1355,1323,93.9,94.3,91.3,92,107,316,345,375,102,150,149,152
50,10.059,1325,1388,1336,1337,108.8,94.8,93.9,96.6,109,289,334,364,104,150,155,150
51,6.9256,1313,1407,1332,1341,109.8,95.6,92.6,97,116,274,330,351,93,123,124,131
52,4.9551,1294,1401,1327,1330,108.5,96,89.1,95.2,121,289,341,376,75,185,194,176
53,43.246,1166,1267,1265,1215,63.9,68.2,66.4,66.4,113,163,170,187,53,116,105,126
54,36.231,1184,1278,1300,1254,69.5,80.9,75.9,76.9,110,255,241,278,78,155,123,130
55,49.677,1300,1343,1356,1327,85.6,93.6,90.6,90.5,120,385,412,426,102,169,144,126
56,28.593,1330,1368,1366,1334,92,93.9,90.9,92.4,116,403,437,455,127,136,138,126
57,11.555,1334,1386,1344,1329,106.6,92.7,93.2,98.6,117,337,370,380,123,140,152,128
58,6.2211,1316,1383,1321,1324,109.3,91.6,92.6,99.1,124,321,381,402,125,135,143,130
59,3.7523,1290,1374,1309,1318,108.2,91.5,89.6,97,123,364,429,467,79,137,139,146
60,15.649,1116,1309,1289,1260,59.4,64.8,70.6,74.4,113,163,170,187,55,117,106,140
61,10.872,1126,1324,1326,1280,67.7,76,79.2,83.6,110,255,241,278,59,119,129,139
62,17.898,1271,1383,1388,1361,89.4,98.1,97.6,99,120,385,412,426,83,150,143,139
63,17.429,1322,1395,1388,1368,95,100.7,98.6,99.6,116,403,437,455,93,135,139,145
64,8.6242,1330,1390,1370,1341,102.9,99.3,98.2,99,117,337,370,380,99,148,149,155
65,3.6438,1319,1373,1347,1334,109.2,99,100.1,98.8,124,321,381,402,105,141,134,157
66,2.2139,1306,1350,1329,1325,113.1,97.9,97.4,96.2,123,364,429,467,61,139,144,159
67,13.026,1103,1289,1268,1275,57.7,65.4,67.5,74.1,111,170,159,180,65,106,122,122
68,5.3607,1110,1295,1296,1272,65.6,72.6,76.3,80.9,116,242,249,259,45,98,118,138
69,6.4097,1231,1378,1382,1346,89.7,96.5,97.6,97.4,123,356,386,397,55,144,146,168
70,6.4747,1284,1397,1387,1364,96.5,103.5,102,100.5,125,371,392,424,51,152,160,172
71,4.6489,1312,1379,1358,1334,101.6,101.4,101,98.1,119,275,296,317,71,152,154,180
72,2.3588,1313,1361,1344,1325,107.8,101.2,101.5,96.3,122,180,201,215,73,144,152,172
73,6.2975,1105,1266,1259,1252,63.7,72.1,71.8,77,116,242,249,259,61,95,103,122
74,8.0132,1197,1353,1354,1305,87.3,91.3,96.3,94.1,123,356,386,397,59,129,141,146
75,7.4709,1249,1391,1378,1339,97.6,101,102.8,98.9,125,371,392,424,53,141,155,144
76,4.6155,1298,1372,1351,1320,101.5,101.1,104.1,96.7,119,275,296,317,71,135,151,148
77,6.0106,1098,1261,1226,1201,57.7,76,66.2,73.8,118,195,214,206,75,86,100,100
78,5.286,1180,1318,1298,1236,76.6,85.9,89.5,90.4,122,200,217,239,51,108,110,104
79,6.3444,1242,1360,1342,1288,93.4,89.4,99.4,98.1,149,224,237,264,49,114,128,114
80,18.136,1250,1289,1255,1210,70.8,69.9,74.5,74.3,140,138,150,153,73,89,89,99
81,11.717,1278,1350,1277,1254,76.5,78.7,87.4,86.5,142,151,159,176,76,115,121,124
82,8.1679,1322,1382,1295,1290,88.6,82.6,88.4,94.7,114,184,200,226,73,132,132,127
83,4.8487,1320,1416,1331,1332,96.9,87.7,91.3,95.5,125,208,241,256,84,130,133,146
84,3.5139,1384,1578,1536,1508,114.3,113.1,127.9,112.8,118,178,214,237,79,103,109,113
85,19.395,1229,1216,1208,1188,65.3,67.5,63.4,65.4,148,140,157,167,66,54,73,92
86,13.852,1239,1280,1259,1241,70.8,80.5,75.5,76.6,148,146,157,180,46,94,97,97
87,13.367,1307,1361,1338,1311,85.4,92.2,91,92.2,119,179,183,216,57,100,107,97
88,12.004,1318,1357,1331,1317,94.8,91.3,92.2,93.1,121,245,274,295,81,133,133,126
89,9.4635,1325,1422,1365,1370,112.2,99.8,99.9,96.2,113,250,291,315,76,126,144,122
90,6.7299,1330,1461,1392,1388,113.6,104.3,100.3,97.3,110,217,264,288,36,170,156,151
91,5.4462,1322,1446,1377,1356,111.3,103.2,94.2,96,122,195,225,244,30,273,269,262
92,44.753,1200,1226,1229,1196,64.7,68.2,62.9,64.2,148,140,157,167,44,26,76,108
93,39.457,1214,1260,1271,1241,69.8,81,73.5,74.1,148,146,157,180,44,100,105,87
94,30.295,1301,1346,1349,1317,84.9,94.3,89.4,89.4,119,179,183,216,59,98,107,98
95,15.549,1321,1358,1355,1323,93.9,94.3,91.3,92,121,245,274,295,70,130,141,129
96,13.318,1325,1388,1336,1337,108.8,94.8,93.9,96.6,113,250,291,315,68,144,156,146
97,12.221,1313,1407,1332,1341,109.8,95.6,92.6,97,110,217,264,288,47,130,137,142
98,8.7797,1294,1401,1327,1330,108.5,96,89.1,95.2,122,195,225,244,36,228,234,221
99,112.29,1166,1267,1265,1215,63.9,68.2,66.4,66.4,125,146,159,177,45,61,96,123
100,128.87,1184,1278,1300,1254,69.5,80.9,75.9,76.9,129,147,161,187,57,123,120,115
101,82.668,1300,1343,1356,1327,85.6,93.6,90.6,90.5,113,184,172,203,65,127,127,118
102,28.098,1330,1368,1366,1334,92,93.9,90.9,92.4,120,285,310,323,63,130,128,137
103,14.22,1334,1386,1344,1329,106.6,92.7,93.2,98.6,117,314,356,372,55,137,155,145
104,10.746,1316,1383,1321,1324,109.3,91.6,92.6,99.1,119,311,366,385,53,135,138,136
105,7.2462,1290,1374,1309,1318,108.2,91.5,89.6,97,139,288,353,375,32,175,166,170
106,31.714,1116,1309,1289,1260,59.4,64.8,70.6,74.4,125,146,159,177,59,108,95,114
107,35.132,1126,1324,1326,1280,67.7,76,79.2,83.6,129,147,161,187,55,98,117,110
108,40.486,1271,1383,1388,1361,89.4,98.1,97.6,99,113,184,172,203,69,112,117,114
109,25.682,1322,1395,1388,1368,95,100.7,98.6,99.6,120,285,310,323,53,122,125,123
110,13.619,1330,1390,1370,1341,102.9,99.3,98.2,99,117,314,356,372,45,144,154,134
111,6.8924,1319,1373,1347,1334,109.2,99,100.1,98.8,119,311,366,385,47,150,137,148
112,4.2276,1306,1350,1329,1325,113.1,97.9,97.4,96.2,139,288,353,375,33,142,141,154
113,18.211,1103,1289,1268,1275,57.7,65.4,67.5,74.1,112,158,163,169,58,125,119,94
114,8.4328,1110,1295,1296,1272,65.6,72.6,76.3,80.9,117,179,179,195,58,74,99,103
115,10.65,1231,1378,1382,1346,89.7,96.5,97.6,97.4,108,242,242,259,60,88,113,129
116,10.022,1284,1397,1387,1364,96.5,103.5,102,100.5,118,370,418,438,60,143,147,141
117,7.1648,1312,1379,1358,1334,101.6,101.4,101,98.1,118,376,430,459,62,151,135,151
118,4.3135,1313,1361,1344,1325,107.8,101.2,101.5,96.3,122,346,396,416,67,125,141,138
119,9.6593,1105,1266,1259,1252,63.7,72.1,71.8,77,117,179,179,195,57,69,73,93
120,10.079,1197,1353,1354,1305,87.3,91.3,96.3,94.1,108,242,242,259,45,88,98,109
121,9.8543,1249,1391,1378,1339,97.6,101,102.8,98.9,118,370,418,438,39,124,132,134
122,6.4206,1298,1372,1351,1320,101.5,101.1,104.1,96.7,118,376,430,459,69,108,121,133
123,14.052,1098,1261,1226,1201,57.7,76,66.2,73.8,134,207,197,204,59,70,80,92
124,8.8149,1180,1318,1298,1236,76.6,85.9,89.5,90.4,127,296,319,324,57,87,88,89
125,9.7733,1242,1360,1342,1288,93.4,89.4,99.4,98.1,135,384,446,483,45,77,107,109
126,8.3878,1250,1289,1255,1210,70.8,69.9,74.5,74.3,116,97,94,121,61,84,66,86
127,5.3934,1278,1350,1277,1254,76.5,78.7,87.4,86.5,120,139,147,159,42,84,75,87
128,4.1188,1322,1382,1295,1290,88.6,82.6,88.4,94.7,117,137,142,159,50,96,90,94
129,2.8299,1320,1416,1331,1332,96.9,87.7,91.3,95.5,133,134,139,153,63,98,101,100
130,2.1649,1384,1578,1536,1508,114.3,113.1,127.9,112.8,134,175,194,200,44,56,58,67
131,17.756,1229,1216,1208,1188,65.3,67.5,63.4,65.4,94,121,104,136,52,59,65,75
132,6.74,1239,1280,1259,1241,70.8,80.5,75.5,76.6,121,136,145,150,34,64,80,82
133,4.737,1307,1361,1338,1311,85.4,92.2,91,92.2,110,143,143,146,44,90,101,110
134,4.7288,1318,1357,1331,1317,94.8,91.3,92.2,93.1,135,141,156,162,49,99,107,109
135,5.4437,1325,1422,1365,1370,112.2,99.8,99.9,96.2,131,198,219,237,34,62,98,78
136,4.7942,1330,1461,1392,1388,113.6,104.3,100.3,97.3,123,176,210,240,30,54,69,56
137,4.2068,1322,1446,1377,1356,111.3,103.2,94.2,96,110,162,181,190,23,189,181,166
138,21.114,1200,1226,1229,1196,64.7,68.2,62.9,64.2,94,121,104,136,40,31,47,86
139,14.199,1214,1260,1271,1241,69.8,81,73.5,74.1,121,136,145,150,34,80,74,84
140,8.6894,1301,1346,1349,1317,84.9,94.3,89.4,89.4,110,143,143,146,41,101,97,113
141,5.608,1321,1358,1355,1323,93.9,94.3,91.3,92,135,141,156,162,34,112,110,115
142,6.6776,1325,1388,1336,1337,108.8,94.8,93.9,96.6,131,198,219,237,27,107,121,109
143,8.0195,1313,1407,1332,1341,109.8,95.6,92.6,97,123,176,210,240,33,81,85,87
144,7.1813,1294,1401,1327,1330,108.5,96,89.1,95.2,110,162,181,190,21,177,167,164
145,48.023,1166,1267,1265,1215,63.9,68.2,66.4,66.4,96,136,125,152,54,55,53,93
146,66.292,1184,1278,1300,1254,69.5,80.9,75.9,76.9,131,138,158,171,54,86,78,107
147,30.393,1300,1343,1356,1327,85.6,93.6,90.6,90.5,123,135,141,140,53,98,90,97
148,9.8425,1330,1368,1366,1334,92,93.9,90.9,92.4,134,161,164,185,38,132,100,119
149,6.9653,1334,1386,1344,1329,106.6,92.7,93.2,98.6,127,203,227,250,38,123,127,123
150,7.308,1316,1383,1321,1324,109.3,91.6,92.6,99.1,116,231,266,304,43,112,116,113
151,7.2072,1290,1374,1309,1318,108.2,91.5,89.6,97,117,204,249,256,19,161,155,164
152,16.303,1116,1309,1289,1260,59.4,64.8,70.6,74.4,96,136,125,152,50,96,66,104
153,26.748,1126,1324,1326,1280,67.7,76,79.2,83.6,131,138,158,171,58,77,68,98
154,24.169,1271,1383,1388,1361,89.4,98.1,97.6,99,123,135,141,140,50,92,84,100
155,10.962,1322,1395,1388,1368,95,100.7,98.6,99.6,134,161,164,185,43,108,101,110
156,7.1572,1330,1390,1370,1341,102.9,99.3,98.2,99,127,203,227,250,37,119,136,116
157,5.9434,1319,1373,1347,1334,109.2,99,100.1,98.8,116,231,266,304,39,133,136,128
158,4.9715,1306,1350,1329,1325,113.1,97.9,97.4,96.2,117,204,249,256,29,142,140,156
159,8.0799,1103,1289,1268,1275,57.7,65.4,67.5,74.1,118,119,139,144,35,104,85,97
160,6.2114,1110,1295,1296,1272,65.6,72.6,76.3,80.9,136,146,159,180,56,72,64,74
161,7.1374,1231,1378,1382,1346,89.7,96.5,97.6,97.4,131,148,159,172,41,74,97,117
162,5.9107,1284,1397,1387,1364,96.5,103.5,102,100.5,125,193,195,224,41,101,128,109
163,4.8951,1312,1379,1358,1334,101.6,101.4,101,98.1,118,269,320,330,35,125,128,119
164,4.3829,1313,1361,1344,1325,107.8,101.2,101.5,96.3,113,327,366,394,48,133,146,129
165,6.2495,1105,1266,1259,1252,63.7,72.1,71.8,77,136,146,159,180,51,70,82,76
166,6.4454,1197,1353,1354,1305,87.3,91.3,96.3,94.1,131,148,159,172,47,115,129,122
167,6.6722,1249,1391,1378,1339,97.6,101,102.8,98.9,125,193,195,224,39,147,147,140
168,5.1446,1298,1372,1351,1320,101.5,101.1,104.1,96.7,118,269,320,330,52,107,118,122
169,13.461,1098,1261,1226,1201,57.7,76,66.2,73.8,132,172,176,195,31,65,81,75
170,7.1849,1180,1318,1298,1236,76.6,85.9,89.5,90.4,130,195,211,228,45,118,117,105
171,7.5191,1242,1360,1342,1288,93.4,89.4,99.4,98.1,138,247,276,291,35,116,122,122
