Ind#,TDose,T1 Pre,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pre,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pre,T2w Pos1,T2w Pos2,T2w Pos3
85,15.823,1144,1299,1308,1312,52.1,56.1,69.1,68.2,201,364,423,417,87,81,50,49
86,23.449,1177,1218,1237,1236,45.8,50,55.7,62.6,210,396,413,422,102,71,49,59
87,66.114,1252,1224,1251,1256,49.4,48.2,50.1,55.1,200,395,405,419,110,77,66,65
88,177.04,1545,1345,1374,1477,90.7,53.2,59.2,60.3,199,414,422,403,124,87,65,46
89,2.2449,1429,1610,1552,1474,74.1,86.5,102.6,76.3,214,442,531,539,110,100,79,64
90,5.6781,1323,1555,1522,1460,65.9,80,95.6,71.7,200,423,458,456,99,95,63,57
91,12.112,1176,1336,1354,1309,56.7,58.7,67.6,67,201,364,423,417,102,75,61,46
92,23.672,1186,1255,1284,1268,50.4,51.6,55.9,59.9,210,396,413,422,106,86,54,52
93,61.446,1243,1246,1284,1298,50.2,50.3,50.8,52.8,200,395,405,419,104,86,69,55
94,111.68,1540,1344,1381,1474,91.5,58.7,61.2,59.8,199,414,422,403,110,92,76,50
95,1.914,1409,1568,1537,1524,83,79.8,89.8,85.7,213,448,487,520,95,82,71,51
96,4.8203,1346,1519,1491,1439,67.3,77.7,84.7,84.3,200,412,405,416,93,81,66,68
97,9.0023,1230,1388,1406,1296,55.3,63.5,67.7,65.4,204,374,407,399,99,63,63,48
98,20.275,1212,1332,1359,1309,58.7,54.6,60.8,54.7,214,400,403,409,113,76,63,47
99,69.097,1252,1304,1322,1341,62,50.8,57.6,53.1,215,396,385,396,109,73,68,52
100,219.18,1570,1354,1355,1431,82.9,64.1,63.7,67.5,198,421,399,395,101,82,65,49
101,2.1252,1406,1554,1536,1572,83.6,80.1,85.6,97.4,213,448,487,520,91,82,71,56
102,4.947,1342,1518,1481,1471,71.7,77.4,82.1,97.3,200,412,405,416,100,69,71,63
103,11.522,1230,1398,1395,1313,53,64.1,69.7,68.4,204,374,407,399,100,69,48,52
104,23.751,1209,1346,1357,1312,56.2,55.1,64,55.4,214,400,403,409,112,71,57,47
105,100.6,1249,1317,1313,1339,64.4,50.5,61.7,53.9,215,396,385,396,104,75,63,57
106,571.93,1596,1345,1313,1402,86.1,61.1,64.3,71.6,198,421,399,395,99,80,62,47
107,5.3088,1337,1537,1482,1527,73.3,79.4,80.7,109.2,196,371,397,398,107,85,77,50
108,14.229,1209,1407,1376,1332,53.6,65,69.7,73.5,216,393,427,420,101,86,50,50
109,26.621,1194,1344,1331,1305,52.1,56.6,64.7,59.8,207,392,420,404,98,78,48,47
110,98.426,1245,1309,1291,1311,60.2,51.4,63,57.3,217,392,408,390,100,71,60,49
111,524.45,1628,1324,1278,1349,94.9,59.7,65.7,71.2,208,380,398,395,100,86,75,54
112,3.5003,1340,1582,1525,1627,68.7,87.9,83.4,120.3,196,371,397,398,96,63,55,40
113,7.2205,1206,1406,1375,1387,61.4,66.3,67.8,78.6,216,393,427,420,104,91,86,47
114,13.058,1213,1326,1307,1298,54.8,58.7,61.8,73.1,207,392,420,404,109,76,65,47
115,47.776,1303,1291,1276,1232,54.6,54.3,57.5,71.7,217,392,408,390,123,73,68,45
116,224.81,1882,1302,1308,1189,107.1,61.7,61.9,68.5,208,380,398,395,112,96,68,50
117,1.2903,1347,1596,1555,1619,69,92.2,90.4,115.3,198,395,435,427,89,21,26,14
118,2.6079,1223,1388,1393,1398,62.8,64.8,67.5,74,211,431,449,454,108,93,88,40
119,8.4041,1250,1316,1323,1311,59.3,58.3,60.9,72.5,212,412,426,420,108,86,75,50
120,2128.8,1362,1294,1293,1216,58.6,55.1,56.4,72.3,213,405,413,403,113,87,74,50
121,93.644,1926,1336,1364,1153,108.4,62.7,58.4,68.7,216,380,410,421,98,90,67,52
122,1.4906,1223,1345,1382,1382,55.2,64.5,67.2,66.1,211,431,449,454,87,89,66,64
123,4.7885,1276,1303,1338,1316,60.8,58.5,61.2,65.3,212,412,426,420,102,82,61,47
124,13.125,1408,1308,1338,1250,70.6,58,59.6,64,213,405,413,403,99,83,60,53
125,3.9699,1072,1259,1273,1367,43.6,50.1,56.1,56.3,210,292,321,330,101,94,70,66
126,5.8121,1082,1183,1193,1245,52.1,43.8,50.1,45.4,212,323,330,345,105,98,74,60
127,38.309,1165,1154,1167,1117,62.6,41.8,47.6,43.3,206,307,334,332,129,86,63,49
128,215.46,1568,1317,1280,1115,81.9,53.2,54.2,52.9,199,328,346,337,155,100,82,51
129,4.1147,1178,1322,1328,1453,55.1,56.3,67.4,77.9,199,542,572,575,104,109,81,77
130,7.4802,1090,1253,1259,1401,46.7,52,55.3,56.9,220,344,383,400,108,83,53,47
131,21.652,1099,1207,1204,1255,46.1,47.5,49.5,54.9,212,368,365,396,107,91,79,59
132,188.46,1180,1195,1183,1136,51,43.2,46.4,55.6,208,367,380,393,136,85,63,53
133,520.48,1580,1364,1355,1092,80.9,48.3,50.8,56.9,208,381,402,400,152,111,77,51
134,1.8623,1236,1404,1373,1424,60.6,70.8,81.1,89.3,196,580,628,617,156,149,133,104
135,5.1154,1177,1341,1335,1435,52.1,60.9,71,76.2,199,542,572,575,99,116,102,76
136,11.938,1112,1228,1253,1343,48.6,51.5,53.2,56.1,220,344,383,400,113,72,72,55
137,33.867,1134,1191,1206,1219,48.4,47.8,46.6,57.8,212,368,365,396,107,87,85,57
138,394,1216,1200,1195,1142,49.6,44.3,44.1,61.3,208,367,380,393,121,79,39,47
139,1476.2,1580,1360,1368,1154,77.4,49.5,51.1,58.1,208,381,402,400,129,104,67,53
140,2.5719,1285,1475,1447,1437,66.9,79.6,88.4,91,206,594,667,651,139,136,141,91
141,7.9393,1193,1397,1390,1447,52.8,69.2,78.3,76.3,205,540,593,595,87,95,96,61
142,17.844,1121,1219,1248,1289,46.8,52.3,55,58.4,202,371,408,421,109,75,79,59
143,173.53,1162,1176,1197,1179,49.4,47.6,47.1,59.5,191,391,392,407,105,95,83,52
144,795.78,1249,1200,1198,1148,52.7,44.9,44.3,64.6,190,383,394,411,107,81,62,44
145,4958.6,1573,1356,1371,1248,74.8,50.7,53.4,59.8,196,382,412,410,123,91,76,56
146,3.8312,1399,1597,1552,1481,77.7,91.3,101.4,86.5,206,594,667,651,166,138,126,102
147,19.764,1256,1525,1510,1513,68.7,79.1,96.1,75.5,205,540,593,595,110,103,85,69
148,28.724,1123,1260,1271,1295,46.8,54.6,67.6,67,202,371,408,421,114,97,52,44
149,61.184,1171,1191,1202,1206,45.1,48.4,54.5,63.3,191,391,392,407,92,92,69,54
150,2241.8,1265,1212,1222,1211,51.9,45.9,48.9,59,190,383,394,411,111,94,75,54
151,12377,1559,1351,1370,1435,83.9,50.2,58,61.8,196,382,412,410,117,102,67,64
152,6.7983,1428,1618,1560,1475,75.1,90,104.5,79.8,212,534,634,644,211,171,141,111
153,26.22,1294,1558,1526,1497,70.1,80.1,99.3,73,210,458,543,546,122,127,104,74
154,40.234,1144,1299,1308,1312,52.1,56.1,69.1,68.2,194,394,430,433,114,102,71,51
155,93.534,1177,1218,1237,1236,45.8,50,55.7,62.6,193,404,434,421,100,79,48,59
156,4736.4,1252,1224,1251,1256,49.4,48.2,50.1,55.1,197,399,425,434,124,102,66,63
157,19298,1545,1345,1374,1477,90.7,53.2,59.2,60.3,194,398,443,429,123,118,66,65
158,5.3434,1429,1610,1552,1474,74.1,86.5,102.6,76.3,212,534,634,644,183,150,118,77
159,16.595,1323,1555,1522,1460,65.9,80,95.6,71.7,210,458,543,546,103,111,95,69
160,33.323,1176,1336,1354,1309,56.7,58.7,67.6,67,194,394,430,433,106,76,79,49
161,107.27,1186,1255,1284,1268,50.4,51.6,55.9,59.9,193,404,434,421,105,88,59,50
162,3133.2,1243,1246,1284,1298,50.2,50.3,50.8,52.8,197,399,425,434,118,86,72,51
163,26691,1540,1344,1381,1474,91.5,58.7,61.2,59.8,194,398,443,429,117,101,85,57
164,4.1369,1409,1568,1537,1524,83,79.8,89.8,85.7,210,536,580,614,167,143,120,85
165,19.63,1346,1519,1491,1439,67.3,77.7,84.7,84.3,213,469,513,515,93,103,82,72
166,20.718,1230,1388,1406,1296,55.3,63.5,67.7,65.4,211,415,433,424,91,84,66,45
167,82.872,1212,1332,1359,1309,58.7,54.6,60.8,54.7,204,401,427,409,97,83,66,40
168,2221,1252,1304,1322,1341,62,50.8,57.6,53.1,217,407,418,417,95,73,79,53
169,42724,1570,1354,1355,1431,82.9,64.1,63.7,67.5,207,409,437,417,87,76,89,58
170,2.6098,1406,1554,1536,1572,83.6,80.1,85.6,97.4,210,536,580,614,173,147,126,102
171,8.7404,1342,1518,1481,1471,71.7,77.4,82.1,97.3,213,469,513,515,94,93,96,77
172,21.151,1230,1398,1395,1313,53,64.1,69.7,68.4,211,415,433,424,98,87,64,51
173,100.51,1209,1346,1357,1312,56.2,55.1,64,55.4,204,401,427,409,107,74,56,47
174,2143.8,1249,1317,1313,1339,64.4,50.5,61.7,53.9,217,407,418,417,95,81,61,50
175,51896,1596,1345,1313,1402,86.1,61.1,64.3,71.6,207,409,437,417,93,78,60,47
176,7.9963,1337,1537,1482,1527,73.3,79.4,80.7,109.2,212,498,546,532,105,96,116,71
177,25.965,1209,1407,1376,1332,53.6,65,69.7,73.5,219,405,454,442,99,91,79,63
178,101.99,1194,1344,1331,1305,52.1,56.6,64.7,59.8,201,389,430,425,94,71,53,55
179,1238.5,1245,1309,1291,1311,60.2,51.4,63,57.3,214,380,416,402,101,79,56,39
180,20116,1628,1324,1278,1349,94.9,59.7,65.7,71.2,213,380,427,409,98,78,57,42
181,4.5207,1340,1582,1525,1627,68.7,87.9,83.4,120.3,212,498,546,532,102,83,67,56
182,10.648,1206,1406,1375,1387,61.4,66.3,67.8,78.6,219,405,454,442,94,98,90,74
183,50.368,1213,1326,1307,1298,54.8,58.7,61.8,73.1,201,389,430,425,98,66,68,52
184,10402,1303,1291,1276,1232,54.6,54.3,57.5,71.7,214,380,416,402,114,74,89,48
185,28119,1882,1302,1308,1189,107.1,61.7,61.9,68.5,213,380,427,409,106,71,87,44
186,1.504,1347,1596,1555,1619,69,92.2,90.4,115.3,206,503,556,546,94,35,24,32
187,4.6118,1223,1388,1393,1398,62.8,64.8,67.5,74,201,423,459,470,108,81,73,53
188,93.233,1250,1316,1323,1311,59.3,58.3,60.9,72.5,209,398,425,438,107,86,67,52
189,28163,1362,1294,1293,1216,58.6,55.1,56.4,72.3,205,381,415,420,120,78,78,45
190,199.55,1926,1336,1364,1153,108.4,62.7,58.4,68.7,203,386,432,431,116,73,64,31
191,3.7557,1223,1345,1382,1382,55.2,64.5,67.2,66.1,201,423,459,470,111,75,66,41
192,27.412,1276,1303,1338,1316,60.8,58.5,61.2,65.3,209,398,425,438,111,80,61,50
193,55.333,1408,1308,1338,1250,70.6,58,59.6,64,205,381,415,420,111,77,46,50
194,2.4669,1201,1404,1469,1488,49.5,63.7,69.8,80.8,203,465,500,477,120,122,109,93
195,4.0082,1072,1259,1273,1367,43.6,50.1,56.1,56.3,203,389,406,393,91,91,70,70
196,7.4503,1082,1183,1193,1245,52.1,43.8,50.1,45.4,199,322,331,341,97,50,37,36
197,95.129,1165,1154,1167,1117,62.6,41.8,47.6,43.3,200,324,347,364,164,107,70,56
198,4.5113,1344,1505,1489,1555,72.5,88.5,92.4,72.7,191,416,503,481,224,147,135,98
199,3.1819,1220,1365,1357,1442,59.5,64.4,74.2,85.1,205,554,603,584,186,159,143,90
200,3.7064,1178,1322,1328,1453,55.1,56.3,67.4,77.9,210,667,703,671,115,163,167,118
201,8.0365,1090,1253,1259,1401,46.7,52,55.3,56.9,215,537,566,535,88,79,59,49
202,21.332,1099,1207,1204,1255,46.1,47.5,49.5,54.9,216,359,369,380,90,49,37,37
203,375.61,1180,1195,1183,1136,51,43.2,46.4,55.6,205,372,399,416,159,104,75,51
204,2.4282,1394,1526,1488,1493,81.4,84,94.5,78.9,191,416,503,481,290,163,148,105
205,2.7265,1236,1404,1373,1424,60.6,70.8,81.1,89.3,205,554,603,584,223,162,136,101
206,6.1451,1177,1341,1335,1435,52.1,60.9,71,76.2,210,667,703,671,118,197,171,126
207,15.01,1112,1228,1253,1343,48.6,51.5,53.2,56.1,215,537,566,535,93,68,74,56
208,63.093,1134,1191,1206,1219,48.4,47.8,46.6,57.8,216,359,369,380,97,60,70,45
209,1300.6,1216,1200,1195,1142,49.6,44.3,44.1,61.3,205,372,399,416,146,106,62,53
210,4.0129,1469,1565,1531,1452,85.6,82.7,94.6,91.5,174,431,514,518,343,210,162,136
211,3.6766,1285,1475,1447,1437,66.9,79.6,88.4,91,192,622,668,654,222,188,157,123
212,10.507,1193,1397,1390,1447,52.8,69.2,78.3,76.3,210,659,709,685,121,180,130,117
213,22.835,1121,1219,1248,1289,46.8,52.3,55,58.4,210,510,555,533,96,69,59,63
214,112.94,1162,1176,1197,1179,49.4,47.6,47.1,59.5,203,387,396,393,93,69,44,36
215,5117.4,1249,1200,1198,1148,52.7,44.9,44.3,64.6,197,385,417,424,126,97,75,55
216,4.4262,1399,1597,1552,1481,77.7,91.3,101.4,86.5,192,622,668,654,202,165,155,118
217,18.351,1256,1525,1510,1513,68.7,79.1,96.1,75.5,210,659,709,685,128,147,135,109
218,34.866,1123,1260,1271,1295,46.8,54.6,67.6,67,210,510,555,533,108,80,44,44
219,164.7,1171,1191,1202,1206,45.1,48.4,54.5,63.3,203,387,396,393,80,71,50,39
220,25151,1265,1212,1222,1211,51.9,45.9,48.9,59,197,385,417,424,120,101,93,59
221,4.6293,1428,1618,1560,1475,75.1,90,104.5,79.8,189,775,829,819,242,188,163,128
222,19.896,1294,1558,1526,1497,70.1,80.1,99.3,73,208,554,629,621,166,186,188,131
223,46.323,1144,1299,1308,1312,52.1,56.1,69.1,68.2,206,439,484,483,110,111,100,62
224,271.23,1177,1218,1237,1236,45.8,50,55.7,62.6,197,421,451,434,80,76,81,64
225,70416,1252,1224,1251,1256,49.4,48.2,50.1,55.1,201,427,468,455,109,112,93,64
226,4.3799,1429,1610,1552,1474,74.1,86.5,102.6,76.3,189,775,829,819,246,193,148,105
227,17.249,1323,1555,1522,1460,65.9,80,95.6,71.7,208,554,629,621,167,198,173,138
228,48.914,1176,1336,1354,1309,56.7,58.7,67.6,67,206,439,484,483,110,99,104,68
229,311.93,1186,1255,1284,1268,50.4,51.6,55.9,59.9,197,421,451,434,75,78,66,54
230,54776,1243,1246,1284,1298,50.2,50.3,50.8,52.8,201,427,468,455,106,85,70,53
231,2.9628,1409,1568,1537,1524,83,79.8,89.8,85.7,196,708,731,734,216,165,135,97
232,16.487,1346,1519,1491,1439,67.3,77.7,84.7,84.3,211,492,550,538,120,161,129,118
233,34.817,1230,1388,1406,1296,55.3,63.5,67.7,65.4,209,437,450,451,86,86,70,59
234,198.76,1212,1332,1359,1309,58.7,54.6,60.8,54.7,205,437,464,460,69,69,46,43
235,28851,1252,1304,1322,1341,62,50.8,57.6,53.1,200,439,460,456,95,76,75,59
236,1.9161,1406,1554,1536,1572,83.6,80.1,85.6,97.4,196,708,731,734,227,172,140,110
237,6.999,1342,1518,1481,1471,71.7,77.4,82.1,97.3,211,492,550,538,93,163,147,121
238,17.996,1230,1398,1395,1313,53,64.1,69.7,68.4,209,437,450,451,81,93,70,57
239,97.492,1209,1346,1357,1312,56.2,55.1,64,55.4,205,437,464,460,84,70,59,48
240,22653,1249,1317,1313,1339,64.4,50.5,61.7,53.9,200,439,460,456,88,93,88,61
241,4.0318,1337,1537,1482,1527,73.3,79.4,80.7,109.2,211,468,534,518,85,158,144,110
242,9.6438,1209,1407,1376,1332,53.6,65,69.7,73.5,208,444,489,480,87,102,80,59
243,63.724,1194,1344,1331,1305,52.1,56.6,64.7,59.8,206,420,470,473,90,73,72,41
244,10240,1245,1309,1291,1311,60.2,51.4,63,57.3,182,388,426,443,92,88,71,43
245,2.0131,1340,1582,1525,1627,68.7,87.9,83.4,120.3,211,468,534,518,83,132,115,89
246,5.9941,1206,1406,1375,1387,61.4,66.3,67.8,78.6,208,444,489,480,90,102,86,75
247,226.79,1213,1326,1307,1298,54.8,58.7,61.8,73.1,206,420,470,473,85,77,48,46
248,14311,1303,1291,1276,1232,54.6,54.3,57.5,71.7,182,388,426,443,97,77,71,53
249,0.9547,1347,1596,1555,1619,69,92.2,90.4,115.3,197,483,555,558,83,101,101,83
250,4.0532,1223,1388,1393,1398,62.8,64.8,67.5,74,197,445,511,516,108,79,76,58
251,130.39,1250,1316,1323,1311,59.3,58.3,60.9,72.5,196,415,460,470,87,77,51,59
252,4428.5,1362,1294,1293,1216,58.6,55.1,56.4,72.3,177,377,422,457,105,73,79,45
253,5.1106,1223,1345,1382,1382,55.2,64.5,67.2,66.1,197,445,511,516,105,85,73,54
254,29.084,1276,1303,1338,1316,60.8,58.5,61.2,65.3,196,415,460,470,85,73,84,59
255,24.597,1408,1308,1338,1250,70.6,58,59.6,64,177,377,422,457,104,85,75,40
256,4.1767,1468,1688,1685,1777,76.4,103.9,109.8,73.1,166,324,382,395,193,142,146,97
257,4.7222,1409,1596,1622,1771,67.8,90.1,90.9,69.8,164,353,419,433,209,135,125,94
258,2.1771,1287,1457,1528,1550,59.1,68.9,73.4,77.5,175,422,463,482,209,166,152,103
259,2.5705,1201,1404,1469,1488,49.5,63.7,69.8,80.8,202,480,532,521,164,127,120,98
260,7.0145,1072,1259,1273,1367,43.6,50.1,56.1,56.3,199,413,445,424,198,160,128,100
261,162.48,1082,1183,1193,1245,52.1,43.8,50.1,45.4,191,372,389,374,122,103,74,44
262,4.3546,1429,1565,1552,1589,77.1,96.9,97.2,69.3,166,265,317,328,199,172,144,128
263,7.034,1344,1505,1489,1555,72.5,88.5,92.4,72.7,157,310,400,417,253,152,139,103
264,3.3217,1220,1365,1357,1442,59.5,64.4,74.2,85.1,176,290,367,386,251,195,164,126
265,4.071,1178,1322,1328,1453,55.1,56.3,67.4,77.9,209,480,544,533,157,201,215,154
266,16.984,1090,1253,1259,1401,46.7,52,55.3,56.9,198,550,581,549,197,139,127,103
267,356.95,1099,1207,1204,1255,46.1,47.5,49.5,54.9,195,462,472,457,127,100,70,56
268,22807,1180,1195,1183,1136,51,43.2,46.4,55.6,195,399,445,443,146,221,168,109
269,3.0292,1474,1558,1526,1518,79.1,84.4,92.8,74.1,166,265,317,328,213,179,147,125
270,45.195,1394,1526,1488,1493,81.4,84,94.5,78.9,157,310,400,417,318,182,151,122
271,80.806,1236,1404,1373,1424,60.6,70.8,81.1,89.3,176,290,367,386,312,234,188,151
272,8.2196,1177,1341,1335,1435,52.1,60.9,71,76.2,209,480,544,533,168,261,235,176
273,46.398,1112,1228,1253,1343,48.6,51.5,53.2,56.1,198,550,581,549,185,124,118,101
274,1456.1,1134,1191,1206,1219,48.4,47.8,46.6,57.8,195,462,472,457,116,83,77,50
275,47989,1216,1200,1195,1142,49.6,44.3,44.1,61.3,195,399,445,443,137,185,159,103
276,2.7487,1520,1574,1546,1479,81.5,79.5,91.6,87.8,168,283,354,348,223,143,142,104
